question,answer,reference
When did lead stop being used in paint uk?,Lead-based paint was banned in the UK in 1992.,"Disambiguation 1. Question: When was lead voluntarily eliminated as a drying agent in paint in the UK? Answer:1960s
Disambiguation 2. Question: When was lead-based paint in the UK banned for sale to the general public, except for specialist uses? Answer:1992
Disambiguation 3. Question: When did red, yellow, orange and green lead-based pigments stop being added to decorative coloured gloss and wall paints? Answer:early 1970s
"
Who hosted new years eve in new orleans?,"Dick Clark hosted New Year's Eve in New Orleans for many years, including the famous ""Dick Clark's New Year's Rockin' Eve"" broadcast.","Disambiguation 1. Question: Who hosted new years eve in new orleans in 2015-2016? Answer:Hale
Disambiguation 2. Question: Who hosted new years eve in new orleans in 2016-2017? Answer:Hale
Disambiguation 3. Question: Who hosted new years eve in new orleans in 2017-2018? Answer:Hale
Disambiguation 4. Question: Who hosted new years eve in new orleans, replacing Lucy Hale in 2019? Answer:Porter
"
What date did the second world war end?,"The Second World War ended on September 2, 1945.","Disambiguation 1. Question: What date do most countries recognize as the date the second world war ended in Europe? Answer:V-E Day
Disambiguation 2. Question: What date did Japan surrender in World War II in Japanese local time? Answer:August 15, 1945
Disambiguation 3. Question: What date do Israel and several former Soviet bloc countries celebrate as the date the second world war ended in Europe? Answer:Victory Day
Disambiguation 4. Question: On what dates did the second world war end in Europe? Answer:8 or 9 May 1945
Disambiguation 5. Question: What date did Japan surrender in World War II in US local time? Answer:August 14, 1945
Disambiguation 6. Question: On what date did Japan officially sign surrender documents, ending the second world war in Japan? Answer:September 2, 1945
"
When were the olympic games held in china?,"The Olympic Games were held in China in 2008, when Beijing hosted the Summer Olympics.","Disambiguation 1. Question: When were the Summer Olympics held in China? Answer:2008
Disambiguation 2. Question: When were the Summer Youth Olympics held in China? Answer:2014
Disambiguation 3. Question: When will the Winter Olympics be held in China? Answer:2022
"
When does joey return to days of our lives?,"Joey Johnson returned to Days of Our Lives on September 1, 2021.","Disambiguation 1. Question: When does joey johnson return to days of our lives, portrayed by Jadon Wells? Answer:December 2012
Disambiguation 2. Question: When does joey johnson return to days of our lives, rapidly aged? Answer:August 2015
Disambiguation 3. Question: On which episode does joey tribianni return to his role of Dr. Ramoray in days of our lives? Answer:""The One with Rachel's Assistant""
Disambiguation 4. Question: When does the episode that joey tribianni returns to his role of Dr. Ramoray in days of our lives first air? Answer:October 26, 2000
"
When did the tv show swat come out?,"The TV show ""S.W.A.T."" premiered on November 2, 2017.","Disambiguation 1. Question: When did the 1970's version of the tv show swat come out in the US? Answer:February 24, 1975
Disambiguation 2. Question: When did the 1970's version of the tv show swat come out in Australia? Answer:October 1, 2011
Disambiguation 3. Question: When did the 2010's version of the tv show swat come out? Answer:November 2, 2017
"
Where does st louis cardinals have spring training?,"The St. Louis Cardinals have their spring training in Jupiter, Florida at Roger Dean Stadium.","Disambiguation 1. Question: In what city do the St. Louis Cardinals have spring training? Answer:Jupiter, FL
Disambiguation 2. Question: In what stadium do the St. Louis Cardinals have spring training? Answer:Roger Dean Stadium
"
Who is the voice of snowball in stuart little?,"Nathan Lane provided the voice for Snowball in the movie ""Stuart Little.""","Disambiguation 1. Question: Who is the voice of snowbell in stuart little 3? Answer:Kevin Schon
Disambiguation 2. Question: Who is the voice of snowbell in stuart little 2? Answer:Nathan Lane
Disambiguation 3. Question: Who is the voice of snowbell in the 1999 stewart little film? Answer:Nathan Lane
Disambiguation 4. Question: Who is the voice of snowbell in 11 episodes of the stewart little tv series? Answer:Kevin Schon
Disambiguation 5. Question: Who is the voice of snowbell in only 2 episodes of the stewart little tv series? Answer:Quinton Flynn
"
Before the spanish took over who owned the land that is now mexico?,"Before the Spanish took over, the land that is now Mexico was inhabited by various indigenous peoples, including the Aztecs, Mayans, and other Mesoamerican civilizations. These indigenous groups had their own distinct cultures, languages, and territories.","Disambiguation 1. Question: Who owned the land that is now Mexico, from 1325-1521? Answer:Aztecs
Disambiguation 2. Question: Who owned the land that is now Mexico, before the Aztecs? Answer:Mixtecs
"
Who played mayella in to kill a mockingbird?,"Collin Wilcox Paxton played Mayella Ewell in the 1962 film adaptation of ""To Kill a Mockingbird.""","Disambiguation 1. Question: Who played Mayella in the 1962 film To Kill a Mockingbird? Answer:Collin Wilcox
Disambiguation 2. Question: Who played Mayella in the 2018-19 Original Broadway cast of To Kill a Mockingbird? Answer:Erin Wilhelmi
Disambiguation 3. Question: Who played Mayella in the 2019-20 Second Broadway cast of To Kill a Mockingbird? Answer:Eliza Scanlen
"
Ye rishta kya kehlata hai serial actress name?,"The lead actress in the serial ""Yeh Rishta Kya Kehlata Hai"" is Shivangi Joshi, who plays the role of Naira Singhania.","Disambiguation 1. Question: Ye rishta kya kehlata hai serial lead actress name from 2009-2016? Answer:Hina Khan
Disambiguation 2. Question: Ye rishta kya kehlata hai serial lead actress name since 2016? Answer:Shivangi Joshi
Disambiguation 3. Question: Ye rishta kya kehlata hai serial spinoff's lead actress name? Answer:Rhea Sharma
"
When was tge great wall of china built?,"The Great Wall of China was built over several centuries, with construction beginning as early as the 7th century BC and continuing through the Ming Dynasty in the 17th century AD.","Disambiguation 1. Question: When were the first fortifications built for the great wall of China? Answer:7th century BC
Disambiguation 2. Question: When were the most well known stretches of the great wall of China built? Answer:1368-1644
"
Where does doctor strange go to get his powers?,"Doctor Strange gains his powers through studying the mystic arts and learning from the Ancient One, a powerful sorcerer who trains him in the ways of magic. He also gains additional powers through artifacts such as the Eye of Agamotto and the Cloak of Levitation.","Disambiguation 1. Question: What fictional location does doctor strange go to get his powers? Answer:Kamar-Taj
Disambiguation 2. Question: Near what real-life mountain range does doctor strange go to get his powers? Answer:Himalaya
"
Who made must be love on the brain?,"""Love on the Brain"" was written by Joseph Angel and produced by Fred Ball. It was performed by Rihanna.","Disambiguation 1. Question: Who sang love on the brain? Answer:Robyn Rihanna Fenty
Disambiguation 2. Question: Who wrote love on the brain? Answer:Joseph Angel and Rihanna
Disambiguation 3. Question: Who produced love on the brain? Answer:Fredrik William Ball
Disambiguation 4. Question: Who made love on the brain as the vocal producer? Answer:Harrell
"
When is the new andi mack episode coming out?,"The new episode of Andi Mack is set to premiere on Friday, February 23, 2018.","Disambiguation 1. Question: When is the new Andi Mack first episode in season 1 coming out? Answer:April 7, 2017
Disambiguation 2. Question: When is the new Andi Mack first episode in season 2 coming 0ut? Answer:October 27, 2017
Disambiguation 3. Question: When is the new Andi Mack first episode in season 3 coming out? Answer:October 8, 2018
"
Who has been the youngest president of usa?,"The youngest president of the United States was Theodore Roosevelt, who became president at the age of 42 after the assassination of President William McKinley in 1901.","Disambiguation 1. Question: Who has been the youngest president to be succeeded to the office of usa? Answer:Theodore Roosevelt Jr.
Disambiguation 2. Question: Who has been the youngest president to be elected of usa? Answer:John F. Kennedy
"
Who played jenny wolek on one life to live?,"Katherine Glass portrayed Jenny Wolek on the soap opera ""One Life to Live.""","Disambiguation 1. Question: Who played Jenny Wolek on One Life to Live from 1975-78? Answer:Katherine Glass
Disambiguation 2. Question: Who played Jenny Wolek on One Life to Live from 1978-86? Answer:Brynn Thayer
"
What type of breed is an american bulldog?,The American Bulldog is a breed of working dog that originated in the United States.,"Disambiguation 1. Question: What size breed is an american bulldog? Answer:large
Disambiguation 2. Question: What is the function of the American Bulldog breed? Answer:Utility dog
"
Who is the secretary of state for transport?,"As of October 2021, the Secretary of State for Transport in the United Kingdom is Grant Shapps.","Disambiguation 1. Question: Who is the UK secretary of state for transport whose tenure began in 2016? Answer:Chris Grayling
Disambiguation 2. Question: Who is the UK secretary of state for transport whose tenure began in 2012? Answer:Patrick McLoughlin
Disambiguation 3. Question: Who is the UK secretary of state for transport whose tenure began in 2011? Answer:Justine Greening
"
Who plays jack kelly in newsies on broadway?,Jeremy Jordan played the role of Jack Kelly in the Broadway production of Newsies.,"Disambiguation 1. Question: Who originally plays jack kelly in newsies on broadway? Answer:Jeremy Michael Jordan
Disambiguation 2. Question: Who plays jack kelly in newsies on broadway after August 14, 2012? Answer:Corey Michael Cott
"
Who was the last nba player to get drafted out of highschool?,"The last NBA player to be drafted straight out of high school was Andrew Bynum, who was selected by the Los Angeles Lakers with the 10th overall pick in the 2005 NBA Draft.","Disambiguation 1. Question: What NBA player was drafted out of highschool in 2016? Answer:Thon Maker
Disambiguation 2. Question: What NBA player was drafted out of highschool in 2015? Answer:Satnam Singh
"
When did the black death start in the uk?,The Black Death arrived in the UK in 1348 and continued to spread throughout the country until 1350.,"Disambiguation 1. Question: When did the bubonic plague reach London the first time? Answer:June 1348
Disambiguation 2. Question: When did the bubonic plague reach London the last time? Answer:1665
"
Who was the roman emperor when jerusalem was destroyed?,The Roman emperor during the destruction of Jerusalem in 70 AD was Titus.,"Disambiguation 1. Question: Who was the future roman emperor in charge of the army when jerusalem was destroyed? Answer:Emperor Titus
Disambiguation 2. Question: Who was the roman emperor when jerusalem was destroyed in 70 CE? Answer:Vespasian
"
Which type of fabric would be an ideal material to make a blanket used to extinguish fires?,A fire blanket should be made of fire-resistant materials such as fiberglass or wool. These materials are able to withstand high temperatures and can smother flames effectively.,"Disambiguation 1. Question: Which type of fabric would be an ideal material to make a small blanket used to extinguish fires? Answer:fiberglass and sometimes kevlar
Disambiguation 2. Question: Which type of fabric would be an ideal material to make a large blanket used to extinguish fires? Answer:wool
"
Who gets super bowl rings when a team wins?,"Players, coaches, team staff, and sometimes even team owners receive Super Bowl rings when a team wins the Super Bowl.","Disambiguation 1. Question: Who gets super bowl rings on the winning team when a team wins? Answer:players and team members
Disambiguation 2. Question: Who gets super bowl rings on the losing team when the other team wins? Answer:runners-up team of the Super Bowl
"
Who was the mvp last year at super bowl?,"The MVP of Super Bowl LV (2021) was Tom Brady, quarterback for the Tampa Bay Buccaneers.","Disambiguation 1. Question: Who was the mvp at the 2017 super bowl? Answer:Tom Brady
Disambiguation 2. Question: Who was the mvp at the 2016 super bowl? Answer:Von Miller
Disambiguation 3. Question: Who was the mvp at the 2015 super bowl? Answer:Tom Brady
"
The lament when i am laid in earth is a ground bass aria from?,The lament when I am laid in earth is a ground bass aria from the opera Dido and Aeneas by Henry Purcell.,"Disambiguation 1. Question: The lament when i am laid in earth is a ground bass aria from what opera? Answer:Dido and Aeneas
Disambiguation 2. Question: The lament when i am laid in earth is a ground bass aria was written by whom? Answer:Henry Purcell
Disambiguation 3. Question: The lament when i am laid in earth is a ground bass aria was about whom? Answer:Dido
"
Who is the most powerful person in europe?,"The most powerful person in Europe is often considered to be the President of the European Commission, who is currently Ursula von der Leyen. Other powerful figures in Europe include the leaders of major European countries such as Germany, France, and the United Kingdom.","Disambiguation 1. Question: Who is the most powerful person in Europe as ranked on the Forbes list of the World's Most Powerful People in 2016? Answer:Vladimir Putin
Disambiguation 2. Question: Who is the most powerful person in Europe as ranked on the Forbes list of the World's Most Powerful People in 2015? Answer:Vladimir Putin
Disambiguation 3. Question: Who is the most powerful person in Europe as ranked on the Forbes list of the World's Most Powerful People in 2014? Answer:Vladimir Putin
Disambiguation 4. Question: As the President of the European Commission, who is the most powerful person in Europe beginning on 1 November 2014? Answer:Jean-Claude Juncker
Disambiguation 5. Question: As the President of the European Commission, who was the most powerful person in Europe beginning on 22 November 2004? Answer:José Manuel Barroso
Disambiguation 6. Question: As the President of the European Commission, who was the most powerful person in Europe beginning on 16 September 1999? Answer:Romano Prodi
Disambiguation 7. Question: Who is the de facto most powerful person in Europe? Answer:Angela Dorothea Merkel
"
Who sings but i still haven't found what i'm looking for?,"The song ""I Still Haven't Found What I'm Looking For"" is sung by the band U2.","Disambiguation 1. Question: Who is the band that sings but i still haven't found what i'm looking for? Answer:U2
Disambiguation 2. Question: Who is the singer that sings but i still haven't found what i'm looking for? Answer:Paul David Hewson
"
Who was president when the bombs were dropped on japan?,Harry S. Truman was the President of the United States when the atomic bombs were dropped on Japan in August 1945.,"Disambiguation 1. Question: Who was president of United States when the bombs were dropped on japan? Answer:Harry S. Truman
Disambiguation 2. Question: Who was emperor of Japan when the bombs were dropped on japan? Answer:Hirohito
"
What island in the bahamas do the pigs swim?,"The pigs swim on Big Major Cay, also known as Pig Beach, in the Exuma Cays of the Bahamas.","Disambiguation 1. Question: What uninhabited island in the bahamas do the pigs swim? Answer:Pig Beach
Disambiguation 2. Question: What inhabited island in the bahamas of exuma cays do the pigs swim? Answer:Staniel Cay
Disambiguation 3. Question: What island in the bahamas near New Providence do the pigs swim? Answer:Paradise Island
"
Who sings the song i will try to fix you?,"The song ""Fix You"" is performed by the band Coldplay.","Disambiguation 1. Question: Which band performs their original song i will try to fix you? Answer:Coldplay
Disambiguation 2. Question: Who is the lead singer on Coldplay's original song i will try to fix you? Answer:Chris Martin
"
Who sings how far it goes in moana?,"Auli'i Cravalho sings ""How Far I'll Go"" in the movie Moana.","Disambiguation 1. Question: Which character sings how far i'll go in moana? Answer:Moana
Disambiguation 2. Question: Which singer sings how far i'll go in moana? Answer:Cravalho
Disambiguation 3. Question: Which singer sings how far i'll go on moana album but not in the movie? Answer:Cara
"
Who wrote there's no business like show business?,"Irving Berlin wrote the song ""There's No Business Like Show Business.""","Disambiguation 1. Question: Who wrote the song ""There's No Business Like Show Business""? Answer:Irving Berlin
Disambiguation 2. Question: Who wrote the screenplay for the film Irving Berlin's There's No Business Like Show Business? Answer:Phoebe Ephron and Henry Ephron
Disambiguation 3. Question: Who wrote the original screenplay for There's No Business Like Show Business? Answer:Lamar Trotti
"
Who is the most highly decorated soldier in us history?,"Audie Murphy is considered the most highly decorated soldier in US history. He received 33 awards and decorations for his service during World War II, including the Medal of Honor, the highest military decoration for valor in action.","Disambiguation 1. Question: Who was caled the most highly decorated soldier in us history in 1945? Answer:Audie Murphy
Disambiguation 2. Question: Who is the most highly decorated soldier of world war I in us history? Answer:Alvin York
Disambiguation 3. Question: Who is the most highly decorated soldier of the Vietnam War in us history? Answer:Jorge A. Otero Barreto
"
When is world water day celebrated and why?,World Water Day is celebrated on March 22nd every year. It is a day designated by the United Nations to raise awareness about the importance of freshwater and advocating for the sustainable management of water resources. The goal is to highlight the global water crisis and promote actions to ensure access to clean and safe water for all.,"Disambiguation 1. Question: What day is World Water Day celebrated? Answer:22 March
Disambiguation 2. Question: Why is World Water Day celebrated? Answer:highlights the importance of freshwater
"
Who lost a lot of their power after the battle of culloden in 1746?,"The Jacobite forces, led by Charles Edward Stuart (Bonnie Prince Charlie), lost a lot of their power after the Battle of Culloden in 1746.","Disambiguation 1. Question: Which army lost a lot of their power after the battle of culloden in 1746? Answer:Jacobite army
Disambiguation 2. Question: Which commanders lost a lot of their power after the battle of culloden in 1746? Answer:Charles Edward Stuart
"
What process is used to separate salt from sea water in australian desalination plants?,"The process used to separate salt from sea water in Australian desalination plants is called reverse osmosis. This process involves forcing sea water through a semi-permeable membrane that allows water molecules to pass through while blocking salt and other impurities. The result is fresh water that can be used for drinking, irrigation, and other purposes.","Disambiguation 1. Question: What process using a partially permeable membrane is used to separate salt from sea water in australian desalination plants? Answer:reverse osmosis
Disambiguation 2. Question: What process using evaporation is used to separate salt from sea water in australian desalination plants? Answer:vapor-compression desalination
Disambiguation 3. Question: What process using flashing is used to separate salt from sea water in australian desalination plants? Answer:multi-stage flash distillation
"
When did mens figure skating become an olympic sport?,"Men's figure skating became an Olympic sport at the first Winter Olympic Games in Chamonix, France in 1924.","Disambiguation 1. Question: When did men's figure skating become a summer Olympic sport? Answer:1908
Disambiguation 2. Question: When did men's figure skating become a winter Olympic sport? Answer:1924
"
Who appoints the chief justice of the supreme court?,The chief justice of the Supreme Court is appointed by the President of the United States and confirmed by the Senate.,"Disambiguation 1. Question: Who appoints the chief justice of the supreme court in the US? Answer:president of the United States
Disambiguation 2. Question: Who appoints the chief justice of the supreme court in canada? Answer:Governor General-in-Council
Disambiguation 3. Question: Who appoints the chief justice of the supreme court in the Philippines? Answer:president of the Philippines
Disambiguation 4. Question: Who appoints the chief justice of the supreme court in  Nigeria? Answer:President of the Federal Republic of Nigeria
Disambiguation 5. Question: Who appoints the chief justice of the supreme court in Kenya? Answer:President
"
When did the boston tea party start and end?,"The Boston Tea Party took place on December 16, 1773, and lasted for about three hours, from approximately 7:30 pm to 10:30 pm.","Disambiguation 1. Question: When did the boston tea party protest start? Answer:December 16, 1773
Disambiguation 2. Question: When did the boston tea party protest end? Answer:December 16, 1773
Disambiguation 3. Question: When did the boston tea party political party start? Answer:July 4, 2006
Disambiguation 4. Question: When did the boston tea party cafe chain start? Answer:1995
Disambiguation 5. Question: When did the boston tea party concert venue start? Answer:1967
Disambiguation 6. Question: When did the boston tea party concert venue end? Answer:1970
Disambiguation 7. Question: When did the boston tea party 1908 film start? Answer:15 July 1908
Disambiguation 8. Question: When did the boston tea party 1915 film start? Answer:April 2, 1915
Disambiguation 9. Question: When did the boston tea party political party end? Answer:July 22, 2012
"
The young and the restless how many episodes?,"As of September 2021, ""The Young and the Restless"" has aired over 12,000 episodes since its premiere in 1973.","Disambiguation 1. Question: The young and the restless how many episodes as of September 1, 2016? Answer:11,000
Disambiguation 2. Question: The young and the restless how many episodes as of 2020? Answer:11,745
"
When did us go to war with germany?,"The United States officially entered World War II on December 11, 1941, following the Japanese attack on Pearl Harbor. This led to the U.S. declaring war on Germany and its allies on December 11, 1941.","Disambiguation 1. Question: When did us go to war with germany in 1917? Answer:April 6, 1917
Disambiguation 2. Question: When did us go to war with germany in 1941? Answer:December 11, 1941
"
When is the last time alabama lost a regular season game?,"The last time Alabama lost a regular season game was on November 30, 2019, when they were defeated by Auburn with a score of 48-45.","Disambiguation 1. Question: When did Alabama lose a regular season game in 2017? Answer:November 25
Disambiguation 2. Question: When did Alabama lose a regular season game in 2015? Answer:September 19
Disambiguation 3. Question: When did Alabama lose a regular season game in 2014? Answer:October 4
"
Who founded the royal academy of music answers?,The Royal Academy of Music was founded by Lord Burghersh in 1822.,"Disambiguation 1. Question: Who founded the Royal Academy of Music in London? Answer:John Fane and Nicolas-Charles Bochsa
Disambiguation 2. Question: Who founded Handel's Royal Academy of Music? Answer:a group of aristocrats
"
How long do you have to live in brazil to become a citizen?,"To become a citizen of Brazil, you must have lived in the country for at least four years continuously and have a clean criminal record.","Disambiguation 1. Question: How long do you have to live in brazil to become a citizen if you are born in Brazil, if you were married to a Brazilian diplomat for more than five years, or if you worked for more than 10 years in a Brazilian diplomatic mission? Answer:0
Disambiguation 2. Question: How long do you have to live in brazil to become a citizen if there are no circumstances to reduce the residency requirement? Answer:four years
Disambiguation 3. Question: How long do you have to live in brazil to become a citizen if you have provided ""relevant services"" to the country, or you have notable ""professional, scientific or artistic ability"", or you are a stateless person? Answer:two years
Disambiguation 4. Question: How long do you have to live in brazil to become a citizen if you have a Brazilian spouse or child or you are a national of Portuguese-speaking countries? Answer:one year
"
Where is the golden state warriors arena located?,"The Golden State Warriors arena is located in San Francisco, California. It is called the Chase Center.","Disambiguation 1. Question: Where is the current Golden State Warriors' arena Chase Center located? Answer:San Francisco, California
Disambiguation 2. Question: Where is the previous Golden State Warriors' arena Oakland Arena located? Answer:Oakland, California
Disambiguation 3. Question: Where is the temporary Golden State Warriors' arena San Jose Arena located? Answer:525 West Santa Clara Street
"
Who has the most 3s in the nba?,"Ray Allen holds the record for the most 3-pointers made in NBA history with 2,973.","Disambiguation 1. Question: Who has the most career 3s in the nba? Answer:Ray Allen
Disambiguation 2. Question: Who has the most 3s in the nba 2016-2017 season? Answer:Wardell Stephen ""Steph"" Curry II
Disambiguation 3. Question: Who has the most 3s in the nba 2015-2016 season? Answer:Wardell Stephen ""Steph"" Curry II
Disambiguation 4. Question: Who has the most 3s in the nba 2014-2015 season? Answer:Wardell Stephen ""Steph"" Curry II
"
What is the airport code for abu dhabi?,The airport code for Abu Dhabi International Airport is AUH.,"Disambiguation 1. Question: What is the IATA airport code for Abu Dhabi International Airport? Answer:AUH
Disambiguation 2. Question: What is the IACO  airport code for Abu Dhabi International Airport? Answer:OMAA
"
When did tinkerbell and the neverbeast come out?,"""Tinker Bell and the Legend of the NeverBeast"" was released on March 3, 2015.","Disambiguation 1. Question: When did tinkerbell and the neverbeast come out in the United Kingdom? Answer:December 12, 2014
Disambiguation 2. Question: When did tinkerbell and the neverbeast come out direct-to-video in the United States? Answer:March 3, 2015
Disambiguation 3. Question: When did tinkerbell and the neverbeast first come out in the United States at the El Capitan Theatre? Answer:January 30, 2015
"
Who sang on evanescence bring me to life?,"Amy Lee sang on Evanescence's ""Bring Me to Life.""","Disambiguation 1. Question: Who sang on Evanescence's song ""Bring Me to Life""? Answer:Amy Lee and Paul McCoy
Disambiguation 2. Question: Who sang a cover of Evanescence's song ""Bring Me to Life"" in 2009? Answer:Katherine Jenkins
Disambiguation 3. Question: Who sang a cover of Evanescence's song ""Bring Me to Life"" in 2008? Answer:Wykked Wytch
Disambiguation 4. Question: Who sang a cover of Evanescence's song ""Bring Me to Life"" in 2010? Answer:Gregorian
Disambiguation 5. Question: Who sang a cover of Evanescence's song ""Bring Me to Life"" in 2016? Answer:Daughtry
"
When did plasma become a state of matter?,Plasma was recognized as a state of matter in 1928 by American chemist Irving Langmuir.,"Disambiguation 1. Question: When did plasma become discovered as a new state of matter? Answer:1879
Disambiguation 2. Question: When did plasma become the term for a state of matter? Answer:1928
"
Who does the voice of ursula in the little mermaid?,"Ursula in ""The Little Mermaid"" is voiced by actress Pat Carroll.","Disambiguation 1. Question: Who does the voice of Ursula in the movie The Little Mermaid? Answer:Pat Carroll
Disambiguation 2. Question: Who does the voice of Ursula as Vanessa in the movie The Little Mermaid? Answer:Jodi Benson
"
Who plays rice on orange is the new black?,"Dascha Polanco plays Dayanara ""Daya"" Diaz, who is often referred to as ""Rice"" by the other inmates on Orange is the New Black.","Disambiguation 1. Question: Who plays Angie Rice on Orange is the New Black? Answer:Julie Lake
Disambiguation 2. Question: Who plays Sara Rice on Orange is the New Black? Answer:Suzanne Ankrum
"
Where does the last name bourque come from?,"The last name Bourque is of French origin, derived from the Old French word ""bourc"" meaning ""fortified town"" or ""castle"". It is believed to have originated as a surname for someone who lived near or worked at a castle or fortified town. The name is most commonly found in the French-speaking regions of Canada, particularly in Quebec.","Disambiguation 1. Question: What region does the last name bourque come from? Answer:Acadia
Disambiguation 2. Question: What word does the last name Bourque come from? Answer:the Old English word burh, and the German word burg.
"
The involuntary movement of the bolus through the digestive system is known as?,Peristalsis,"Disambiguation 1. Question: The involuntary movement of the bolus through the oropharynx in the digestive system is known as? Answer:the pharyngeal phase
Disambiguation 2. Question: The involuntary movement of the bolus through the esophagus in the digestive system is known as? Answer:Esophageal peristalsis
"
Who wrote the score for fiddler on the roof?,"The score for Fiddler on the Roof was written by Jerry Bock, with lyrics by Sheldon Harnick.","Disambiguation 1. Question: Who wrote the music score for fiddler on the roof? Answer:Jerrold Lewis ""Jerry"" Bock
Disambiguation 2. Question: Who wrote the lyrics for the score for fiddler on the roof? Answer:Sheldon Mayer Harnick
"
When did cars start to have air conditioning?,"The first car with factory-installed air conditioning was the 1939 Packard. However, it was not until the 1950s and 1960s that air conditioning became more common in cars.","Disambiguation 1. Question: When did car companies start offering air conditioning? Answer:1933
Disambiguation 2. Question: When did cars have air conditioning as a standard equipment? Answer:1968
"
Who are the judges of so you think you dance?,"The judges of ""So You Think You Can Dance"" vary from season to season, but some of the most well-known judges include Nigel Lythgoe, Mary Murphy, and Vanessa Hudgens.","Disambiguation 1. Question: Who are the judges of the American TV show So You Think You Can Dance season 14? Answer:Nigel Lythgoe, Mary Murphy, Vanessa Hudgens
Disambiguation 2. Question: Who are the judges of the American TV show So You Think You Can Dance season 13? Answer:Nigel Lythgoe, Paula Abdul, Jason Derulo, Maddie Ziegler
Disambiguation 3. Question: Who are the judges of the American TV show So You Think You Can Dance season 12? Answer:Nigel Lythgoe, Paula Abdul, Jason Derulo
Disambiguation 4. Question: Who are the judges of So You Think You Can Dance Australia season 4? Answer:Paula Abdul, Shannon Holtzapffel, Jason Gilkison ,Aaron Cash
Disambiguation 5. Question: Who are the judges of So You Think You Can Dance Australia season 3? Answer:Jason Coleman, Matt Lee, Bonnie Lythgoe
Disambiguation 6. Question: Who are the judges of So You Think You Can Dance Australia season 2? Answer:Jason Coleman, Matt Lee, Bonnie Lythgoe
Disambiguation 7. Question: Who are the judges of So You Think You Can Dance Canada? Answer:Jean-Marc Généreux, Tré Armstrong, Blake McGrath, Luther Brown
"
What is the name of istanbul international airport?,Istanbul Airport,"Disambiguation 1. Question: What was the name of Istanbul's international airport prior to April, 6 2019? Answer:Istanbul Atatürk Airport
Disambiguation 2. Question: What was the name of Istanbul's international airport after to April, 6 2019? Answer:Istanbul Airport
"
Who won the gold medal in high jump at rio paralympic games?,Maciej Lepiato from Poland won the gold medal in high jump at the Rio Paralympic Games.,"Disambiguation 1. Question: Who won the gold medal in men's high jump at rio paralympic games in Class T42? Answer:Mariyappan Thangavelu
Disambiguation 2. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T44? Answer:Maciej Lepiato
Disambiguation 3. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T47? Answer:Roderick Townsend-Roberts
Disambiguation 4. Question: Who won the gold medal in women's high jump at the Rio Paralympic games? Answer:Ruth Beitia
"
When did the song the fighter come out?,"The song ""The Fighter"" by Keith Urban featuring Carrie Underwood was released on February 6, 2017.","Disambiguation 1. Question: When did the song ""The Fighter"" by Keith Urban come out? Answer:6 February 2017
Disambiguation 2. Question: When did the song ""The Fighter"" by Gym Class Heroes come out? Answer:November 8, 2011
Disambiguation 3. Question: When did the song ""Fighter"" by Christina Aguilera come out? Answer:March 13, 2003
Disambiguation 4. Question: When did the song ""Fighter"" by Namie Amuro come out? Answer:October 26, 2016
"
When does new season of law and order svu start?,"The new season of Law and Order: SVU typically premieres in the fall, usually in September or October. However, the exact premiere date can vary each year, so it is best to check the official NBC website or TV listings for the most up-to-date information.","Disambiguation 1. Question: When does season 19 of law and order svu start airing? Answer:September 27, 2017
Disambiguation 2. Question: When does season 18 of law and order svu start airing? Answer:September 21, 2016
Disambiguation 3. Question: When does season 17 of law and order svu start airing? Answer:September 23, 2015
Disambiguation 4. Question: When does season 19 of law and order svu production start? Answer:July 20, 2017
Disambiguation 5. Question: When does season 17 of law and order svu production start for the season premiere? Answer:late May 2015
Disambiguation 6. Question: When does season 17 of law and order svu filming start for the remainder of the episodes? Answer:August 21, 2015
"
Who played susan walker in miracle on 34th street?,Natalie Wood,"Disambiguation 1. Question: Who played Susan Walker on the 1947 film Miracle on 34th Street? Answer:Natalie Wood
Disambiguation 2. Question: Who played Susan Walker on the 1994 film Miracle on 34th Street? Answer:Mara Wilson
Disambiguation 3. Question: Who played Susan Walker on the 1973 film Miracle on 34th Street? Answer:Suzanne Davidson
Disambiguation 4. Question: Who played Susan Walker in Miracle on 34th Street NBC Friday Night Special Presentation in 1959? Answer:Susan Gordon
"
When is the cutoff for being a millennial?,"The cutoff for being a millennial is typically considered to be around the early 1980s to the mid-1990s, with some sources extending it to the early 2000s. This means that individuals born between approximately 1981 and 1996 or 2000 are considered to be millennials.","Disambiguation 1. Question: What year is generally considered the widely accepted end of the millennial generation? Answer:1996
Disambiguation 2. Question: What is the general time frame many people use to define the end of the millennial generation? Answer:mid-1990s to early 2000s
"
Who established mission san francisco de la espada?,Mission San Francisco de la Espada was established by Spanish Franciscan friars in 1690.,"Disambiguation 1. Question: Who is the country that established mission san francisco de la espada? Answer:Spain
Disambiguation 2. Question: Who are the individuals who came to America and established mission san francisco de la espada? Answer:Three priests, three soldiers
"
