question,answer,reference,label,judgement
How many cards do you get when you play uno?,"When you play Uno, each player is typically dealt 7 cards at the beginning of the game.","Disambiguation 1. Question: How many cards do you get at the beginning of the game when you play uno? Answer:seven
Disambiguation 2. Question: How many cards do you get when you play uno during your turn if you do not play a card? Answer:1
Disambiguation 3. Question: How many cards do you get when you play uno and the player before you in sequence plays a Draw Two card? Answer:Two
Disambiguation 4. Question: How many cards do you get when you play uno and the player before you in sequence plays a Wild Draw Four card? Answer:Four
",1,Pass.
Who plays the queen in chronicles of narnia?,"The question is ambiguous because there are multiple movies in the Chronicles of Narnia series, each with a different actress playing the role of the queen. If you are referring to the first movie, ""The Lion, the Witch and the Wardrobe,"" the queen is played by Tilda Swinton. If you are referring to the second movie, ""Prince Caspian,"" the queen is played by Alicia Borrachero.","Disambiguation 1. Question: Who plays Queen Jadis in Chronicles of Narnia? Answer:Tilda Swinton
Disambiguation 2. Question: Who plays Queen Lilliandil in Chronicles of Narnia? Answer:Laura Brent
",1,Pass.
Who has the number one pick in the nba draft this year?,The number one pick in the NBA draft this year belongs to the Detroit Pistons.,"Disambiguation 1. Question: Who was the number one pick in the nba draft in 2017? Answer:Markelle Fultz
Disambiguation 2. Question: Who was the number one pick in the nba draft in 2016? Answer:Ben Simmons
Disambiguation 3. Question: Who was the number on pick in the nba draft in 2015? Answer:Karl-Anthony Towns
",-1,Fail.
Who wrote the music to the lion king?,"The music for The Lion King was composed by Hans Zimmer, with songs written by Elton John and Tim Rice.","Disambiguation 1. Question: Who wrote the music to the 1994 lion king film? Answer:Elton John and Tim Rice and Hans Zimmer
Disambiguation 2. Question: Who wrote the music to the 2019 lion king film? Answer:Elton John and Tim Rice, Hans Zimmer, Lebo M. and Beyoncé
",1,Pass.
Who is the new owner of rajasthan royals?,"The question is ambiguous as it does not specify the timeframe for when the ownership change occurred. As of my last update, the new owner of Rajasthan Royals is Manoj Badale, who is the lead owner of the team.","Disambiguation 1. Question: Who is the new owner of rajasthan royals with 44% ownership? Answer:Amisha Hathiramani
Disambiguation 2. Question: Who is the new owner of rajasthan royals with 32% ownership? Answer:Manoj Badale
Disambiguation 3. Question: Who is the new owner of rajasthan royals with 11% ownership? Answer:Lachlan Murdoch
Disambiguation 4. Question: Who is the new owner of rajasthan royals with 3% ownership? Answer:Shane Warne
",1,Pass.
Where are the veins located in your body?,"The question is ambiguous because veins are located throughout the entire body. They are responsible for carrying deoxygenated blood back to the heart. If you are asking specifically about the major veins in the body, they are located in various places such as the arms, legs, neck, and chest.","Disambiguation 1. Question: Where are superficial veins located in your body? Answer:close to the skin
Disambiguation 2. Question: Where are deep veins located in your body? Answer:deeper in the body
Disambiguation 3. Question: Where are perforator veins located in your body? Answer:lower limbs and feet
Disambiguation 4. Question: Where are communicating veins located in your body? Answer:in between superficial veins and deep veins
Disambiguation 5. Question: where are pulmonary veins located in your body? Answer:the lungs and heart
",1,Pass.
When was the last time uga won a national championship?,"The question is ambiguous as it does not specify which sport or division it is referring to. If the question is referring to the University of Georgia Bulldogs football team, the last time they won a national championship was in 1980.","Disambiguation 1. Question: When was the last time UGA won a national football championship? Answer:1980
Disambiguation 2. Question: When was the last time UGA won a national gymnastics championship? Answer:2009
Disambiguation 3. Question: When was the last time UGA won a national baseball championship? Answer:1990
Disambiguation 4. Question: When was the last time UGA won a national golf championship? Answer:2005
Disambiguation 5. Question: When was the last time UGA won a national women's swimming and diving championship? Answer:2016
Disambiguation 6. Question: When was the last time UGA won a national track and field championship? Answer:2018
Disambiguation 7. Question: When was the last time UGA won a national tennis championship? Answer:2019
Disambiguation 8. Question: When was the last time UGA won a national equestrian championship? Answer:2014
",1,Pass.
Who won the gold medal in high jump at rio paralympic games?,The gold medal in high jump at the Rio Paralympic Games was won by Mariyappan Thangavelu from India in the T42 category.,"Disambiguation 1. Question: Who won the gold medal in men's high jump at rio paralympic games in Class T42? Answer:Mariyappan Thangavelu
Disambiguation 2. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T44? Answer:Maciej Lepiato
Disambiguation 3. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T47? Answer:Roderick Townsend-Roberts
Disambiguation 4. Question: Who won the gold medal in women's high jump at the Rio Paralympic games? Answer:Ruth Beitia
",-1,Fail.
Who was formula one world champion four times in a row from 2010 to 2013?,The question is not ambiguous. The Formula One world champion four times in a row from 2010 to 2013 was Sebastian Vettel.,"Disambiguation 1. Question: What driver was formula one world champion four times in a row from 2010 to 2013? Answer:Sebastian Vettel
Disambiguation 2. Question: What constructor was formula one world champion four times in a row from 2010 to 2013? Answer:Red Bull
Disambiguation 3. Question: What country was formula one world champion four times in a row from 2010 to 2013? Answer:Germany
",-1,Fail.
When does the secret life of bees take place?,"The question ""When does the secret life of bees take place?"" is ambiguous because it could be interpreted in two ways. It could be asking about the time period in which the events of the story occur, or it could be asking about the specific time of day or season when the bees' secret life is most active.

If we are addressing the time period in which the events of the story take place, ""The Secret Life of Bees"" by Sue Monk Kidd is set in South Carolina in the summer of 1964.

If we are addressing the specific time of day or season when the bees' secret life is most active, bees are typically most active during the daytime in the warmer months of spring and summer.","Disambiguation 1. Question: When does the secret life of bees novel take place? Answer:1964
Disambiguation 2. Question: When does the secret life of bees film take place? Answer:1964
",1,Pass.
In which year india's capital shifted from calcutta to delhi?,"The question is ambiguous because India has had multiple capital shifts throughout its history. If you are referring to the capital shift from Calcutta to Delhi during British rule, it occurred in 1911.","Disambiguation 1. Question: Which year was it announced that India's capital would shift from Calcutta to Delhi? Answer:December 1911
Disambiguation 2. Question: In which year was India's new capital Delhi inaugurated? Answer:1931
",1,Pass.
Who won the most recent world series game?,"I'm sorry, but without a specific date or context provided, I am unable to determine which game you are referring to as the most recent World Series game. Please provide more information for me to give you an accurate answer.","Disambiguation 1. Question: Who won the most recent world series game on November 1,2017? Answer:Houston Astros
Disambiguation 2. Question: Who won the most recent world series game on October 31,2017? Answer:Los Angeles Dodgers
Disambiguation 3. Question: Who won the most recent world series game on October 29,2017? Answer:Houston Astros
",1,Pass.
When did the last earthquake happen in england?,"Ambiguity: The question does not specify a time frame for when the last earthquake occurred in England. 

If you are referring to the most recent earthquake in England, as of my last update, the last earthquake occurred on February 17, 2008, with a magnitude of 5.2 on the Richter scale.","Disambiguation 1. Question: When did the last earthquake happen in england, as of 2017? Answer:4 August 2017
Disambiguation 2. Question: When did the last earthquake happen in england, as of 2016? Answer:26 May 2015
Disambiguation 3. Question: When did the last earthquake happen in england, as of 2015? Answer:26 May 2015
",-1,Fail.
When does the sims 4 get to work come out?,"The question is ambiguous because it could be interpreted as asking about the release date of the expansion pack ""Get to Work"" for The Sims 4 or when the expansion pack becomes available in the game. 

If you are asking about the release date of the expansion pack ""Get to Work"" for The Sims 4, it was released on March 31, 2015. 

If you are asking about when the expansion pack becomes available in the game after purchase, it should be available immediately after installation.","Disambiguation 1. Question: When was the NA release of Sims 4: Get To Work? Answer:March 31, 2015
Disambiguation 2. Question: When was the EU release of Sims 4: Get To Work? Answer:April 2, 2015
",-1,Fail.
Where is the champions league cup final being held?,"The Champions League Cup final is being held at the Atatürk Olympic Stadium in Istanbul, Turkey.","Disambiguation 1. Question: Where is the champions league cup final being hel in 2017? Answer:United Kingdom
Disambiguation 2. Question: Where is the champions league cup final being held in 2016? Answer:Italy
Disambiguation 3. Question: Where is the champions league cup final being held in 2015? Answer:Olympiastadion
",-1,Fail.
Where was the first olympics held in the united states?,"The first Olympics held in the United States took place in St. Louis, Missouri in 1904.","Disambiguation 1. Question: Where was the first Summer Olympics held in the United States? Answer:St. Louis, Missouri
Disambiguation 2. Question: Where was the first Winter Olympics held in the United States? Answer:Lake Placid, New York
",1,Pass.
When did the republic of ireland became independent?,"The question is ambiguous as there are two possible interpretations. The Republic of Ireland became independent from the United Kingdom on December 6, 1922, when the Anglo-Irish Treaty was signed. However, Ireland did not officially become a republic until April 18, 1949, when the Republic of Ireland Act was enacted, severing all remaining ties to the British monarchy.","Disambiguation 1. Question: When did the republic of ireland became independent as the Irish Free State? Answer:6 December 1922
Disambiguation 2. Question: When did the republic of ireland became independent under the terms of the Republic of Ireland Act 1948? Answer:18 April 1949
",1,Pass.
Who sang the national anthem at the superbowl?,"The question is ambiguous because it does not specify which Super Bowl it is referring to. If you are asking about the most recent Super Bowl, the national anthem was sung by Jazmine Sullivan and Eric Church at Super Bowl LV in 2021.","Disambiguation 1. Question: Who sang the national anthem at the superbowl in 2017? Answer:Luke Bryan
Disambiguation 2. Question: Who sang the national anthem at the superbowl in 2016? Answer:Lady Gaga
Disambiguation 3. Question: Who sang the national anthem at the superbowl 2015? Answer:Idina Menzel
",1,Pass.
Who won the 1st season of big brother?,"The 1st season of Big Brother had different winners in different countries where the show aired. If you are referring to the US version, Eddie McGee was the winner of the 1st season.","Disambiguation 1. Question: Who won the 1st season of big brother in America? Answer:Eddie McGee
Disambiguation 2. Question: Who won the 1st season of big brother in Britain? Answer:Craig Phillips
Disambiguation 3. Question: Who won the 1st season of big brother in Australia? Answer:Ben Williams
Disambiguation 4. Question: Who won the 1st season of big brother in Africa? Answer:Cherise Makubalo
Disambiguation 5. Question: Who won the 1st season of big brother in Nigeria? Answer:Katung Aduwak
Disambiguation 6. Question: Who won the 1st season of big brother in Canada? Answer:Jillian MacLaughlin
Disambiguation 7. Question: Who won the 1st season of big brother in the netherlands? Answer:Bart Spring in 't Veld
Disambiguation 8. Question: Who won the 1st season of big brother in Germany? Answer:John Milz
",1,Pass.
Who is the leader of ruling party in rajya sabha?,"This question is ambiguous because it does not specify which ruling party or the timeframe in which the question is referring to. If the question is referring to the current leader of the ruling party in the Rajya Sabha in India, as of September 2021, the leader of the Bharatiya Janata Party (BJP) in the Rajya Sabha is Piyush Goyal.","Disambiguation 1. Question: Who is the leader of ruling party in rajya sabha in 2005? Answer:Manmohan Singh
Disambiguation 2. Question: Who is the leader of ruling party in rajya sabha in 2014? Answer:Arun Jaitley
Disambiguation 3. Question: Who is the leader of ruling party in rajya sabha in 2000? Answer:Jaswant Singh
",1,Pass.
Who won the big brother naija last year?,"The question is ambiguous as it does not specify which season of Big Brother Naija is being referred to. If you are asking about the winner of the most recent season of Big Brother Naija, the winner was Laycon.","Disambiguation 1. Question: Who won the big brother naija in 2017? Answer:Efe Ejeba
Disambiguation 2. Question: Who won the big brother naija  in 2006? Answer:Katung Aduwak
",1,Pass.
When did seasons in the sun come out?,"Ambiguity: The question ""When did seasons in the sun come out?"" could be interpreted in two ways. It could be asking when the song ""Seasons in the Sun"" was released, or it could be asking when the actual seasons of the sun occur.

Response: If the question is referring to the song ""Seasons in the Sun,"" it was originally released in 1974 by Terry Jacks. If the question is referring to the actual seasons of the sun, it is important to note that the sun does not have seasons like Earth does.","Disambiguation 1. Question: When did seasons in the sun song come out? Answer:December 1973
Disambiguation 2. Question: When did seasons in the sun album come out? Answer:1974
",1,Pass.
Largest great white shark ever caught on rod and reel?,"The largest great white shark ever caught on rod and reel was a 2,664-pound shark caught off the coast of Ceduna, Australia in 1959 by angler Alf Dean.","Disambiguation 1. Question: Who caught the largest recorded great white shark ever on rod and reel? Answer:Frank Mundus and Donnie Braddick
Disambiguation 2. Question: Where did they catch the largest recorded great white shark ever on rod and reel? Answer:28 miles off Montauk
Disambiguation 3. Question: How heavy was the largest recorded great white shark ever caught on rod and reel? Answer:3,427-pounds
",-1,Fail.
When did blood transfusions become safer and why?,"The question is ambiguous as it does not specify a particular time period or context for when blood transfusions became safer. However, I will address the general timeline of improvements in blood transfusion safety.

Blood transfusions became safer over time due to advancements in medical technology, improved screening processes for blood donors, better understanding of blood compatibility, and the implementation of strict protocols to prevent infections and other complications. For example, the discovery of blood types in the early 20th century and the development of blood typing and cross-matching techniques significantly improved the safety and efficacy of blood transfusions. Additionally, the introduction of blood irradiation, leukoreduction, and other safety measures in the mid-20th century further reduced the risk of transfusion-related complications. Overall, ongoing research and technological advancements continue to enhance the safety of blood transfusions in modern healthcare practices.","Disambiguation 1. Question: What year did blood transfusions become safer thanks to Karl Landsteiner? Answer:1901
Disambiguation 2. Question: With what event did blood transfusions become safer and why in 1901? Answer:Karl Landsteiner discovered three human blood groups (O, A, and B)
Disambiguation 3. Question: What year did blood transfusions become safer thanks to Rhesus blood system discovery? Answer:1937–40
Disambiguation 4. Question: With what ?event did blood transfusions become safer and why in 1937-1940? Answer:discovered the Rhesus blood group system, which was found to be the cause of the majority of transfusion reactions
",1,Pass.
