question,answer,reference
How many teams in the english premier league?,There are 20 teams in the English Premier League.,"Disambiguation 1. Question: How many teams in the english premier league at a single time? Answer:20
Disambiguation 2. Question: How many teams in the entire history of the english premier league? Answer:Forty-nine
"
Who won 2017 atp mexico open hard court tennis tournament?,"The 2017 ATP Mexico Open was won by Sam Querrey, who defeated Rafael Nadal in the final.","Disambiguation 1. Question: Who won the men's singles competition at the 2017 Mexico Open hard court tennis tournament? Answer:Sam Querrey
Disambiguation 2. Question: Who won the women's singles competition at the 2017 Mexico Open hard court tennis tournament? Answer:Lesia Tsurenko
Disambiguation 3. Question: Who won the men's doubles competition at the 2017 Mexico Open hard court tennis tournament? Answer:Jamie Murray, Bruno Soares
Disambiguation 4. Question: Who won the women's doubles competition at the 2017 Mexico Open hard court tennis tournament? Answer:Darija Jurak and Anastasia Rodionova
"
Most total goals in a premier league season?,"The question is ambiguous as it does not specify whether it is asking about the most total goals scored by a single team or by all teams combined in a Premier League season. If the question is referring to the most total goals scored by a single team in a Premier League season, the record is held by Manchester City with 106 goals in the 2017-2018 season. If the question is asking about the most total goals scored by all teams combined in a Premier League season, the record is 1,072 goals in the 2018-2019 season.","Disambiguation 1. Question: Most total goals in a premier league season by a team? Answer:106
Disambiguation 2. Question: Most total goals in a premier league season by a player? Answer:34
"
When does the new set of pokemon cards come out?,"The question is ambiguous as it does not specify which new set of Pokemon cards is being referred to. If you are asking about the release date of a specific upcoming set, please provide the name of the set so I can give you an accurate answer.","Disambiguation 1. Question: When did the Burning Shadows card set from the Pokemon Trading Card game release? Answer:August 4, 2017
Disambiguation 2. Question: When did the Guardians Rising card set from the Pokemon Trading Card game release? Answer:May 5, 2017
Disambiguation 3. Question: When did the Sun & Moon card set from the Pokemon Trading Card game release? Answer:February 3, 2017
"
When was the first issue of vogue published?,"The first issue of Vogue magazine was published on December 17, 1892.","Disambiguation 1. Question: When was the first issue of Vogue magazine published? Answer:1892
Disambiguation 2. Question: When was the first issue of British Vogue published? Answer:1916
Disambiguation 3. Question: When was the first issue of Vogue Arabia published? Answer:Spring, 2017
Disambiguation 4. Question: When was the first issue of Vogue India published? Answer:September 20, 2007
Disambiguation 5. Question: When was the first issue of Vogue Italia published? Answer:October 1964
Disambiguation 6. Question: When was the first issue of Vogue Paris published? Answer:1920
Disambiguation 7. Question: When was the first issue of Vogue China published? Answer:September, 2005
Disambiguation 8. Question: When was the first issue of Teen Vogue published? Answer:January, 2003
"
Who sings standing in the hall of fame?,"The question is ambiguous as it could be interpreted in two ways. One interpretation could be asking for the name of the artist who sings the song ""Hall of Fame,"" which is performed by The Script featuring will.i.am. Another interpretation could be asking for the name of the artist who is known for being inducted into the Hall of Fame, which could refer to various musicians, athletes, actors, etc.","Disambiguation 1. Question: Who is the main singer of ""Hall of Fame""? Answer:The Script
Disambiguation 2. Question: Who is a featured singer on The Script's song Hall of Fame? Answer:will.i.am
"
What was the name of the little boy in pet cemetery?,The name of the little boy in Pet Sematary is Gage Creed.,"Disambiguation 1. Question: What was the character's name who was the little boy in the Pet Sematary novel and movies? Answer:Gage
Disambiguation 2. Question: Who played the little boy in the 1989 movie Pet Sematary? Answer:Miko Hughes
Disambiguation 3. Question: Who played the little boy in the 2019 movie Pet Sematary? Answer:Hugo and Lucas Lavoie
Disambiguation 4. Question: What was the name of the person who played Gage Creed, the little boy from Pet Sematary, in the 1997 miniseries adaptation of The Shining? Answer:Stephen King
"
Who is the captain of hockey in india?,"Ambiguity: The question is ambiguous because it does not specify which hockey team or league in India is being referred to. 

If you are asking about the captain of the Indian national men's hockey team, as of my last update, the captain is Manpreet Singh. 

If you are asking about the captain of a specific club or league team in India, please provide more information for a more accurate answer.","Disambiguation 1. Question: Who is the captain of India's hockey team as of 2017? Answer:Manpreet Singh
Disambiguation 2. Question: Who is the captain of India's field hockey team in the 2016 Olympics? Answer:P.R. Sreejesh
Disambiguation 3. Question: Who is the captain of the women's team of India's field hockey team? Answer:Rani Rampal
"
Who is the canadian high commissioner to barbados?,"There is currently no Canadian High Commissioner to Barbados. The last High Commissioner of Canada to Barbados was Marie Legault, who served from 2017 to 2021.","Disambiguation 1. Question: Who is the 17th canadian high commissioner to barbados? Answer:Marie Legault
Disambiguation 2. Question: Who is the 16th canadian high commissioner to barbados? Answer:Richard Hanley
Disambiguation 3. Question: Who is the 15th canadian high commissioner to barbados? Answer:Ruth Archibald
"
Where do the symbols of elements come from?,The question is ambiguous as it could be interpreted in two ways. The symbols of elements come from their names or Latin names.,"Disambiguation 1. Question: Where do the symbols of elements generally come from? Answer:normally consist of one or two letters from the Latin alphabet and are written with the first letter capitalised
Disambiguation 2. Question: Where do the symbols of the earlier elements come from? Answer:classical Latin and Greek vocabulary
Disambiguation 3. Question: Where do the chinese symbols of elements come from? Answer:a dedicated character, usually created for the purpose
Disambiguation 4. Question: Where do the more recent symbols of synthetic elements come from? Answer:very few are named after their discoverers, and even fewer are named after living people
Disambiguation 5. Question: Where do the symbols of elements come from, specifically many of the transuranic elements? Answer:recipients of the Nobel Prize
"
Where was indian independence league formed in 1942?,The Indian Independence League was formed in 1942 in Singapore by Indian nationalists who were seeking to gain independence from British colonial rule.,"Disambiguation 1. Question: Where was indian independence league brought together in March 1942? Answer:Tokyo
Disambiguation 2. Question: Where was indian independence league brought together in June 1942? Answer:Bangkok Conference
"
Who won the afc championship game this year?,"I'm sorry, but the question is ambiguous as it does not specify the year in which the AFC Championship game is being referred to. If you are asking about the most recent AFC Championship game, the Kansas City Chiefs won the AFC Championship game in the 2020-2021 season.","Disambiguation 1. Question: Who won the AFC Championship Game in the 2017 NFL season? Answer:New England Patriots
Disambiguation 2. Question: Who won the AFC Championship Game in the 2016 NFL season? Answer:New England Patriots
Disambiguation 3. Question: Who won the AFC Championship Game in the 2015 NFL season? Answer:Denver Broncos
"
Who won the medals in womens ice skating?,"The question is ambiguous as it does not specify which specific event or competition in women's ice skating is being referred to. If you are asking about the most recent Olympic Games, the gold medal was won by [insert name], the silver medal by [insert name], and the bronze medal by [insert name]. If you are referring to a different competition, please provide more context for a more accurate answer.","Disambiguation 1. Question: In the 2017 World Championships, who won the medals in women's ice skating? Answer:Evgenia Medvedeva, Kaetlyn Osmond, Gabrielle Daleman
Disambiguation 2. Question: In the 2016 World Champioships, who won the medals in women's ice skating? Answer:Evgenia Medvedeva, Ashley Wagner, Anna Pogorilaya
Disambiguation 3. Question: In the 2015 World Championships, who won the medals in women's ice skating? Answer:Elizaveta Tuktamysheva, Satoko Miyahara, Elena Radionova
"
Who invented the process to remove impurities by blasts of cold air blown through heated iron?,"The question is ambiguous as there are multiple processes that involve removing impurities from iron using blasts of cold air. One interpretation could be referring to the Bessemer process, which was invented by Henry Bessemer in the 19th century. This process revolutionized the steelmaking industry by significantly reducing the cost and time required to produce steel.","Disambiguation 1. Question: What Englishman invented the process to remove impurities by blasts of cold air blown through heated iron? Answer:Henry Bessemer
Disambiguation 2. Question: What American independently discovered  the process to remove impurities by blasts of cold air blown through heated iron? Answer:William Kelly
"
When's the next episode of steven universe coming out?,"The question is ambiguous as it does not specify which season or version of Steven Universe is being referred to. If you are asking about the original Steven Universe series, the next episode is not currently scheduled as the series has ended. However, if you are referring to the spin-off series ""Steven Universe Future,"" the final episode aired on March 27, 2020.","Disambiguation 1. Question: When's episode 138 of steven universe coming out on TV? Answer:December 29, 2017
Disambiguation 2. Question: When's episode 137 of steven universe coming out on TV? Answer:December 29, 2017
Disambiguation 3. Question: When's episode 136 of steven universe coming out on TV? Answer:December 22, 2017
Disambiguation 4. Question: When's episode 138 of steven universe coming out on the Cartoon Network app and website? Answer:November 10, 2017
Disambiguation 5. Question: When's episode 137 of steven universe coming out on the Cartoon Network app and website? Answer:November 10, 2017
Disambiguation 6. Question: When's episode 136 of steven universe coming out on the Cartoon Network app and website? Answer:November 10, 2017
"
How does the black panther get his power?,"The question is ambiguous as it could be referring to the Marvel superhero Black Panther or the actual animal, the black panther. If we are referring to the Marvel superhero Black Panther, his powers come from consuming the heart-shaped herb, which grants him enhanced strength, agility, and senses. If we are referring to the actual animal, the black panther, they do not possess any supernatural powers but rely on their stealth, camouflage, and hunting abilities to survive in the wild.","Disambiguation 1. Question: How does the black panther get his personal power in the comics? Answer:eating the heart-shaped herb
Disambiguation 2. Question: How does the black panther get his external power in the comics? Answer:access to wealth and advanced Wakandan technology
Disambiguation 3. Question: How does the black panther get his personal power in the 2017 film? Answer:ingesting the heart-shaped herb
"
Who wrote the letter to jenna in awkward?,"The question is ambiguous as there are multiple letters written to Jenna in the TV show ""Awkward."" If you are referring to the letter that Jenna receives at the beginning of the series, it was written by an anonymous person who later turns out to be Jenna's crush, Matty McKibben.","Disambiguation 1. Question: Which character wrote the letter to jenna in awkward? Answer:Lacey
Disambiguation 2. Question: Which actress wrote the letter to jenna in awkward? Answer:Nikki DeLoach
"
When did smoking in the workplace stop uk?,"The question is ambiguous as it does not specify a particular time frame. If you are referring to the ban on smoking in enclosed public spaces and workplaces in the UK, it came into effect on July 1, 2007.","Disambiguation 1. Question: When did smoking in the workplace stop Scotland? Answer:26 March 2006
Disambiguation 2. Question: When did smoking in the workplace stop Wales? Answer:2 April 2007
Disambiguation 3. Question: When did smoking in the workplace stop Northern Ireland? Answer:30 April 2007
Disambiguation 4. Question: When did smoking in the workplace stop England? Answer:1 July 2007
"
When did the carolina panthers become a franchise?,The Carolina Panthers became a franchise in 1993 when they were awarded an NFL expansion team.,"Disambiguation 1. Question: When did the carolina panthers become a franchise and play their first game? Answer:1995
Disambiguation 2. Question: When did the carolina panthers become announced as a franchise? Answer:October 26, 1993
"
Whats the latest episode of the walking dead?,"I'm sorry, but I am unable to provide real-time information on the latest episode of ""The Walking Dead"" as my responses are based on a fixed database. I recommend checking the official website or streaming platform for the most up-to-date information.","Disambiguation 1. Question: What episode number is the latest episode of The Walking Dead? Answer:139
Disambiguation 2. Question: What is the title of the latest episode of The Walking Dead? Answer:The World Before
"
Where is harry potter and the goblet of fire filmed?,"The question is ambiguous as it could be asking about the filming locations of the movie ""Harry Potter and the Goblet of Fire"" or the specific studio where the movie was filmed. 

If you are asking about the filming locations, ""Harry Potter and the Goblet of Fire"" was primarily filmed in various locations in the United Kingdom, including Leavesden Film Studios in Hertfordshire, England, and various outdoor locations in Scotland.

If you are asking about the specific studio where the movie was filmed, it was primarily filmed at Leavesden Film Studios in Hertfordshire, England.","Disambiguation 1. Question: What studio are the Hogwarts scenes in harry potter and the goblet of fire filmed? Answer:Leavesden Film Studios
Disambiguation 2. Question: Where is the studio that the Hogwarts scenes in harry potter and the goblet of fire are filmed? Answer:eavesden, near Watford, in southwest Hertfordshire
"
Where is 2022 world cup going to be?,The 2022 World Cup is scheduled to be held in Qatar.,"Disambiguation 1. Question: In what country is the 2022 world cup going to be? Answer:Qatar
Disambiguation 2. Question: Where are the cities the 2022 world cup is going to be held? Answer:Lusail, Al Khor, Al Rayyan, Al Wakrah, and Doha
Disambiguation 3. Question: What are the stadiums the 2022 world cup is going to be in? Answer:Lusail Iconic Stadium, Al Bayt Stadium, Education City Stadium, Al Rayyan Stadium, Al Janoub Stadium, Ras Abu Aboud Stadium, Al Thumama Stadium and Khalifa International Stadium
"
Who plays santa claus in rise of the guardians?,"The question is clear and unambiguous. In the movie ""Rise of the Guardians,"" Santa Claus is voiced by Alec Baldwin.","Disambiguation 1. Question: Who plays Santa Clause in the movie Rise of the Guardians? Answer:Alec Baldwin
Disambiguation 2. Question: Who plays Santa Clause in Rise of the Guardians: The Video Game? Answer:Fred Tatasciore
"
When was the european research laboratory (columbus) launched?,"The European Research Laboratory Columbus was launched on February 7, 2008.","Disambiguation 1. Question: What date was the european research laboratory (columbus) launched? Answer:2008
Disambiguation 2. Question: Which attempt was the european research laboratory (columbus) launched? Answer:third attempt
Disambiguation 3. Question: What time was the european research laboratory (columbus) launched? Answer:2:45pm EST
"
Who did robert horry won his championships with?,"Robert Horry won his championships with the Houston Rockets, Los Angeles Lakers, and San Antonio Spurs during his NBA career.","Disambiguation 1. Question: Who did robert horry win his 1994 and 1995 championships with? Answer:Houston Rockets
Disambiguation 2. Question: Who did robert horry win his 2000-2002 championships with? Answer:Los Angeles Lakers
Disambiguation 3. Question: Who did robert horry win his 2005 and 2007 championships with? Answer:the Spurs
"
Where will the all star game be in 2018 mlb?,"The question is ambiguous because it does not specify which All-Star game it is referring to - the MLB All-Star Game or the NBA All-Star Game. If the question is referring to the MLB All-Star Game, it was held in Washington, D.C. in 2018.","Disambiguation 1. Question: In what city was the all star game in 2018 for MLB? Answer:Washington DC
Disambiguation 2. Question: In what stadium was the all star game in 2018 for MLB? Answer:Nationals Park
"
Who has the most home runs in a home run derby?,"The question is ambiguous because it does not specify a particular home run derby event or timeframe. If we are referring to the overall record for most home runs in a single home run derby event, the current record is held by Josh Hamilton, who hit 28 home runs in the first round of the 2008 Home Run Derby.","Disambiguation 1. Question: Who has the most home runs in a home run derby n a single round? Answer:Vladimir Guerrero Jr.
Disambiguation 2. Question: Who has the most home runs in a home run derby (single-derby home runs)? Answer:Vladimir Guerrero Jr.
Disambiguation 3. Question: Who has the most all-time home runs in home run derby? Answer:Joc Pederson
"
Who is directing the new star wars movie?,"The question is ambiguous as there are multiple Star Wars movies in production at any given time. If you are referring to the upcoming Star Wars movie ""Rogue Squadron,"" it was announced that Patty Jenkins will be directing it.","Disambiguation 1. Question: Who is directing the new star wars movie, Star Wars: The Rise of Skywalker? Answer:Jeffrey Jacob Abrams
Disambiguation 2. Question: Who is directing the new star wars movie trilogy? Answer:Rian Craig Johnson
Disambiguation 3. Question: Announced on September 25, 2019, who is directing the new star wars movie? Answer:Kevin Feige and Kathleen Kennedy
"
Who got the biggest nba contract right now?,"The question is ambiguous as it does not specify whether it is referring to the largest total contract value or the highest annual salary in the NBA currently. As of now, the player with the largest total contract value in the NBA is Stephen Curry of the Golden State Warriors, who signed a 5-year, $201 million contract extension in 2017. If the question is referring to the highest annual salary, that would be LeBron James of the Los Angeles Lakers, who is earning $39.2 million for the 2021-2022 season.","Disambiguation 1. Question: Who has the biggest nba contract salary in the 2016-2017 season? Answer:LeBron James
Disambiguation 2. Question: Who has the biggest nba contract salary in the 2015-2016 season? Answer:Bryant
Disambiguation 3. Question: Who has the biggest nba contract salary in the 2014-2015 season? Answer:Bryant
Disambiguation 4. Question: Who has the biggest nba contract right now, worth 228 million over six seasons? Answer:James Harden
"
When did lead stop being used in paint uk?,"The question is ambiguous as it does not specify a particular time period. Lead paint was banned in the UK in 1992, so if you are referring to the ban on the use of lead in paint, then the answer would be 1992.","Disambiguation 1. Question: When was lead voluntarily eliminated as a drying agent in paint in the UK? Answer:1960s
Disambiguation 2. Question: When was lead-based paint in the UK banned for sale to the general public, except for specialist uses? Answer:1992
Disambiguation 3. Question: When did red, yellow, orange and green lead-based pigments stop being added to decorative coloured gloss and wall paints? Answer:early 1970s
"
Who hosted new years eve in new orleans?,"The question is ambiguous as it does not specify a particular year. If you are referring to the most recent New Year's Eve celebration in New Orleans, the event was hosted by various venues and organizations throughout the city, including restaurants, bars, hotels, and music venues. Popular locations for New Year's Eve celebrations in New Orleans include Jackson Square, Bourbon Street, and the French Quarter.","Disambiguation 1. Question: Who hosted new years eve in new orleans in 2015-2016? Answer:Hale
Disambiguation 2. Question: Who hosted new years eve in new orleans in 2016-2017? Answer:Hale
Disambiguation 3. Question: Who hosted new years eve in new orleans in 2017-2018? Answer:Hale
Disambiguation 4. Question: Who hosted new years eve in new orleans, replacing Lucy Hale in 2019? Answer:Porter
"
What date did the second world war end?,"The second world war ended on September 2, 1945, when Japan formally surrendered, marking the official end of the war.","Disambiguation 1. Question: What date do most countries recognize as the date the second world war ended in Europe? Answer:V-E Day
Disambiguation 2. Question: What date did Japan surrender in World War II in Japanese local time? Answer:August 15, 1945
Disambiguation 3. Question: What date do Israel and several former Soviet bloc countries celebrate as the date the second world war ended in Europe? Answer:Victory Day
Disambiguation 4. Question: On what dates did the second world war end in Europe? Answer:8 or 9 May 1945
Disambiguation 5. Question: What date did Japan surrender in World War II in US local time? Answer:August 14, 1945
Disambiguation 6. Question: On what date did Japan officially sign surrender documents, ending the second world war in Japan? Answer:September 2, 1945
"
When were the olympic games held in china?,"The question is ambiguous because it does not specify which Olympic Games it is referring to. If we are referring to the Summer Olympics, they were held in China in 2008 in Beijing. If we are referring to the Winter Olympics, they are scheduled to be held in China in 2022 in Beijing.","Disambiguation 1. Question: When were the Summer Olympics held in China? Answer:2008
Disambiguation 2. Question: When were the Summer Youth Olympics held in China? Answer:2014
Disambiguation 3. Question: When will the Winter Olympics be held in China? Answer:2022
"
When does joey return to days of our lives?,"This question is ambiguous as it does not specify which Joey is being referred to. If you are asking about the character Joey on the soap opera ""Days of Our Lives,"" it would depend on the current storyline and actor's schedule. If you are asking about a specific person named Joey who watches the show, I would not have that information.","Disambiguation 1. Question: When does joey johnson return to days of our lives, portrayed by Jadon Wells? Answer:December 2012
Disambiguation 2. Question: When does joey johnson return to days of our lives, rapidly aged? Answer:August 2015
Disambiguation 3. Question: On which episode does joey tribianni return to his role of Dr. Ramoray in days of our lives? Answer:""The One with Rachel's Assistant""
Disambiguation 4. Question: When does the episode that joey tribianni returns to his role of Dr. Ramoray in days of our lives first air? Answer:October 26, 2000
"
When did the tv show swat come out?,"The question is ambiguous as ""SWAT"" can refer to both the original TV series that aired from 1975-1976 and the reboot that premiered in 2017. Please specify which version of the show you are referring to in order to provide an accurate answer.","Disambiguation 1. Question: When did the 1970's version of the tv show swat come out in the US? Answer:February 24, 1975
Disambiguation 2. Question: When did the 1970's version of the tv show swat come out in Australia? Answer:October 1, 2011
Disambiguation 3. Question: When did the 2010's version of the tv show swat come out? Answer:November 2, 2017
"
Where does st louis cardinals have spring training?,"The St. Louis Cardinals have their spring training facilities at Roger Dean Stadium in Jupiter, Florida.","Disambiguation 1. Question: In what city do the St. Louis Cardinals have spring training? Answer:Jupiter, FL
Disambiguation 2. Question: In what stadium do the St. Louis Cardinals have spring training? Answer:Roger Dean Stadium
"
Who is the voice of snowball in stuart little?,"The question is ambiguous as it does not specify whether it is referring to the voice actor in the original 1999 film ""Stuart Little"" or the voice actor in the 2002 sequel ""Stuart Little 2."" In the original film, Snowball was voiced by Nathan Lane, while in the sequel, Snowball was voiced by Nathan Lane.","Disambiguation 1. Question: Who is the voice of snowbell in stuart little 3? Answer:Kevin Schon
Disambiguation 2. Question: Who is the voice of snowbell in stuart little 2? Answer:Nathan Lane
Disambiguation 3. Question: Who is the voice of snowbell in the 1999 stewart little film? Answer:Nathan Lane
Disambiguation 4. Question: Who is the voice of snowbell in 11 episodes of the stewart little tv series? Answer:Kevin Schon
Disambiguation 5. Question: Who is the voice of snowbell in only 2 episodes of the stewart little tv series? Answer:Quinton Flynn
"
Before the spanish took over who owned the land that is now mexico?,"The question is ambiguous as it could be interpreted in different ways. One interpretation could be referring to the indigenous peoples who inhabited the land before Spanish colonization, in which case the answer would be various indigenous groups such as the Aztecs, Mayans, and others. Another interpretation could be asking about the specific political entities or rulers who controlled the territory before Spanish colonization, in which case the answer would be the Aztec Empire.","Disambiguation 1. Question: Who owned the land that is now Mexico, from 1325-1521? Answer:Aztecs
Disambiguation 2. Question: Who owned the land that is now Mexico, before the Aztecs? Answer:Mixtecs
"
Who played mayella in to kill a mockingbird?,"The question is ambiguous because it does not specify which adaptation of ""To Kill a Mockingbird"" it is referring to. If the question is referring to the 1962 film adaptation of ""To Kill a Mockingbird,"" the character of Mayella Ewell was played by actress Collin Wilcox.","Disambiguation 1. Question: Who played Mayella in the 1962 film To Kill a Mockingbird? Answer:Collin Wilcox
Disambiguation 2. Question: Who played Mayella in the 2018-19 Original Broadway cast of To Kill a Mockingbird? Answer:Erin Wilhelmi
Disambiguation 3. Question: Who played Mayella in the 2019-20 Second Broadway cast of To Kill a Mockingbird? Answer:Eliza Scanlen
"
Ye rishta kya kehlata hai serial actress name?,"This question is ambiguous as it could be interpreted in two ways. It could be asking for the name of the actress who stars in the TV serial ""Yeh Rishta Kya Kehlata Hai,"" or it could be asking for the name of any actress who has appeared in the serial at any point in time. 

If the question is asking for the current actress in the serial, the answer would be Shivangi Joshi who plays the lead role of Naira. 

If the question is asking for any actress who has appeared in the serial, there have been several actresses who have been a part of the show over the years, including Hina Khan, Parul Chauhan, and Pooja Joshi.","Disambiguation 1. Question: Ye rishta kya kehlata hai serial lead actress name from 2009-2016? Answer:Hina Khan
Disambiguation 2. Question: Ye rishta kya kehlata hai serial lead actress name since 2016? Answer:Shivangi Joshi
Disambiguation 3. Question: Ye rishta kya kehlata hai serial spinoff's lead actress name? Answer:Rhea Sharma
"
When was tge great wall of china built?,"The question ""When was the Great Wall of China built?"" is ambiguous because the Great Wall of China was built over several dynasties and time periods, starting as early as the 7th century BC and continuing through the Ming Dynasty in the 17th century AD. If you are referring to the most well-known sections of the Great Wall built during the Ming Dynasty, construction began in the 14th century AD.","Disambiguation 1. Question: When were the first fortifications built for the great wall of China? Answer:7th century BC
Disambiguation 2. Question: When were the most well known stretches of the great wall of China built? Answer:1368-1644
"
Where does doctor strange go to get his powers?,"The question is ambiguous as it could be interpreted in different ways. If we are referring to the Marvel character Doctor Strange, he gains his powers through studying the mystic arts under the guidance of the Ancient One at Kamar-Taj in the Himalayas.","Disambiguation 1. Question: What fictional location does doctor strange go to get his powers? Answer:Kamar-Taj
Disambiguation 2. Question: Near what real-life mountain range does doctor strange go to get his powers? Answer:Himalaya
"
Who made must be love on the brain?,"This question is ambiguous as it could be interpreted in two ways. 

1. If the question is asking about the artist who created the song ""Love on the Brain,"" it was made by Rihanna.

2. If the question is asking about the specific person or entity responsible for the concept of love being a powerful force in human emotions, then it is a philosophical or abstract question without a definitive answer.","Disambiguation 1. Question: Who sang love on the brain? Answer:Robyn Rihanna Fenty
Disambiguation 2. Question: Who wrote love on the brain? Answer:Joseph Angel and Rihanna
Disambiguation 3. Question: Who produced love on the brain? Answer:Fredrik William Ball
Disambiguation 4. Question: Who made love on the brain as the vocal producer? Answer:Harrell
"
When is the new andi mack episode coming out?,"This question is ambiguous because it does not specify which season or episode of ""Andi Mack"" is being referred to. Without this information, it is impossible to provide an accurate answer.","Disambiguation 1. Question: When is the new Andi Mack first episode in season 1 coming out? Answer:April 7, 2017
Disambiguation 2. Question: When is the new Andi Mack first episode in season 2 coming 0ut? Answer:October 27, 2017
Disambiguation 3. Question: When is the new Andi Mack first episode in season 3 coming out? Answer:October 8, 2018
"
Who has been the youngest president of usa?,"The youngest person to ever be elected President of the United States was John F. Kennedy, who was 43 years old when he took office in 1961.","Disambiguation 1. Question: Who has been the youngest president to be succeeded to the office of usa? Answer:Theodore Roosevelt Jr.
Disambiguation 2. Question: Who has been the youngest president to be elected of usa? Answer:John F. Kennedy
"
Who played jenny wolek on one life to live?,"The question is not ambiguous. The character Jenny Wolek on ""One Life to Live"" was played by actress Katherine Glass.","Disambiguation 1. Question: Who played Jenny Wolek on One Life to Live from 1975-78? Answer:Katherine Glass
Disambiguation 2. Question: Who played Jenny Wolek on One Life to Live from 1978-86? Answer:Brynn Thayer
"
What type of breed is an american bulldog?,The question is not ambiguous. The American Bulldog is a breed of working dog that originated in the United States.,"Disambiguation 1. Question: What size breed is an american bulldog? Answer:large
Disambiguation 2. Question: What is the function of the American Bulldog breed? Answer:Utility dog
"
Who is the secretary of state for transport?,This question is not ambiguous. The current Secretary of State for Transport in the United Kingdom is Grant Shapps.,"Disambiguation 1. Question: Who is the UK secretary of state for transport whose tenure began in 2016? Answer:Chris Grayling
Disambiguation 2. Question: Who is the UK secretary of state for transport whose tenure began in 2012? Answer:Patrick McLoughlin
Disambiguation 3. Question: Who is the UK secretary of state for transport whose tenure began in 2011? Answer:Justine Greening
"
Who plays jack kelly in newsies on broadway?,Jeremy Jordan originated the role of Jack Kelly in the Broadway production of Newsies.,"Disambiguation 1. Question: Who originally plays jack kelly in newsies on broadway? Answer:Jeremy Michael Jordan
Disambiguation 2. Question: Who plays jack kelly in newsies on broadway after August 14, 2012? Answer:Corey Michael Cott
"
Who was the last nba player to get drafted out of highschool?,"The last NBA player to be drafted directly out of high school was Andrew Bynum, who was selected by the Los Angeles Lakers with the 10th overall pick in the 2005 NBA Draft.","Disambiguation 1. Question: What NBA player was drafted out of highschool in 2016? Answer:Thon Maker
Disambiguation 2. Question: What NBA player was drafted out of highschool in 2015? Answer:Satnam Singh
"
When did the black death start in the uk?,"The question is ambiguous because the term ""black death"" could refer to the bubonic plague pandemic that occurred in the 14th century or to other outbreaks of the plague that occurred in later centuries. If we are referring to the initial outbreak of the bubonic plague in the 14th century, it arrived in the UK in 1348.","Disambiguation 1. Question: When did the bubonic plague reach London the first time? Answer:June 1348
Disambiguation 2. Question: When did the bubonic plague reach London the last time? Answer:1665
"
Who was the roman emperor when jerusalem was destroyed?,The Roman emperor who was in power when Jerusalem was destroyed in 70 AD was Titus.,"Disambiguation 1. Question: Who was the future roman emperor in charge of the army when jerusalem was destroyed? Answer:Emperor Titus
Disambiguation 2. Question: Who was the roman emperor when jerusalem was destroyed in 70 CE? Answer:Vespasian
"
Which type of fabric would be an ideal material to make a blanket used to extinguish fires?,"The question is ambiguous as it could be interpreted in two ways. 

If the question is asking about the best fabric to make a blanket that is specifically designed for extinguishing fires, then a fire blanket made of fire-resistant materials such as fiberglass or wool would be ideal.

If the question is asking about a blanket that is used to smother small fires in emergency situations, then a heavy, non-flammable fabric such as wool or cotton would be suitable.","Disambiguation 1. Question: Which type of fabric would be an ideal material to make a small blanket used to extinguish fires? Answer:fiberglass and sometimes kevlar
Disambiguation 2. Question: Which type of fabric would be an ideal material to make a large blanket used to extinguish fires? Answer:wool
"
Who gets super bowl rings when a team wins?,"There is some ambiguity in the question as it could be interpreted in two ways. 

If you are asking about who specifically on the team receives Super Bowl rings when a team wins, typically all players, coaches, and staff members associated with the team at the time of the victory receive Super Bowl rings. 

If you are asking about who physically distributes the Super Bowl rings to the team members, the team's ownership is responsible for designing and purchasing the rings for distribution to the players, coaches, and staff.","Disambiguation 1. Question: Who gets super bowl rings on the winning team when a team wins? Answer:players and team members
Disambiguation 2. Question: Who gets super bowl rings on the losing team when the other team wins? Answer:runners-up team of the Super Bowl
"
Who was the mvp last year at super bowl?,The MVP of last year's Super Bowl was Tom Brady.,"Disambiguation 1. Question: Who was the mvp at the 2017 super bowl? Answer:Tom Brady
Disambiguation 2. Question: Who was the mvp at the 2016 super bowl? Answer:Von Miller
Disambiguation 3. Question: Who was the mvp at the 2015 super bowl? Answer:Tom Brady
"
The lament when i am laid in earth is a ground bass aria from?,"The lament ""When I am laid in earth"" is a ground bass aria from the opera Dido and Aeneas by Henry Purcell.","Disambiguation 1. Question: The lament when i am laid in earth is a ground bass aria from what opera? Answer:Dido and Aeneas
Disambiguation 2. Question: The lament when i am laid in earth is a ground bass aria was written by whom? Answer:Henry Purcell
Disambiguation 3. Question: The lament when i am laid in earth is a ground bass aria was about whom? Answer:Dido
"
