question,answer,reference
Who sings the song somewhere over the rainbow?,"The song ""Somewhere Over the Rainbow"" was originally sung by Judy Garland in the 1939 film ""The Wizard of Oz.""","Disambiguation 1. Question: Who sings ""Over the Rainbow"" in 1939? Answer:Judy Garland
Disambiguation 2. Question: Who sang the 1993 version of ""Somewhere Over the Rainbow""? Answer:Israel Kamakawiwo'ole
Disambiguation 3. Question: Who sang the 2001 version of ""Over the Rainbow""? Answer:Eva Cassidy
Disambiguation 4. Question: Who sang the 2010 version of ""Over the Rainbow""? Answer:Danielle Hope
Disambiguation 5. Question: Who sang the April 7, 2017 version of ""Over the Rainbow""? Answer:Pentatonix
Disambiguation 6. Question: Who sang the version of ""Over the Rainbow"" released in June 6, 2017? Answer:Ariana Grande
"
What is the circulation of the globe and mail?,"The Globe and Mail is a Canadian newspaper with a daily circulation of approximately 350,000 copies.","Disambiguation 1. Question: What is the daily circulation of The Globe and Mail? Answer:291,571
Disambiguation 2. Question: What is the Saturday circulation of The Globe and Mail? Answer:354,850
"
When was the first government formed in the world?,"The first known government in the world was formed in ancient Mesopotamia around 3100 BC. This government was established by the Sumerians in the city-states of Ur, Uruk, and Lagash, and it consisted of a centralized authority figure known as a king who ruled over the people and enforced laws and regulations. This early form of government laid the foundation for the development of more complex political systems in the future.","Disambiguation 1. Question: When is the time was the first government formed in the world? Answer:approximately 3000BCE
Disambiguation 2. Question: When is the period was the first government formed in the world? Answer:Protoliterate period
"
What is the name given to a one way data transmission?,"The name given to a one way data transmission is ""unicast."" In unicast communication, data is sent from one sender to one receiver, with no other devices receiving the information. This type of transmission is commonly used in point-to-point communication, such as sending emails or browsing a website.","Disambiguation 1. Question: What is the name given to a one way data transmission channel? Answer:Simplex communication
Disambiguation 2. Question: What is the name given to a one way data transmission device? Answer:data diode
"
How many electoral votes does texas cast during presidential elections?,Texas casts 38 electoral votes during presidential elections.,"Disambiguation 1. Question: How many electoral votes does Texas currently have for presidential elections? Answer:38
Disambiguation 2. Question: How many electoral votes did Texas have from 2004 - 2008? Answer:34
Disambiguation 3. Question: How many electoral votes did Texas have from 1992-2000? Answer:32
"
Who wrote the song hero by mariah carey?,"The song ""Hero"" by Mariah Carey was written by Mariah Carey, Walter Afanasieff, and Ben Margulies.","Disambiguation 1. Question: Who wrote Mariah Carey's song Hero? Answer:Mariah Carey
Disambiguation 2. Question: Who helped Mariah Carey write the song Hero? Answer:Walter Afanasieff
"
When was the immigration reform and control act passed?,"The Immigration Reform and Control Act was passed on November 6, 1986.","Disambiguation 1. Question: When was the immigration reform and control act passed on senate? Answer:September 19, 1985
Disambiguation 2. Question: When was the immigration reform and control act passed on house? Answer:October 9, 1986
Disambiguation 3. Question: When was the immigration reform and control act passed into law? Answer:November 6, 1986
"
Who has won the most oscars of all time?,"Walt Disney holds the record for the most Oscars won by an individual, with a total of 26 Academy Awards.","Disambiguation 1. Question: Who has won the most Oscar awards of all time? Answer:Walt Disney
Disambiguation 2. Question: Which films have won the most Oscars of all time? Answer:Ben-Hur, Titanic, The Lord of the Rings: The Return of the King
"
When was the earliest use we know about for concrete?,"The earliest known use of concrete dates back to around 6500 BC in the region of modern-day Syria and Jordan. It was used by ancient civilizations to create structures such as floors, walls, and even early forms of irrigation systems. The use of concrete continued to evolve over time, with the Romans in particular making significant advancements in its composition and use in construction projects.","Disambiguation 1. Question: When was the earliest use we know about for regular concrete? Answer:700 BC
Disambiguation 2. Question: When was the earliest use we know about for asphalt concrete? Answer:twentieth century
"
Who sings ain't nothing gonna break my stride?,"""Ain't Nothing Gonna Break My Stride"" is a song by American singer-songwriter Matthew Wilder.","Disambiguation 1. Question: Who sings the original version of ""Break My Stride""? Answer:Matthew Wilder
Disambiguation 2. Question: Who sings the 1996 official cover of ""Break My Stride""? Answer:Unique II
Disambiguation 3. Question: Who sings the 2004 official cover of ""Break My Stride""? Answer:Blue Lagoon
"
What are the nine forms of mother durga?,"The nine forms of Mother Durga, also known as Navadurga, are:

1. Shailaputri
2. Brahmacharini
3. Chandraghanta
4. Kushmanda
5. Skandamata
6. Katyayani
7. Kalaratri
8. Mahagauri
9. Siddhidatri

Each form of Durga represents a different aspect of the goddess and is worshipped during the nine days of Navratri.","Disambiguation 1. Question: What are the nine forms of mother durga called? Answer:Navadurga
Disambiguation 2. Question: What are the names of the nine forms of mother durga? Answer:Shailaputri, Brahmacharini, Chandraghanta, Kushmanda, Skandamata, Kaalratri, Katyayani, Mahagauri,  Siddhidhatri.
"
Setting of the story of the song of roland?,"The story of the Song of Roland is set in the early 8th century during the reign of Charlemagne, the King of the Franks. The main events of the epic poem take place in Spain, where Charlemagne's army is fighting against the Muslim Saracens. The story follows the betrayal of Roland, one of Charlemagne's most trusted knights, by his stepfather Ganelon, leading to a tragic battle in the Roncesvalles Pass. The setting of the Song of Roland is a crucial element in understanding the historical context and themes of the epic.","Disambiguation 1. Question: What battle serves as the setting of the story of the song of roland? Answer:Battle of Roncevaux Pass
Disambiguation 2. Question: What mountain pass serves as the setting of part of the story of the song of roland? Answer:Ronceval Pass
Disambiguation 3. Question: What province is the setting of the story of the song of roland? Answer:Chartered Community of Navarre
Disambiguation 4. Question: When is the story of the song of roland supposedly taking place? Answer:778
"
Who was the man who escaped from alcatraz?,"The man who famously escaped from Alcatraz was Frank Morris, along with brothers John and Clarence Anglin. They escaped from the maximum-security prison on June 11, 1962, and were never seen again. The escape remains one of the most famous and mysterious in history.","Disambiguation 1. Question: Who were the man who escaped from alcatraz in June 1962 and are presumed dead? Answer:Clarence Anglin
Disambiguation 2. Question: Who were the man who escaped from alcatraz in June 1937 and are presumed dead? Answer:Ralph Roe
"
When did ghana won the under 20 world cup?,Ghana won the FIFA U-20 World Cup in 2009.,"Disambiguation 1. Question: What date did ghana won the under 20 world cup? Answer:16 October 2009
Disambiguation 2. Question: What edition did ghana won the under 20 world cup? Answer:17
"
When did coal become a major energy source?,"Coal became a major energy source during the Industrial Revolution in the late 18th and early 19th centuries. The widespread use of coal as a fuel for steam engines and machinery revolutionized industries such as manufacturing, transportation, and agriculture, leading to significant economic and social changes.","Disambiguation 1. Question: During what time period did coal become a major energy source globally? Answer:Industrial Revolution
Disambiguation 2. Question: When did coal first start to become a major energy source? Answer:18th century
"
When did the third industrial revolution take place?,"The third industrial revolution, also known as the Digital Revolution, took place in the late 20th century, starting in the 1970s and continuing into the early 21st century. It was characterized by the widespread adoption of digital technology, automation, and the internet, leading to significant changes in industries, economies, and societies worldwide.","Disambiguation 1. Question: When did the Third Industrial Revolution begin? Answer:from the late 1950s to the late 1970s
Disambiguation 2. Question: When does the Third Industrial Revolution take place? Answer:starting from circa 1950
"
When was bantu education introduced in south africa?,"Bantu education was introduced in South Africa in 1953 through the Bantu Education Act. This system of education was designed to segregate and limit the educational opportunities available to black South Africans, with the goal of preparing them for menial labor and reinforcing the apartheid system of racial segregation.","Disambiguation 1. Question: When was bantu education first introduced to lawmakers in south africa? Answer:1953
Disambiguation 2. Question: When was bantu education introduced in south africa, taking effect? Answer:1 January 1954
"
Who won the seven day battle civil war?,"The Seven Days Battle was a series of battles fought during the American Civil War in June 1862. The Confederate Army, led by General Robert E. Lee, emerged victorious in this series of engagements against the Union Army, led by General George McClellan. The outcome of the Seven Days Battle was a strategic Confederate victory, as Lee was able to drive McClellan's Army of the Potomac away from Richmond, Virginia.","Disambiguation 1. Question: Who is the belligerent that won the seven day battle civil war? Answer:Confederate States of America
Disambiguation 2. Question: Who is the leader that won the seven day battle civil war? Answer:Robert E. Lee
"
Where does the myocardium receives oxygenated blood from?,"The myocardium, which is the muscular tissue of the heart, receives oxygenated blood from the coronary arteries. These arteries branch off from the aorta and supply the heart muscle with the oxygen and nutrients it needs to function properly.","Disambiguation 1. Question: What arteries do the myocardium receive oxygenated blood from? Answer:Coronary arteries
Disambiguation 2. Question: What organs do the myocardium receive oxygenated blood from? Answer:Lungs
"
Who nominates the chairman of the public accounts committee of the indian parliament?,The chairman of the Public Accounts Committee of the Indian Parliament is nominated by the Speaker of the Lok Sabha (House of the People).,"Disambiguation 1. Question: Who nominates the chairman of the public accounts committee of the indian parliament, from 1950 to 1967? Answer:the ruling party
Disambiguation 2. Question: Who nominates the chairman of the public accounts committee of the indian parliament, since 1967? Answer:the opposition, usually the leader of opposition
"
Where are most of the us oil refineries located?,"Most of the US oil refineries are located in the Gulf Coast region, specifically in Texas and Louisiana. This area is known for its high concentration of refineries due to its proximity to major oil production sites and access to transportation infrastructure for distributing refined products.","Disambiguation 1. Question: Where with respect to geographical features are most of the us oil refineries located? Answer:near navigable waterways, especially seaports or Great Lakes ports
Disambiguation 2. Question: On what coast are most of the us oil refineries located? Answer:along the Gulf Coast
Disambiguation 3. Question: In what states are most of the us oil refineries located? Answer:Texas, Louisiana, and California
"
When did the international house of prayer start?,"The International House of Prayer (IHOP) was founded in 1999 by Mike Bickle in Kansas City, Missouri.","Disambiguation 1. Question: When did the international house of prayer start streaming live 24/7 on YouTube? Answer:September 19, 1999
Disambiguation 2. Question: When did the international house of prayer start hosting the annual Onething conference? Answer:2002
Disambiguation 3. Question: When was the international house of prayer founded? Answer:May 7, 1999
Disambiguation 4. Question: When did the international house of prayer start its harp and bowl worship model? Answer:September 19, 1999
Disambiguation 5. Question: When did the international house of prayer start going by IHOPKC? Answer:December 21, 2010
Disambiguation 6. Question: What event led to  the international house of prayer start going by IHOPKC? Answer:dispute resolved with International House of Pancakes
Disambiguation 7. Question: When did the international house of prayer start International House of Prayer University? Answer:2000
"
How many teams qualify for the world cup from concacaf?,"The Confederation of North, Central America and Caribbean Association Football (CONCACAF) is allocated 3.5 spots for the FIFA World Cup. This means that three teams directly qualify for the World Cup from the CONCACAF region, while the fourth-placed team enters a playoff against a team from another confederation for a chance to qualify.","Disambiguation 1. Question: How many teams qualify for the world cup from concacaf in 2014? Answer:four
Disambiguation 2. Question: How many teams qualify for the world cup from concacaf in 2010? Answer:three
Disambiguation 3. Question: How many teams qualify for the world cup from concacaf in 2006? Answer:four
Disambiguation 4. Question: How many teams automatically qualify for the world cup from concacaf in general? Answer:three
"
April 1980 armed gunmen stormed the iranian embassy in princes gate?,"Yes, on April 30, 1980, armed gunmen stormed the Iranian embassy in Princes Gate, London. The gunmen were members of an Iranian Arab group called the Democratic Revolutionary Front for the Liberation of Arabistan (DRFLA). They took 26 people hostage, including embassy staff and visitors, and demanded the release of Arab prisoners in Khuzestan, Iran. The siege lasted for six days before British Special Air Service (SAS) forces stormed the building, rescuing all but one of the hostages and killing five of the six gunmen.","Disambiguation 1. Question: How many armed gunmen stormed the Iranian Embassy in Princes gate in April, 1980? Answer:6
Disambiguation 2. Question: In April 1980 when armed gunmen stormed the Iranian embassy in Princes gate, where was that located? Answer:London, England
Disambiguation 3. Question: How long was the seige in April 1980 when armed gunmen stormed the Iranian embassy in Princes gate? Answer:April 30 - May 5
Disambiguation 4. Question: Who were the armed gunmen who, in April 1980,  stormed the iranian embassy in princes gate? Answer:Arabs of KSA
"
Where does le tour de france always end?,"The Tour de France always ends on the Champs-Élysées in Paris, France. This iconic avenue is known for its beautiful architecture and serves as the final stage of the prestigious cycling race. Riders complete multiple laps around the Champs-Élysées before crossing the finish line, marking the end of the grueling three-week race.","Disambiguation 1. Question: Where has le tour de france ended since 1975? Answer:Champs-Élysées
Disambiguation 2. Question: Where did le tour de france end from 1968 to 1974? Answer:The Piste Municipale south of the capital
Disambiguation 3. Question: Where did le tour de france end from 1903 to 1967? Answer:The Parc des Princes stadium in western Paris
"
Who led investigation into the legality of apple’s accounting practices during the 2000s?,The investigation into the legality of Apple's accounting practices during the 2000s was led by the U.S. Securities and Exchange Commission (SEC).,"Disambiguation 1. Question: Who led investigation into the legality of apple’s accounting practices during the 2000s in the EU? Answer:Margrethe Vestager
Disambiguation 2. Question: Who led investigation into the legality of apple’s accounting practices during the 2000s in the US? Answer:Senators Carl Levin and John McCain
"
Where did the united states get the statue of liberty?,"The Statue of Liberty was a gift from the people of France to the United States. It was designed by French sculptor Frédéric Auguste Bartholdi and was dedicated on October 28, 1886. The statue was shipped in pieces from France to the United States and assembled on Liberty Island in New York Harbor.","Disambiguation 1. Question: Where did the united states get and place the statue of liberty? Answer:Liberty Island Manhattan, New York City, New York, U.S
Disambiguation 2. Question: From where did the united states get the statue of liberty? Answer:France
"
Which is the biggest stadium in the india?,"The biggest stadium in India is the Narendra Modi Stadium, formerly known as the Sardar Patel Stadium, located in Ahmedabad, Gujarat. It has a seating capacity of over 110,000 spectators, making it the largest cricket stadium in the world.","Disambiguation 1. Question: Which is the biggest stadium in india used for any purpose? Answer:Buddh International Circuit
Disambiguation 2. Question: Which is the biggest cricket stadium in the india? Answer:Sardar Patel Stadium
Disambiguation 3. Question: Which is the biggest football stadium in the india? Answer:Salt Lake Stadium
"
Who wrote the song billy don't be a hero?,"The song ""Billy Don't Be a Hero"" was written by Mitch Murray and Peter Callander. It was first recorded by Paper Lace in 1974 and later covered by Bo Donaldson and The Heywoods, becoming a hit in the United States.","Disambiguation 1. Question: Who wrote the original song billy don't be a hero in english? Answer:Mitch Murray
Disambiguation 2. Question: Who wrote the Canadian translated version of the song billy don't be a hero? Answer:Pierre Cour
"
Most runs in t20 international by a player?,"The record for the most runs in T20 international cricket by a player is held by Rohit Sharma from India. As of September 2021, Rohit Sharma has scored over 3000 runs in T20 internationals.","Disambiguation 1. Question: Who scored the most career runs in t20 international by a player? Answer:Virat Kohli
Disambiguation 2. Question: What is the most career runs scored in t20 international by a player? Answer:2,794
Disambiguation 3. Question: Who scored the most runs in a season in t20 international by a player? Answer:Stirling
Disambiguation 4. Question: What is the most runs scored in a season in t20 international by a player? Answer:748
Disambiguation 5. Question: Who scored the most runs in a match in t20 international by a player? Answer:Aaron Finch
Disambiguation 6. Question: What is the most runs scored in a single match in t20 international by a player? Answer:172
"
Starch based food to be made into plastic?,"Yes, it is possible to make plastic from starch-based materials. Starch can be processed into a bioplastic called polylactic acid (PLA), which is a renewable and biodegradable alternative to traditional petroleum-based plastics. Starch-based plastics are commonly used in packaging materials, disposable utensils, and other single-use items. However, it is important to note that while starch-based plastics are more environmentally friendly than traditional plastics, they still require proper disposal methods to ensure they break down effectively.","Disambiguation 1. Question: What is general term for plastic made from starch based foods? Answer:Bioplastic
Disambiguation 2. Question: What type of starch is made into plastic? Answer:Corn starch
"
What kind of car is a chevy malibu?,"The Chevy Malibu is a midsize car manufactured by Chevrolet, which is a division of General Motors. It is known for its comfortable ride, spacious interior, and fuel-efficient engines. The Malibu has been in production since the 1960s and has gone through several redesigns over the years. It is a popular choice for those looking for a reliable and affordable midsize sedan.","Disambiguation 1. Question: What size car is a Chevy Malibu? Answer:mid-size
Disambiguation 2. Question: Since 1997, what kind of car is a chevy malibu in terms of engine and transmission layout? Answer:Front Wheel Drive
Disambiguation 3. Question: Prior to 1997, what kind of car is a chevy malibu in terms of engine and transmission layout? Answer:Rear Wheel Drive
Disambiguation 4. Question: In terms of body style, what kind of car is the 7th generation Chevy Malibu? Answer:4-door sedan
"
Who has the most strikeouts in a career?,"As of now, the pitcher with the most strikeouts in a career is Nolan Ryan, with a total of 5,714 strikeouts over his 27-year career in Major League Baseball.","Disambiguation 1. Question: What MLB pitcher has the most strikeouts in a career? Answer:Nolan Ryan
Disambiguation 2. Question: What MLB batter has the most strikeouts in a career? Answer:Reggie Jackson
Disambiguation 3. Question: What NCAA Division I softball pitcher has the most strikeouts in a career? Answer:Monica Abbott
"
What was the impact of the treaty of utrecht?,"The Treaty of Utrecht, signed in 1713, had a significant impact on European politics and international relations. It marked the end of the War of the Spanish Succession and reshaped the balance of power in Europe. 

Some key impacts of the Treaty of Utrecht include:
1. Spain ceded territories such as Gibraltar to Great Britain and Sicily to the Duchy of Savoy, leading to a shift in territorial control.
2. France lost some territories in North America and India to Great Britain, which helped establish British dominance in these regions.
3. The treaty recognized the Protestant succession in England, solidifying the Hanoverian dynasty's rule and preventing a Catholic monarch from ascending to the English throne.
4. The treaty also established the principle of the ""balance of power"" in European politics, aiming to prevent any one country from becoming too dominant and causing instability.

Overall, the Treaty of Utrecht had far-reaching consequences for European diplomacy and set the stage for future conflicts and alliances in the region.","Disambiguation 1. Question: What was the impact of the peace of utrecht? Answer:ended the War of the Spanish Succession
Disambiguation 2. Question: What was the impact of the treaty of utrecht of 1474? Answer:ended the Anglo-Hanseatic War
Disambiguation 3. Question: What was the impact of the treaty of utrecht of 1579? Answer:unified the northern provinces of the Netherlands
"
Who has the most little league world series championships?,"The team with the most Little League World Series championships is the Taipei Little League from Taiwan, with a total of 17 championships as of 2021.","Disambiguation 1. Question: What country has won the most little league world series championships? Answer:United States
Disambiguation 2. Question: When all of the states are considered separately, what geographic location has won the most little league world series championships? Answer:Taiwan
"
Who said all living things are composed of cells?,"The statement that all living things are composed of cells is attributed to the German scientist Theodor Schwann, who, along with Matthias Schleiden, proposed the cell theory in the 19th century.","Disambiguation 1. Question: Who said all living things are composed of cells, credited with the cell theory? Answer:Matthias Jakob Schleiden
Disambiguation 2. Question: Who said all living things are composed of cells, contributing to the cell theory? Answer:Virchow
"
Who developed the modern model of the solar nebular disk instability model?,The modern model of the solar nebular disk instability model was developed by Andrew N. Youdin and Scott J. Kenyon in 2007.,"Disambiguation 1. Question: Who is thought to have developed the modern model of the solar nebular disk instability model? Answer:Soviet astronomer Victor Safronov
Disambiguation 2. Question: Which geologist developed a planetesimal hypothesis that was a precursor to the modern model of the solar nebular disk? Answer:Thomas Chrowder Chamberlin
Disambiguation 3. Question: Which astronomer developed a planetesimal hypothesis in 1905 that was a precursor to the modern model of the solar nebular disk? Answer:Forest Ray Moulton
"
Who presides over the joint sitting of the two houses of parliament?,The President of India presides over the joint sitting of the two houses of parliament.,"Disambiguation 1. Question: Who primarily presides over the joint sitting of the two houses of parliament? Answer:Speaker of the Lok Sabha
Disambiguation 2. Question: Who presides over the joint sitting of the two houses of parliament if the speaker is absent? Answer:Deputy Speaker of the Lok Sabha
Disambiguation 3. Question: Who presides over the joint sitting of the two houses of parliament if the speaker and deputy speaker are absent? Answer:Deputy-Chairman of the Rajya Sabha
"
Where was animal house supposed to take place?,Animal House was supposed to take place at the fictional Faber College in Pennsylvania.,"Disambiguation 1. Question: Where was animal house originally written and supposed to take place? Answer:a high school
Disambiguation 2. Question: Where was filming for animal house supposed to take place? Answer:University of Missouri (Columbia, Missouri) and University of Oregon
"
Where are white blood cells located in your body?,"White blood cells are located throughout the body, primarily in the blood and lymphatic system. They can also be found in tissues and organs, where they help to protect the body against infections and foreign invaders.","Disambiguation 1. Question: Where are white blood cells made in your body? Answer:Bone marrow
Disambiguation 2. Question: Where are white blood cells stored in your body? Answer:blood and lymph tissues
"
How many books left in game of thrones?,"There are a total of five books left in the ""A Song of Ice and Fire"" series by George R.R. Martin, which is the book series that inspired the TV show ""Game of Thrones."" The upcoming books are titled ""The Winds of Winter"" and ""A Dream of Spring.""","Disambiguation 1. Question: How many books left in game of thrones, as of 2017? Answer:two
Disambiguation 2. Question: How many books left in game of thrones, as of 2016? Answer:two
Disambiguation 3. Question: How many books left in game of thrones, as of 2015? Answer:two
"
When did the washington redskins last win the super bowl?,"The Washington Redskins last won the Super Bowl on January 26, 1992, when they defeated the Buffalo Bills in Super Bowl XXVI.","Disambiguation 1. Question: What was the last superbowl won by the washington redskins? Answer:Super Bowl XXVI
Disambiguation 2. Question: When was the date the washington redskins last won the super bowl? Answer:January 26, 1992
"
Who has most grand slams in mlb history?,Barry Bonds holds the record for the most grand slams in MLB history with a total of 23 grand slams in his career.,"Disambiguation 1. Question: Who has most grand slams in mlb history during one game? Answer:Tony Lazzeri
Disambiguation 2. Question: Who has most career grand slams in mlb history? Answer:""A-Rod""
"
Who owns the biltmore estate in north carolina?,The Biltmore Estate in North Carolina is owned by the descendants of George Washington Vanderbilt II.,"Disambiguation 1. Question: Who originally owned Biltmore Estate in North Carolina? Answer:George Washington Vanderbilt II
Disambiguation 2. Question: Who currently owns the Biltmore Estate in North Carolina? Answer:Dini Pickering and Bill Cecil
"
Who led the league in rebounds last year?,Giannis Antetokounmpo led the league in rebounds last year with an average of 13.6 rebounds per game.,"Disambiguation 1. Question: Who led the league in rebounds in 2017? Answer:Whiteside
Disambiguation 2. Question: Who led the league in rebounds in 2016? Answer:Andre Drummond
Disambiguation 3. Question: Who led the league in rebounds in 2015? Answer:DeAndre Jordan
"
Who ordered to drop atomic bombs on hiroshima and nagasaki?,The decision to drop atomic bombs on Hiroshima and Nagasaki during World War II was made by President Harry S. Truman of the United States. Truman authorized the use of the atomic bombs in an effort to bring a swift end to the war with Japan and avoid a prolonged and costly invasion of the Japanese mainland.,"Disambiguation 1. Question: What country ordered to drop atomic bombs on hiroshima and nagasaki? Answer:United States
Disambiguation 2. Question: What person ordered to drop atomic bombs on hiroshima and nagasaki? Answer:Handy
Disambiguation 3. Question: Which alliance ordered to drop atomic bombs on hiroshima and nagasaki? Answer:The Allies
"
Who has the most assist in the nba?,"As of the 2021-2022 NBA season, John Stockton holds the record for the most assists in NBA history with a total of 15,806 assists.","Disambiguation 1. Question: Who has had the most assists in a single game in the NBA? Answer:Scott Skiles
Disambiguation 2. Question: Who has recorded 22 or more assists in a single game the most in the NBA? Answer:John Stockton
Disambiguation 3. Question: Who has had the most total career assists in the NBA? Answer:John Stockton
"
How tall are the twin towers in new york?,"The twin towers in New York, also known as the World Trade Center towers, were each 1,368 feet tall, including their antenna.","Disambiguation 1. Question: How tall are the twin towers of the Time Warner Center in new york in meters? Answer:229
Disambiguation 2. Question: How tall are the twin towers of the Time Warner Center in new york in feet? Answer:751
Disambiguation 3. Question: How tall are the proposed twin towers II in new york in meters? Answer:450
Disambiguation 4. Question: How tall are the proposed twin towers II in new york in feet? Answer:1,476
Disambiguation 5. Question: How tall are the twin towers of the World Trade Center in new york in meters? Answer:417
Disambiguation 6. Question: How tall are the twin towers of the World Trade Center in new york in feet? Answer:1,368
"
What is the space between two sets of doors called?,"The space between two sets of doors is called an airlock. An airlock is a compartment with two airtight doors, one of which must be closed before the other can be opened, to prevent the exchange of air between the inside and outside of a building or vehicle. This design helps maintain a controlled environment and prevent the loss of heating or cooling.","Disambiguation 1. Question: What is the space between two sets of doors called in reference to access control? Answer:air lock
Disambiguation 2. Question: What is the space between two sets of doors called in reference to architecture? Answer:arctic entry
"
Fairground ride where you stick to the wall?,"The fairground ride where you stick to the wall is called the ""Gravitron"" or ""Starship 2000."" This ride uses centrifugal force to create the sensation of sticking to the wall as the ride spins rapidly. Riders are pressed against the wall due to the outward force generated by the spinning motion, creating a thrilling and unique experience.","Disambiguation 1. Question: What fairground ride from the 1940s is where you stick to the wall? Answer:The Rotor
Disambiguation 2. Question: What fairground ride from 1983 is where you stick to the wall? Answer:Gravitron
"
Who won the most baseball games in a season?,"The team that holds the record for the most wins in a single MLB season is the 1906 Chicago Cubs, who won a total of 116 games.","Disambiguation 1. Question: Which pitcher has the most wins in a baseball season? Answer:Charles ""Old Hoss"" Radbourn
Disambiguation 2. Question: Which manager has the most wins in a baseball season? Answer:Lou Piniella
Disambiguation 3. Question: Which owner has the most wins in an baseball season? Answer:Hiroshi Yamauchi
Disambiguation 4. Question: Who has the record for most wins in a single baseball season? Answer:1906 Chicago Cubs
"
What are the two largest countries in europe?,The two largest countries in Europe by land area are Russia and Ukraine.,"Disambiguation 1. Question: What are the two largest countries in Europe by population? Answer:Russia and Germany
Disambiguation 2. Question: What are the two largest countries in Europe by area? Answer:Russia and Ukraine
"
Where did the name swedish fish come from?,"The name ""Swedish Fish"" actually has nothing to do with Sweden. The candy was originally developed by a Swedish company in the 1950s, but it was later acquired by the American company Cadbury Adams. The name ""Swedish Fish"" was chosen to give the impression of a European product, even though the candy is now made in Canada and the United States.","Disambiguation 1. Question: What company did the name swedish fish come from? Answer:Malaco
Disambiguation 2. Question: What country did the name swedish fish come from? Answer:Sweden
"
Who invented movable type and the machine to reproduce text?,Johannes Gutenberg is credited with inventing movable type and the printing press in the 15th century. This invention revolutionized the way information was disseminated and played a crucial role in the spread of knowledge and literacy throughout Europe.,"Disambiguation 1. Question: Who invented the world's first movable type and machine to reproduce text? Answer:Bi Sheng
Disambiguation 2. Question: Who is often said to have invented movable type and the machine to reproduce text, even though it was introduced earlier in Asia? Answer:Johannes Gutenberg
"
How many soldiers can a blackhawk helicopter carry?,"A Blackhawk helicopter can typically carry up to 11 fully equipped soldiers, depending on the specific model and configuration of the aircraft.","Disambiguation 1. Question: How many soldiers can a blackhawk helicopter carry for its flight crew? Answer:4
Disambiguation 2. Question: How many soldiers can a blackhawk helicopter carry as internal cargo? Answer:11
Disambiguation 3. Question: How many soldiers can a blackhawk helicopter carry between crew and internal cargo combined? Answer:15
"
Where in the bible does it talk about the golden rule?,"The golden rule, ""Do unto others as you would have them do unto you,"" can be found in the Bible in the book of Matthew 7:12. It is also mentioned in Luke 6:31. This principle emphasizes treating others with kindness, respect, and compassion, as you would like to be treated yourself.","Disambiguation 1. Question: Where in the new testament of the bible does Jesus talk about the golden rule? Answer:Matthew 7:12 and Luke 6:31
Disambiguation 2. Question: Where in the old testament of the bible does it talk about the golden rule? Answer:Leviticus 19:18 and Leviticus 19:34
Disambiguation 3. Question: Where in the deuterocanonial books of the bible does it talk about the golden rule? Answer:Sirach 31:15
Disambiguation 4. Question: Where in the new testament of the bible does Paul talk about the golden rule? Answer:Galatians 5:14
"
When did the original toy story come out?,"The original Toy Story movie was released on November 22, 1995.","Disambiguation 1. Question: When did the original toy story premiered at the El Capitan Theatre? Answer:November 19, 1995
Disambiguation 2. Question: When did the original toy story come out in North American theatres? Answer:November 22, 1995
"
Who won worst cooks in america last season?,Ariel Robinson won Worst Cooks in America last season.,"Disambiguation 1. Question: Who won Season 11 of Worst Cooks in America? Answer:Blue Team
Disambiguation 2. Question: Who won Season 10 of Worst Cooks in America? Answer:Anne Burrell
Disambiguation 3. Question: Who won Season 9 of Worst Cooks in America? Answer:Blue Team
Disambiguation 4. Question: Who won Season 8 of Worst Cooks in America? Answer:Anne Burrell
Disambiguation 5. Question: Who won Season 7 of Worst Cooks in America? Answer:Anne Burrell
Disambiguation 6. Question: Who won Season 6 of Worst Cooks in America? Answer:Anne Burrell
"
Who played galen in planet of the apes?,"James Franco played the character Galen in the 2011 film ""Rise of the Planet of the Apes.""","Disambiguation 1. Question: Who played galen in the 1968 film planet of the apes? Answer:Wright King
Disambiguation 2. Question: Who played galen in the TV series planet of the apes? Answer:Roddy McDowall
"
When did elton john sing candle in the wind?,"Elton John first sang ""Candle in the Wind"" in 1973 as a tribute to Marilyn Monroe. He later re-recorded the song in 1997 as a tribute to Princess Diana after her tragic death. This version became one of the best-selling singles of all time.","Disambiguation 1. Question: When did Elton John originally sing Candle in the Wind? Answer:1973
Disambiguation 2. Question: When did Elton John sing a re-written version of Candle in the Wind for Princess Diana? Answer:1997
"
Who is the main character in five nights at freddy's?,The main character in Five Nights at Freddy's is a security guard named Mike Schmidt.,"Disambiguation 1. Question: Who generally is the main character in Five nights at Freddy's? Answer:security guards
Disambiguation 2. Question: Who is the main character in the original Five Nights at Freddy's? Answer:Mike Schmidt
Disambiguation 3. Question: Who is the main character in Five Nights at Freddy's 2 for the five nights? Answer:Jeremy Fitzgerald
Disambiguation 4. Question: Who is the main character in Five Nights at Freddy's 2 for the bonus 6th night? Answer:Fritz Smith
Disambiguation 5. Question: Who is the main character in Five Nights at Freddy's 4? Answer:anonymous boy
Disambiguation 6. Question: Who is the main character in Five Nights at Freddy's: Sister Location? Answer:Eggs Benedict
Disambiguation 7. Question: Who is the main character in Five Nights at Freddy's 3? Answer:unknown
"
