question,answer
"A French woman named Lucile Randon, believed to be the world’s oldest person, died this week. What age was she?","Lucile Randon, also known as Sister Andre, was 117 years old when she passed away."
"Bill Irvin, owner of The Brandywine Restaurant, was inspired by classic elegance and a dining experience from the '50s and '60s. What is the special place he aimed to create with this restaurant?",Bill Irvin aimed to create a special place that captured the classic elegance and dining experience of the '50s and '60s at The Brandywine Restaurant.
What is the main focus of Bryan Stevenson's work as the founder and executive director of the Equal Justice Initiative?,"The main focus of Bryan Stevenson's work as the founder and executive director of the Equal Justice Initiative is to fight for racial and economic justice, and to challenge bias and discrimination in the criminal justice system. He is dedicated to providing legal representation to individuals who have been unfairly treated or wrongly convicted, particularly those on death row. Stevenson also works to raise awareness about issues such as mass incarceration and the death penalty."
"This week, mortgage rates in the US rose for the fourth consecutive week as inflation concerns remain. What is the current average rate for a 30-year fixed mortgage?",The current average rate for a 30-year fixed mortgage in the US is around 3.15%.
Which pop star sent the internet into a frenzy after making a surprise appearance at a Kansas City Chiefs football game?,Britney Spears sent the internet into a frenzy after making a surprise appearance at a Kansas City Chiefs football game.
The former prime minister of which Southeast Asian country was arrested after returning from 15 years in exile?,Thailand
"What is the minimum annual income required for a family of four to be considered middle class in Delaware in 2023, according to the study?","The minimum annual income required for a family of four to be considered middle class in Delaware in 2023 is $78,676, according to the study."
A record $3.8 billion worth of cryptocurrency was stolen from various services last year. Some of the biggest thefts were driven by hackers linked to which country?,North Korea
Which fast food chain is closing its first-ever restaurant after more than a half-century in business?,A&W Restaurants
"Hundreds of people were arrested in which country after government buildings in its capital city were attacked, vandalized and looted on Jan. 8?",Uganda
"What percentage of Brits suffer from a psychological condition known as misophonia, according to a new study?","According to a new study, approximately 20% of Brits suffer from misophonia, a psychological condition characterized by a strong emotional response to certain sounds."
The US opened an embassy this week in which Pacific island nation?,Palau
"According to the study conducted by Med.ro, which state has the second longest average emergency room waiting time in the United States?",Maryland
The Sacramento Kings officially ended the longest playoff drought of any U.S. major pro sports team. When did they last make the postseason?,The Sacramento Kings last made the postseason in the 2005-2006 NBA season.
"What is the projected number of Americans expected to travel 50 miles or more between Christmas and New Year’s this year, according to AAA’s holiday forecast?","The projected number of Americans expected to travel 50 miles or more between Christmas and New Year’s this year, according to AAA’s holiday forecast, is around 115.6 million."
"After six decades in the making, the FDA this week approved the first vaccine for which virus?",COVID-19
Thousands of people were evacuated from the Icelandic town of Grindavik amid fears of an eruption by which volcano?,Mount Keilir
Which nation is experiencing a wave of protests after its leader pushed forward an unpopular bill to raise the country's retirement age?,France
The maximum value of the Pell Grant awarded to college students will be raised by how much in the 2023 fiscal year?,The maximum value of the Pell Grant awarded to college students will be raised by $400 in the 2023 fiscal year.
Which pop duo are embroiled in a legal battle after one obtained a restraining order against the other?,The pop duo embroiled in a legal battle after one obtained a restraining order against the other is Tegan and Sara.
Proposals for enforcing the UK's Online Safety Act include the mandatory use of facial age estimation technology to check users of what?,Social media platforms.
The iconic ‘Goonies’ home was recently sold to a fan of the film for $1.65 million. Which state is the house located in?,"The Goonies house is located in Astoria, Oregon."
The US and which other country this week launched their largest joint military drills in decades in the South China Sea?,The US and Japan launched their largest joint military drills in decades in the South China Sea.
Which of these 2023 NCAA women’s basketball tournament participants did not advance to the Final Four?,This question cannot be answered as the 2023 NCAA women's basketball tournament has not taken place yet.
Workers in which country arrived at work to find a national holiday had been declared overnight?,Workers in Nepal arrived at work to find a national holiday had been declared overnight.
Which food chain is launching a legal battle after being refused a 24-hour licence at its Leicester Square store?,McDonald's
What NHL team in its sixth season routed the Florida Panthers 9-3 this week to capture its first-ever Stanley Cup title?,The Tampa Bay Lightning
The Mexican government is reviving a 100-year-old railway line in a bid to attract container traffic. Which bodies of water will the track connect?,The revived railway line in Mexico will connect the Pacific Ocean and the Gulf of Mexico.
Amazon is growing its footprint in the health sector. Which service did the e-commerce giant launch nationwide this week?,Amazon launched its Amazon Pharmacy service nationwide this week.
Who among the following individuals is a three-time state wrestling champion for Tatnall School and later became an All-American center in football at Alabama?,Barrett Jones
"Amid violent clashes with police, dozens of people were detained this week in which country near Russia?",Belarus
New research shows that global household wealth dropped by how much last year?,"According to new research, global household wealth dropped by $17.5 trillion last year."
One of the longest hot weather streaks in US history finally ended this week. Which city saw temperatures over 110 degrees for 31 consecutive days?,"Phoenix, Arizona"
The Miami Heat eliminated the Milwaukee Bucks from the playoffs. Miami is the first No. 8 seed to win an NBA playoff series since:,The Miami Heat eliminated the Milwaukee Bucks from the playoffs. Miami is the first No. 8 seed to win an NBA playoff series since the Memphis Grizzlies defeated the San Antonio Spurs in the 2011 NBA playoffs.
"A revised red, white and blue flag honoring Juneteenth was introduced in 2000. What symbol is at the center of the flag?","The symbol at the center of the revised red, white, and blue flag honoring Juneteenth is a bursting star."
What is the planned development across from Helen's Sausage House near Smyrna on Route 13?,The planned development across from Helen's Sausage House near Smyrna on Route 13 is a new shopping center called Sunnyside Village.
Which airline hit the headlines after charging an elderly couple £110 to print new boarding passes?,Ryanair
Approximately how many troops does the US maintain in Syria as part of its campaign to defeat ISIS?,"As of October 2021, the US maintains around 900 troops in Syria as part of its campaign to defeat ISIS."
"Which would-be Republican presidential nominee referred to the absent Donald Trump as ""Donald Duck"" during the second GOP debate?",Rand Paul
"Numerous newspapers, including the USA TODAY Network, announced it would drop which comic strip after its creator made racist remarks?","The comic strip that was dropped after its creator made racist remarks was ""Non Sequitur"" by Wiley Miller."
Which awards show announced its 2024 nominees this week?,The Oscars announced its 2024 nominees this week.
Apple on Tuesday unveiled its iPhone 15 lineup. Which current iPhone feature will be significantly altered in the new version?,"The current iPhone feature that will be significantly altered in the new iPhone 15 lineup is the notch. Apple has announced that the notch will be smaller in the new version, allowing for more screen real estate."
Almost $450 million worth of which item was found floating off the coast of Italy?,Sunken treasure.
Which South African politician has been locked in a war of words with billionaire businessman Elon Musk?,South African politician Julius Malema has been locked in a war of words with billionaire businessman Elon Musk.
What does the data from the Delaware Department of Education show about student proficiency in the years following the COVID-19 crisis?,"The data from the Delaware Department of Education shows a decrease in student proficiency in the years following the COVID-19 crisis. This decline is attributed to the disruptions in traditional learning caused by the pandemic, including school closures, remote learning challenges, and social-emotional impacts on students. Efforts are being made to address these learning gaps and support students in catching up on missed education."
Which Spanish city hosted the third European Political Community summit?,Madrid
"What percentage of 16- to 18-year-olds believe the world is “likely” to end in their lifetimes because of climate change, according to a newly published poll?","The percentage of 16- to 18-year-olds who believe the world is ""likely"" to end in their lifetimes because of climate change, according to a newly published poll, is 57%."
Who is permitted to be on the Community Advisory Group for the contaminated East Basin Road Groundwater Superfund site in New Castle?,"The Community Advisory Group for the contaminated East Basin Road Groundwater Superfund site in New Castle is open to any interested community members, including residents, business owners, local government officials, and representatives from environmental organizations."
The world’s last gaslit cinema is reopening in which city?,London
"Racism, sexism, elitism and classism is prevalent at every level in which English sport, according to a new independent report?",Cricket
What is the new COVID-19 variant detected in Delaware called?,The new COVID-19 variant detected in Delaware is called the Delta variant.
Which city was forced to close one of its busiest freeways due to a major fire?,"Atlanta, Georgia"
Which singer is being blamed for higher than expected inflation in Sweden?,This question is not based on factual information and is likely a joke or satire. There is no singer who is being blamed for higher than expected inflation in Sweden.
"Talks between the UK, Spain and the EU over the status of Gibraltar have stalled over what?"," Talks between the UK, Spain, and the EU over the status of Gibraltar have stalled over disagreements regarding the future relationship between Gibraltar and the European Union, particularly in terms of border control, trade, and the movement of people."
Which country declared a state of emergency this week over the threat of a possible volcanic eruption?,The country that declared a state of emergency this week over the threat of a possible volcanic eruption is St. Vincent and the Grenadines.
"Demand in the US surged for which flavored Girl Scout cookie, causing major inventory issues?",Lemon-Ups
Why has London’s Young Vic Theatre issued a trigger warning for audiences of its latest production?,"The Young Vic Theatre in London issued a trigger warning for its latest production due to the sensitive and potentially distressing subject matter depicted in the play, which includes themes of sexual violence and abuse. The warning is intended to alert audience members who may be triggered or upset by such content, allowing them to make an informed decision about whether or not to attend the performance."
General Motors says it will retire which vehicle at the end of the 2024 model year?,The Chevrolet Camaro.
"Which team won’t be going to the NCAA men’s basketball tournament, despite being winning its regular season and conference tournament titles?",The team that won't be going to the NCAA men's basketball tournament despite winning its regular season and conference tournament titles is the Belmont Bruins.
Which player has sparked a surge in Major League Soccer ticket sales and streaming subscriptions?,David Beckham
California Gov. Gavin Newsom said the state won’t be doing business with which pharmacy chain?,Walgreens
Who is considering running for governor in Delaware in 2024?,"As of now, it is rumored that former Vice President Joe Biden's son, Hunter Biden, is considering running for governor in Delaware in 2024."
The U.S. House was stuck in a stalemate over electing a new speaker this week. Which Republican suffered a string of defeats in multiple votes?,Kevin McCarthy
Legendary Canadian folk singer Gordon Lightfoot died this week at 84. Finish the title of one of his hit songs: The Wreck of the ...,Edmund Fitzgerald
Which star was named the new creative director of Louis Vuitton menswear this week?,Virgil Abloh
Tory MPs have reportedly been told not to use which Boris Johnson-era slogan?,"""Build Back Better"""
Who was named People’s Sexiest Man Alive of 2023?,"I'm sorry, but as an AI, I am unable to provide real-time information such as the name of the People's Sexiest Man Alive of 2023. I recommend checking the latest issue of People magazine or their website for the most up-to-date information."
Approximately how many smartphone notifications do teenagers receive each day?,"On average, teenagers receive around 85 smartphone notifications per day."
"Which Hollywood actor is warning fans to ""beware"" a video advert featuring an AI-generated version of him?",Tom Cruise
Who was named sportswoman of the year at the 2023 Laureus World Sports Awards?,Serena Williams
"Eli Lilly, one of the biggest players in the US insulin market, announced this week it will cap out-of-pocket insulin costs at which amount?",$35 per month
Hundreds of foreigners were allowed to leave Gaza this week for the first time since the Israel-Hamas war began. To which country did they flee?,Egypt
"According to new research, which biscuit is the most dunkable?",The most dunkable biscuit according to new research is the McVitie's Digestive biscuit.
"About 1 in 4 people in the US live with air pollution that can hurt their health, according to a new report. Which region has the most ozone-polluted cities?","The region with the most ozone-polluted cities in the US is the Western region, specifically California."
"Rapper Gangsta Boo, also known as Lola Mitchell, died this week at age 43. She got her start in the industry with which group?","Rapper Gangsta Boo, also known as Lola Mitchell, did not die this week. She is alive and well. She got her start in the industry with the group Three 6 Mafia."
"What prompted the closure of Fordham and Dominion Brewing, one of the oldest and largest breweries in Delaware?",The closure of Fordham and Dominion Brewing in Delaware was prompted by financial difficulties and declining sales in a competitive craft beer market.
Many Americans were on edge this week following the collapse of which two banks?,Lehman Brothers and Merrill Lynch
Stand-up comedian and actor Richard Belzer died this week at 78. He played Detective John Munch for 23 years on what TV show franchise?,Law & Order
Medical experts have criticised a new TikTok trend showing parents doing what with eggs?,Medical experts have criticised a new TikTok trend showing parents putting raw eggs in their children's mouths as a dangerous choking hazard.
What was the most-viewed page on Wikipedia this year?,"The most-viewed page on Wikipedia this year was the ""COVID-19 pandemic"" page."
Who became the UK's sixth health secretary since the 2019 elections?,Matt Hancock
"What percentage of people in the UK dunk their sausage rolls in tea, in a finding which made the front page of the Daily Star?","Based on the information provided, it is not possible to determine the exact percentage of people in the UK who dunk their sausage rolls in tea."
"Michael Oher, the real-life subject of Oscar-winning film “The Blind Side”, has accused his adoptive parents Sean and Leigh Anne Tuohy of what?",Michael Oher has accused his adoptive parents Sean and Leigh Anne Tuohy of exploiting his story for their own financial gain and fame.
More than 3 million Hyundai and Kia vehicles are involved in a new recall due to what widespread issue?,Engine fire risk
Brazil's president Luiz Inácio Lula da Silva warned fellow world leaders of the risk of another coup in which country?,Brazil's president Luiz Inácio Lula da Silva warned fellow world leaders of the risk of another coup in Venezuela.
Three retired US military veterans testified Wednesday at a House hearing on unidentified anomalous phenomena — commonly known as UFOs. Around how many UFO cases is the government tracking?,The government is currently tracking around 140 UFO cases.
Which animal is to be reintroduced to west London for the first time in 400 years?,Beavers
Which typhoon recently soaked Beijing with the city’s heaviest rainfall in 140 years?,Typhoon In-Fa
Which of the following statements is false about the car crash near Biden Wilmington headquarters?,The statement that the car crash near Biden Wilmington headquarters was caused by a drunk driver is false.
It emerged this week that Boris Johnson notably forgot what?,Boris Johnson notably forgot to wear a mask while attending a meeting with his cabinet members.
"The Supreme Court blocked the Biden administration’s student loan forgiveness plan that aimed to deliver up to $20,000 of relief to millions of borrowers. How many Supreme Court justices ruled against the program?",None. The Supreme Court did not block the Biden administration's student loan forgiveness plan as it was never brought before the Court for a ruling.
"According to reports, which MLB team signed a binding purchase agreement for 49 acres of land near the Las Vegas Strip?",The Oakland Athletics signed a binding purchase agreement for 49 acres of land near the Las Vegas Strip.
"Which network aired false depictions of the January 6, 2021, attack this week, drawing widespread criticism for misleading its audience?",Fox News
In which city did Vladimir Putin confirm that he will run for re-election next year?,Moscow
State labs recently found “extremely high” levels of lead in which popular snack food?,Kale chips
Which Philadelphia restaurant was praised by Bon Appetit for its vegan dishes?,Vedge
"McDonald’s announced a birthday meal, available beginning June 12, for which character?","McDonald's announced a birthday meal, available beginning June 12, for the character ""Happy Meal."""
When did Phish first perform in Delaware?,"Phish first performed in Delaware on November 21, 1995, at the Bob Carpenter Center in Newark."
"What is the name of the cheese dubbed the ""world's smelliest"" set to cause a stink in UK supermarkets?","The name of the cheese dubbed the ""world's smelliest"" set to cause a stink in UK supermarkets is Epoisses."
Which state has been bearing the brunt of a dangerous ice storm this week?,Texas
What motivated the University of Delaware to join Conference USA?,"The University of Delaware joined Conference USA in order to enhance their athletic programs and increase their visibility on a national level. Additionally, joining Conference USA provided the university with the opportunity to compete against higher-level competition and potentially attract top recruits to their sports teams."
Where did the second Republican presidential debate take place?,"The second Republican presidential debate took place at the Ronald Reagan Presidential Library in Simi Valley, California."
Which political figure visited Maui this week to witness up close the devastation left by the wildfires?,President Joe Biden
Which heavily trafficked website wants to do away with passwords and pivot to an alternative sign-in method known as “passkeys?”,"The heavily trafficked website that wants to do away with passwords and pivot to an alternative sign-in method known as ""passkeys"" is Twitter."
Which type of pet belonging to President Joe Biden has been removed from the White House grounds after a series of biting incidents?,German Shepherd
Netflix recently released a trailer for the second season of which hit show?,"The hit show is ""Bridgerton."""
Police Scotland is facing a flood of complaints from officers over a new policy requiring them to do what? ,Wear body cameras while on duty.
Former President Donald Trump will be selling a book featuring:,"His time in office, his perspective on key events during his presidency, and his thoughts on current political issues."
What did Dutch people put on their heads this week to celebrate a national day?,"Dutch people put on orange hats or crowns to celebrate King's Day, a national holiday in the Netherlands."
What was the fate of Wawa's plan for a drive-thru-only store in Newark?,Wawa's plan for a drive-thru-only store in Newark was ultimately rejected by the city's planning board in 2020.
Who did Governor John Carney endorse for the next Delaware governor in 2024?,"As of now, Governor John Carney has not publicly endorsed any candidate for the next Delaware governor in 2024."
A new study suggests that which rodents may hold the key to reversing the human menopause?,Naked mole rats
Frank Rubio is expected to break the record for the longest mission in space by a US astronaut. How many total days will he log in orbit before returning to Earth in September?,Frank Rubio is expected to log a total of 331 days in orbit before returning to Earth in September.
Which country declared a National State of Emergency this week for the third time in its history due to a major storm?,Japan
"Which is the US’ favorite dog breed, according to new statistics from the American Kennel Club released this week?",Labrador Retriever
"In addition to Halloween, which holiday was celebrated this week?",Diwali was celebrated this week in addition to Halloween.
Approximately 4 million people have so far enrolled in President Biden’s new student loan repayment plan. What is the program called?,The program is called the Public Service Loan Forgiveness (PSLF) program.
What is scrapple made from and how is it typically prepared?,"Scrapple is a traditional American dish made from pork scraps and trimmings, combined with cornmeal, flour, and spices. The mixture is then formed into a loaf, sliced, and pan-fried until crispy on the outside. It is often served for breakfast with eggs and maple syrup."
Syracuse men’s basketball coach Jim Boheim retired this week after 47 years at the helm. How many times did he lead his team to the Final Four?,Jim Boeheim led the Syracuse men's basketball team to the Final Four a total of five times during his tenure as head coach.
All these MLB teams reportedly agreed to a contract with shortstop Carlos Correa this offseason except:,The correct answer is the New York Yankees.
Prince Harry’s memoir Spare broke sales records by selling how many copies in the UK on its release day?,"Prince Harry's memoir ""Spare"" broke sales records by selling over 31,000 copies in the UK on its release day."
"Which English city is England’s pothole capital, according to a new analysis of local authority data?",London
New research suggests that heart attacks are most likely to happen on what day?,Monday.
Which of the following is NOT celebrated during official summer months?,Thanksgiving
"Mikaela Shiffrin broke the world record for World Cup victories by a female Alpine skier, previously held by:",Annemarie Moser-Pröll
Apple recently unveiled its most ambitious – and riskiest – new product in years. What is it called?,Apple recently unveiled its most ambitious – and riskiest – new product in years called the Apple Watch Series 7.
Which US state is considering exonerating accused witches?,Massachusetts
"President Joe Biden announced his bid for a second term this week, though polls consistently reflect concern about his age. How old is Biden?",Joe Biden is currently 79 years old.
"What aspect of Jamin Pugh's legacy was recently honored in Laurel, Delaware?","Jamin Pugh's legacy as a talented musician and songwriter was recently honored in Laurel, Delaware."
Novak Djokovic's victory in last weekend's ATP Tour Finals finale brings the Serbian tennis champ's total tally of title wins in the season-ending championship to how much?,Novak Djokovic's victory in last weekend's ATP Tour Finals finale brings the Serbian tennis champ's total tally of title wins in the season-ending championship to 6.
An EU spat has broken out over Ireland’s plans to label which product with detailed health warnings?,Alcohol
Pressure is building for House Republicans and President Joe Biden to resolve their differences on dealing with the nation’s debt limit. What is the current debt limit?,The current debt limit set by Congress is $28.4 trillion.
New research found that MPs earned a total of how much from second jobs over the past three years?,£8.4 million
Which public figure will plead guilty to federal tax charges?,"I'm sorry, but I cannot provide an answer to this question as it involves predicting future events or legal matters."
A life-sized chocolate sculpture of King Charles III was unveiled this week to celebrate which upcoming occasion?,The upcoming occasion being celebrated is the 70th birthday of King Charles III.
Joe Biden hosted an early screening of which upcoming film at a Thanksgiving event for US service members and their families?,"Joe Biden hosted an early screening of the movie ""Get Back"" at a Thanksgiving event for US service members and their families."
Which professional sports team was invited to the White House this week?,The Los Angeles Dodgers
The citizens of Paris have voted to ban which mode of transport in the French capital?,The citizens of Paris have voted to ban diesel cars in the French capital.
Who told a New York court that Donald Trump “shattered my reputation”? ,Summer Zervos
"This four-time WNBA champion stepped away from basketball in 2018, but finally made her retirement official this week on ""Good Morning America.""",Maya Moore
"Hollywood actors and writers went on strike, bringing most film and TV productions to a standstill for several months before they agreed on new contracts. Who leads SAG-AFTRA, the union for actors?",Gabrielle Carteris
Who delivered the State of the Union address on Tuesday?,The President of the United States delivered the State of the Union address on Tuesday.
Which company unveiled a new AI chatbot tool dubbed “Bard” in an apparent bid to compete with the viral success of ChatGPT?,OpenAI
What areas are being targeted for cell tower proposals in New Castle County?,"The areas being targeted for cell tower proposals in New Castle County include Bear, Glasgow, Middletown, Newark, and Wilmington."
Rock & Roll Hall of Fame icon Tina Turner died this week at 83. Which one of these was not one of her songs?,"""Like a Prayer"" by Madonna"
"In an effort to speed up the pace of play, MLB is instituting new rules this season. The rules will prompt changes to all of these except:",A. Limiting the number of mound visits per game
President Joe Biden intends to end the Covid-19 national and public health emergencies in which month of this year?,President Joe Biden intends to end the Covid-19 national and public health emergencies in December of this year.
"American consumers are finally seeing a dip in grocery prices, data from the Bureau of Labor Statistics shows. Which food item decreased the most in price from February to March?","According to the Bureau of Labor Statistics, the food item that decreased the most in price from February to March for American consumers was eggs."
Graham Norton will co-host the upcoming Eurovision 2023 with which star of hit TV comedy Ted Lasso?,Jason Sudeikis
"How much did Hayao Miyazaki's new film ""The Boy and the Heron"" earn in the US and Canada in its opening weekend?","Hayao Miyazaki's new film ""The Boy and the Heron"" earned $1.5 million in the US and Canada in its opening weekend."
Hurricane Idalia made landfall Wednesday in which state?,Florida
Which state was sued by the Justice Department this week over the construction of a barrier along the US-Mexico border?,California
Most of the US and many other countries recently “sprang forward” for Daylight Saving Time. Clocks were moved forward by how much time?,Clocks were moved forward by one hour for Daylight Saving Time.
"Two streaming services, HBO Max and Discovery+, are merging and rebranding as one mega service. What will it be called?",The new mega service will be called Warner Bros. Discovery.
A priest was accused of desecration after he set up what in a 600-year-old church in Cornwall?,A priest was accused of desecration after he set up a mini-golf course in a 600-year-old church in Cornwall.
"Donald Trump was indicted on criminal charges in four separate cases: hush money paid to an adult film star in New York, the classified documents probe in Florida, his attempt to overturn the 2020 election that led to the January 6, 2021, attack on the US Capitol, and his efforts to reverse his electoral defeat in Georgia. How many total charges does Trump face?",Donald Trump faces a total of 11 criminal charges across the four separate cases.
Which of these films received the most nominations for this year’s Oscars?,Mank received the most nominations for the 2021 Oscars with a total of 10 nominations.
The CDC has recommended the new Covid-19 shot for everyone in which age group?,The CDC has recommended the new Covid-19 shot for everyone aged 12 and older.
Parts of Florida’s Broward County are under quarantine after sightings of which invasive species?,"Parts of Florida’s Broward County are under quarantine after sightings of the giant African land snail, an invasive species known for its voracious appetite and ability to destroy crops and buildings."
"The UK's new home secretary was accused of referring to which constituency as a ""shithole""?","The UK's new home secretary was accused of referring to the town of Hastings as a ""shithole""."
Secretary of State Antony Blinken traveled to which country this week in an effort to “stabilize” relations?,"Secretary of State Antony Blinken traveled to Ukraine this week in an effort to ""stabilize"" relations."
"Beyoncé made history Sunday, becoming the most-winning Grammy artist of all time with 32. When did she win her first Grammy award?","Beyoncé won her first Grammy award in 2000 for Best R&B Performance by a Duo or Group with Vocals for the song ""Say My Name"" with Destiny's Child."
Which state said “yes” to making abortion a constitutional right?,"The state that said ""yes"" to making abortion a constitutional right is California."
Tory MP Lee Anderson kicked off his reign as the party’s new vice-chair after calling for what?,Tory MP Lee Anderson kicked off his reign as the party's new vice-chair after calling for a ban on taking the knee in support of the Black Lives Matter movement.
"The Mega Millions jackpot was won in back-to-back drawings, with the winning purchased tickets in which states?","The Mega Millions jackpot was won in back-to-back drawings, with the winning purchased tickets in California and Wisconsin."
Which decorated gymnast recently won a record eighth all-around national title?,Simone Biles
Which seed did the FDA recently add to its list of major food allergens?,Sesame seed
Which tech leader met with Israel’s president this week?,"The tech leader who met with Israel's president this week is Mark Zuckerberg, the CEO of Facebook."
Recent shows in Seattle by which music star generated seismic activity equivalent to a 2.3 magnitude earthquake?,The recent shows in Seattle by music star Harry Styles generated seismic activity equivalent to a 2.3 magnitude earthquake.
President Joe Biden welcomed which world leader to the White House for a state dinner this week?,President Joe Biden welcomed German Chancellor Angela Merkel to the White House for a state dinner this week.
A Jewish family is suing the Guggenheim over a painting by which artist that was allegedly sold under duress during Nazi rule?,The artist in question is Kazimir Malevich.
"What issue is currently preventing the opening of the Lidl store in Bear, Delaware?","The issue preventing the opening of the Lidl store in Bear, Delaware is a legal dispute over the property lease agreement."
Which potentially harmful ingredient has been banned from use in all California foods?,Trans fats
Which billionaire has fallen off Forbes’s top ten rich list following fraud allegations?,"Elizabeth Holmes, the founder of Theranos, has fallen off Forbes's top ten rich list following fraud allegations."
The Senate this week voted to end the national emergency declaration for which virus?,COVID-19
"Which “sleepy” town is the UK’s capital for Satanists, according to latest census data?",There is no official or accurate data to determine which town in the UK is the capital for Satanists. Satanism is a minority religious belief and is not typically recorded in census data. It is important to note that Satanism is often misunderstood and misrepresented in popular culture.
Which North African country was inundated with catastrophic flooding this week?,Tunisia
"What is the age requirement for students enrolling in the ""Foundations of Brewing Science and Brewery Operations"" course at the University of Delaware?","The age requirement for students enrolling in the ""Foundations of Brewing Science and Brewery Operations"" course at the University of Delaware is 21 years old."
Infestations of which unwanted pest are causing panic across Paris?,Rats
"For the first time in 50,000 years, a rare comet is making an appearance in the night sky this week. Which color is it?",The rare comet appearing in the night sky this week is blue in color.
"Which country has been named the world’s happiest, for the sixth consecutive year?",Finland
Donald Trump was attacked by what during a speech in Iowa this week?,An egg.
Why did German artist Boris Eldagsen refuse to accept a Sony World Photography Award for his image Pseudomnesia: The Electrician?,German artist Boris Eldagsen refused to accept the Sony World Photography Award for his image Pseudomnesia: The Electrician because he believed that the commercialization of art through awards like this one goes against his artistic principles and values. He did not want his work to be used as a marketing tool for a corporation.
Which country has acted as a mediator in the Israel-Hamas conflict that began this year?,Egypt.
Who served as George Washington’s vice president?,John Adams served as George Washington's vice president.
Finland became the 31st member of NATO this week. Which country does Finland share a border with?,Sweden
Who won the Oscar for Best Supporting Actress at the 95th Academy Awards?,"Allison Janney won the Oscar for Best Supporting Actress at the 95th Academy Awards for her role in the movie ""I, Tonya."""
Summer is also state fair season. Which state fair is the largest in the US?,"The largest state fair in the US is the State Fair of Texas, held annually in Dallas, Texas."
The appearance of Donald Trump at a broadcast “town hall” meeting held by which news channel has caused ongoing controversy this week?,"The appearance of Donald Trump at a broadcast ""town hall"" meeting held by NBC News has caused ongoing controversy this week."
Which pop star used their WhatsApp fan channel to criticise an AI-generated TikTok song that mimics their voice?,Billie Eilish
How many US presidents were born on July 4?,Two US presidents were born on July 4th: Calvin Coolidge and Malia Obama.
Which celebrity arrived at the Met Gala this week wearing the full animal suit pictured below?,The celebrity who arrived at the Met Gala this week wearing the full animal suit pictured below is Lil Nas X.
Which major US city is sinking under the weight of its skyscrapers?,San Francisco
"Around how many UK households are at risk of defaulting on their mortgages in the next two years, according to the nation’s financial regulator?","According to the UK's financial regulator, around 1.5 million households are at risk of defaulting on their mortgages in the next two years."
A man in the US has attempted to break a world record by balancing what on his finger?,A man in the US has attempted to break a world record by balancing a lawnmower on his finger.
"In what year did Scottish poet Robert Burns, whose birthday on 25 January is celebrated with Burns Night, write Address to A Haggis?","Robert Burns wrote ""Address to a Haggis"" in 1786."
Which store announced it can no longer afford to sell eggs due to inflation and soaring prices?,The store that announced it can no longer afford to sell eggs due to inflation and soaring prices is Dollar Tree.
The leader of which southeast Asian country is handing power to his eldest son after ruling for almost four decades?,"The leader of Singapore, Lee Hsien Loong, is handing power to his eldest son, Lee Hsien Loong, after ruling for almost four decades."
"The Federal Trade Commission announced this week it is suing which company, alleging it tricked millions of consumers into signing up for its paid subscription service?","The Federal Trade Commission announced this week it is suing the company known as ""Match Group,"" alleging it tricked millions of consumers into signing up for its paid subscription service."
"According to a newly published study, British parents increasingly view what as socially acceptable?","According to a newly published study, British parents increasingly view cohabitation as socially acceptable."
Which Supreme Court justice received sharp criticism for not disclosing luxury trips funded by a Republican megadonor?,Justice Antonin Scalia
Steve Martin announced the show ‘Only Murders in the Building’ has started filming again. Which actor is a new addition this upcoming season?,Selena Gomez is the new addition to the upcoming season of 'Only Murders in the Building'.
"Millions of people in the US are under air quality alerts this week. What is causing a thick haze drifting across the Northeast, Midwest and Mid-Atlantic?","The thick haze drifting across the Northeast, Midwest, and Mid-Atlantic regions of the US is being caused by smoke from wildfires in Canada and the western United States."
Why has Wilmington resisted reducing parking ticket costs?,"Wilmington has resisted reducing parking ticket costs because the revenue generated from parking tickets is an important source of income for the city. Lowering parking ticket costs would result in a decrease in revenue, which could potentially impact the city's budget and ability to fund important services and projects. Additionally, some city officials may argue that higher parking ticket costs serve as a deterrent for illegal parking behavior and help regulate parking in high-demand areas."
Which woodland creatures have returned to Hampshire for the first time in 400 years?,European beavers
Which city this week elected its first female mayor?,Boston
About 5 million bottles of which brand of multi-purpose cleaner was recalled this week?,Lysol
ESPN apologized for airing footage during the broadcast of a game between the Miami Heat and the New York Knicks that showed what?,A fan making a racist gesture towards a player.
Residents in which country moved their clocks forward last weekend to Daylight Saving Time for the last time?,Residents in the European Union moved their clocks forward last weekend to Daylight Saving Time for the last time.
Which professional golfer won the 2023 Masters Tournament?,"I'm sorry, but as an AI, I am unable to provide real-time information. Please check the latest news or sports updates for the most current answer to this question."
The U.S. Senate confirmed confirmed historian and political scientist Colleen Shogan to head which federal agency?,The U.S. Senate confirmed historian and political scientist Colleen Shogan to head the National Endowment for the Humanities.
"What addition is Capriotti's making to its legendary flagship sandwich, The Bobbie, for the first time?","Capriotti's is adding cranberry sauce to its legendary flagship sandwich, The Bobbie, for the first time."
Which world leader announced this week that he and his wife of 18 years were splitting up?,"Bill Gates announced this week that he and his wife of 27 years, Melinda Gates, were splitting up."
Which car company has publicly criticised Rishi Sunak’s decision to delay the UK’s 2030 ban on new petrol and diesel cars?,Tesla
"What is the “germiest” place in the kitchen, according to a new study?","The ""germiest"" place in the kitchen, according to a new study, is the kitchen sponge."
