question,answer
"Which team won’t be going to the NCAA men’s basketball tournament, despite being winning its regular season and conference tournament titles?",The Louisville Cardinals won both the regular season and conference tournament titles but will not be participating in the NCAA men's basketball tournament due to a self-imposed postseason ban.
Which player has sparked a surge in Major League Soccer ticket sales and streaming subscriptions?,"Lionel Messi has sparked a surge in Major League Soccer ticket sales and streaming subscriptions since joining Inter Miami CF in August 2021. His star power and global appeal have attracted fans from around the world to tune in and support the team, leading to a significant increase in both ticket sales and streaming subscriptions for MLS matches."
California Gov. Gavin Newsom said the state won’t be doing business with which pharmacy chain?,California Gov. Gavin Newsom announced that the state will no longer be doing business with the pharmacy chain CVS due to their involvement in the opioid crisis.
Who is considering running for governor in Delaware in 2024?,"As of now, it is too early to definitively say who is considering running for governor in Delaware in 2024. Potential candidates may not announce their intentions until closer to the election year. It is important to stay informed through reliable news sources and official announcements from potential candidates themselves."
The U.S. House was stuck in a stalemate over electing a new speaker this week. Which Republican suffered a string of defeats in multiple votes?,"Kevin McCarthy, the House Minority Leader, suffered a string of defeats in multiple votes for the position of Speaker of the House."
Legendary Canadian folk singer Gordon Lightfoot died this week at 84. Finish the title of one of his hit songs: The Wreck of the ...,The Wreck of the Edmund Fitzgerald
Which star was named the new creative director of Louis Vuitton menswear this week?,The star named the new creative director of Louis Vuitton menswear this week is Kid Cudi.
Tory MPs have reportedly been told not to use which Boris Johnson-era slogan?,"Tory MPs have reportedly been told not to use the slogan ""Get Brexit Done,"" which was popularized during Boris Johnson's time as Prime Minister."
Who was named People’s Sexiest Man Alive of 2023?,"As of 2023, the title of People's Sexiest Man Alive has not been announced yet. The annual title is typically revealed towards the end of the year, so we will have to wait for the official announcement to know who has been named the Sexiest Man Alive for 2023."
Approximately how many smartphone notifications do teenagers receive each day?,"On average, teenagers receive around 60-70 smartphone notifications per day. This number can vary depending on individual usage habits and the specific apps they have installed on their devices."
"Which Hollywood actor is warning fans to ""beware"" a video advert featuring an AI-generated version of him?","Tom Cruise is warning fans to ""beware"" a video advert featuring an AI-generated version of him."
Who was named sportswoman of the year at the 2023 Laureus World Sports Awards?,The sportswoman of the year at the 2023 Laureus World Sports Awards was tennis player Naomi Osaka.
"Eli Lilly, one of the biggest players in the US insulin market, announced this week it will cap out-of-pocket insulin costs at which amount?",Eli Lilly announced that it will cap out-of-pocket insulin costs at $35 per month for some patients in the United States.
Hundreds of foreigners were allowed to leave Gaza this week for the first time since the Israel-Hamas war began. To which country did they flee?,The foreigners who were allowed to leave Gaza this week fled to Egypt.
"According to new research, which biscuit is the most dunkable?","According to new research conducted by a team of biscuit experts, the most dunkable biscuit is the classic digestive biscuit. Its sturdy structure and ability to hold up well in hot beverages make it the top choice for dunking."
"About 1 in 4 people in the US live with air pollution that can hurt their health, according to a new report. Which region has the most ozone-polluted cities?","The region with the most ozone-polluted cities in the United States is the Western region, specifically California. According to the American Lung Association's ""State of the Air"" report, California cities consistently rank among the top for ozone pollution due to factors such as vehicle emissions, industrial activities, and geographical features that trap pollution in the air. Some of the most ozone-polluted cities in California include Los Angeles, Bakersfield, and Fresno."
"Rapper Gangsta Boo, also known as Lola Mitchell, died this week at age 43. She got her start in the industry with which group?","Gangsta Boo, also known as Lola Mitchell, is alive and well. She is a rapper who gained fame as a member of the hip hop group Three 6 Mafia."
"What prompted the closure of Fordham and Dominion Brewing, one of the oldest and largest breweries in Delaware?","The closure of Fordham and Dominion Brewing in Delaware was prompted by a combination of factors, including financial challenges, increased competition in the craft beer industry, and changes in consumer preferences. Despite being one of the oldest and largest breweries in the state, the company struggled to adapt to the evolving market and ultimately made the difficult decision to cease operations."
Many Americans were on edge this week following the collapse of which two banks?,Many Americans were on edge this week following the collapse of Lehman Brothers and Bear Stearns.
Stand-up comedian and actor Richard Belzer died this week at 78. He played Detective John Munch for 23 years on what TV show franchise?,"Richard Belzer is alive and well. He did play Detective John Munch for 23 years on the TV show franchise ""Law & Order."""
Medical experts have criticised a new TikTok trend showing parents doing what with eggs?,"Medical experts have criticized a new TikTok trend showing parents putting raw eggs in their children's mouths as a dangerous and potentially harmful practice. This trend can pose a choking hazard, as well as increase the risk of salmonella infection from consuming raw eggs. It is important to always prioritize safety and consult with healthcare professionals before participating in any viral challenges or trends."
What was the most-viewed page on Wikipedia this year?,"The most-viewed page on Wikipedia in 2021 was the ""Deaths in 2021"" page, which documented notable deaths throughout the year. This page received a significant amount of traffic as people sought information on the passing of various public figures and celebrities."
Who became the UK's sixth health secretary since the 2019 elections?,Sajid Javid became the UK's sixth health secretary since the 2019 elections.
"What percentage of people in the UK dunk their sausage rolls in tea, in a finding which made the front page of the Daily Star?","There is no accurate percentage of people in the UK who dunk their sausage rolls in tea. This claim was actually a satirical article published by the Daily Star, a tabloid newspaper known for its sensational and often exaggerated stories. It is important to fact-check information before believing and sharing it to prevent the spread of misinformation."
"Michael Oher, the real-life subject of Oscar-winning film “The Blind Side”, has accused his adoptive parents Sean and Leigh Anne Tuohy of what?","Michael Oher, the real-life subject of the film ""The Blind Side"", has accused his adoptive parents Sean and Leigh Anne Tuohy of exploiting his story for their own gain and not accurately portraying his true experiences in the book and movie."
More than 3 million Hyundai and Kia vehicles are involved in a new recall due to what widespread issue?,The recall is due to a potential engine fire risk caused by a malfunctioning fuel injector.
Brazil's president Luiz Inácio Lula da Silva warned fellow world leaders of the risk of another coup in which country?,Brazil's president Luiz Inácio Lula da Silva warned fellow world leaders of the risk of another coup in Venezuela.
Three retired US military veterans testified Wednesday at a House hearing on unidentified anomalous phenomena — commonly known as UFOs. Around how many UFO cases is the government tracking?,The government is currently tracking over 140 UFO cases.
Which animal is to be reintroduced to west London for the first time in 400 years?,The animal to be reintroduced to west London for the first time in 400 years is the beaver.
Which typhoon recently soaked Beijing with the city’s heaviest rainfall in 140 years?,Typhoon In-Fa recently soaked Beijing with the city's heaviest rainfall in 140 years.
Which of the following statements is false about the car crash near Biden Wilmington headquarters?,The statement that the car crash near Biden Wilmington headquarters was a deliberate act of terrorism is false.
It emerged this week that Boris Johnson notably forgot what?,"Boris Johnson notably forgot to wear a face mask during a visit to a hospital, despite the ongoing COVID-19 pandemic and government guidelines recommending the use of face coverings in indoor settings."
"The Supreme Court blocked the Biden administration’s student loan forgiveness plan that aimed to deliver up to $20,000 of relief to millions of borrowers. How many Supreme Court justices ruled against the program?","This statement is false. The Supreme Court has not blocked the Biden administration's student loan forgiveness plan. In fact, there has been no specific student loan forgiveness plan proposed by the Biden administration that has been brought before the Supreme Court. Therefore, no Supreme Court justices have ruled against such a program."
"According to reports, which MLB team signed a binding purchase agreement for 49 acres of land near the Las Vegas Strip?",The Oakland Athletics signed a binding purchase agreement for 49 acres of land near the Las Vegas Strip.
"Which network aired false depictions of the January 6, 2021, attack this week, drawing widespread criticism for misleading its audience?","Fox News aired false depictions of the January 6, 2021, attack this week, drawing widespread criticism for misleading its audience."
In which city did Vladimir Putin confirm that he will run for re-election next year?,"Vladimir Putin confirmed that he will run for re-election next year in the city of Nizhny Novgorod, Russia."
State labs recently found “extremely high” levels of lead in which popular snack food?,"State labs recently found ""extremely high"" levels of lead in the popular snack food, Hot Cheetos. Lead contamination in food products can have serious health implications, especially for children and pregnant women. It is important to be aware of such findings and make informed choices about the foods we consume."
Which Philadelphia restaurant was praised by Bon Appetit for its vegan dishes?,Vedge
"McDonald’s announced a birthday meal, available beginning June 12, for which character?","McDonald's announced a birthday meal featuring the iconic character, Ronald McDonald, available beginning June 12."
When did Phish first perform in Delaware?,"Phish first performed in Delaware on November 21, 1995, at the Bob Carpenter Center in Newark."
"What is the name of the cheese dubbed the ""world's smelliest"" set to cause a stink in UK supermarkets?","The cheese dubbed the ""world's smelliest"" is called Epoisses. It is a soft, pungent cheese from France that has a strong aroma and flavor."
Which state has been bearing the brunt of a dangerous ice storm this week?,Texas has been bearing the brunt of a dangerous ice storm this week.
What motivated the University of Delaware to join Conference USA?,The University of Delaware did not join Conference USA. They are a member of the Colonial Athletic Association (CAA) for their athletic programs.
Where did the second Republican presidential debate take place?,"The second Republican presidential debate took place at the Ronald Reagan Presidential Library in Simi Valley, California."
Which political figure visited Maui this week to witness up close the devastation left by the wildfires?,The political figure who visited Maui this week to witness the devastation left by the wildfires is Governor David Ige.
Which heavily trafficked website wants to do away with passwords and pivot to an alternative sign-in method known as “passkeys?”,"The heavily trafficked website that wants to do away with passwords and pivot to an alternative sign-in method known as ""passkeys"" is Google."
Which type of pet belonging to President Joe Biden has been removed from the White House grounds after a series of biting incidents?,The type of pet belonging to President Joe Biden that has been removed from the White House grounds after a series of biting incidents is a German Shepherd named Major.
Netflix recently released a trailer for the second season of which hit show?,"Netflix recently released a trailer for the second season of the hit show ""Stranger Things."""
Police Scotland is facing a flood of complaints from officers over a new policy requiring them to do what? ,Police Scotland is facing a flood of complaints from officers over a new policy requiring them to wear body cameras while on duty.
Former President Donald Trump will be selling a book featuring:,"Former President Donald Trump will be selling a book titled ""Our Journey Together"" which will focus on his time in office, his policies, and his perspective on current events."
What did Dutch people put on their heads this week to celebrate a national day?,"Dutch people put on orange clothing and accessories, such as hats and scarves, to celebrate King's Day on April 27th. The color orange is associated with the Dutch royal family, the House of Orange-Nassau, and is worn by many people during this national holiday to show their support and pride."
What was the fate of Wawa's plan for a drive-thru-only store in Newark?,Wawa's plan for a drive-thru-only store in Newark was ultimately rejected by the city's planning board in December 2020. The board cited concerns about traffic congestion and safety issues as reasons for denying the proposal.
Who did Governor John Carney endorse for the next Delaware governor in 2024?,Governor John Carney has not officially endorsed any candidate for the next Delaware governor in 2024 as of the current date. It is important to verify information from reliable sources before spreading any news or claims.
A new study suggests that which rodents may hold the key to reversing the human menopause?,The new study suggests that naked mole rats may hold the key to reversing human menopause. Naked mole rats are unique rodents that do not experience menopause and continue to reproduce throughout their lives. Researchers are studying these rodents to understand the biological mechanisms that allow them to maintain fertility and potentially apply this knowledge to develop treatments for menopausal women.
Frank Rubio is expected to break the record for the longest mission in space by a US astronaut. How many total days will he log in orbit before returning to Earth in September?,Frank Rubio is expected to spend a total of 341 days in space before returning to Earth in September. This will break the record for the longest mission in space by a US astronaut.
Which country declared a National State of Emergency this week for the third time in its history due to a major storm?,Japan declared a National State of Emergency this week for the third time in its history due to a major storm.
"Which is the US’ favorite dog breed, according to new statistics from the American Kennel Club released this week?","The Labrador Retriever is the US' favorite dog breed, according to new statistics from the American Kennel Club released this week."
"In addition to Halloween, which holiday was celebrated this week?","In addition to Halloween, the holiday celebrated this week was All Saints' Day on November 1st and All Souls' Day on November 2nd. These holidays are observed in various cultures around the world to honor and remember deceased loved ones."
Approximately 4 million people have so far enrolled in President Biden’s new student loan repayment plan. What is the program called?,The program is called the Public Service Loan Forgiveness (PSLF) program.
What is scrapple made from and how is it typically prepared?,"Scrapple is a traditional American dish that is made from pork scraps and trimmings, such as the head, heart, liver, and other parts of the pig. These scraps are combined with cornmeal, flour, and spices, then formed into a loaf and sliced before being fried until crispy on the outside. Scrapple is often served for breakfast alongside eggs and toast."
Syracuse men’s basketball coach Jim Boheim retired this week after 47 years at the helm. How many times did he lead his team to the Final Four?,Jim Boeheim led the Syracuse men's basketball team to the Final Four a total of five times during his tenure as head coach.
All these MLB teams reportedly agreed to a contract with shortstop Carlos Correa this offseason except:,The correct answer is the New York Yankees.
Prince Harry’s memoir Spare broke sales records by selling how many copies in the UK on its release day?,"Prince Harry's memoir ""Spare"" broke sales records by selling over 31,000 copies in the UK on its release day."
"Which English city is England’s pothole capital, according to a new analysis of local authority data?","The English city that has been identified as England's pothole capital, according to a new analysis of local authority data, is Manchester."
New research suggests that heart attacks are most likely to happen on what day?,"According to a study published in the journal Circulation, researchers found that heart attacks are most likely to occur on a Monday. The study analyzed data from over 16,000 heart attacks and found that the risk of having a heart attack was 20% higher on Mondays compared to other days of the week. This could be due to factors such as increased stress and anxiety associated with the start of the work week. It is important to note that heart attacks can happen at any time, so it is crucial to prioritize heart health and seek medical attention if experiencing symptoms."
Which of the following is NOT celebrated during official summer months?,"Thanksgiving is NOT celebrated during official summer months. Thanksgiving is typically celebrated in the United States and Canada in November, which falls during the autumn season."
"Mikaela Shiffrin broke the world record for World Cup victories by a female Alpine skier, previously held by:","Mikaela Shiffrin broke the world record for World Cup victories by a female Alpine skier, previously held by Annemarie Moser-Pröll."
Apple recently unveiled its most ambitious – and riskiest – new product in years. What is it called?,"Apple recently unveiled its most ambitious and risky new product in years, called the Apple Watch Series 7."
Which US state is considering exonerating accused witches?,"The US state considering exonerating accused witches is Massachusetts. In 1692, the Salem Witch Trials took place in Massachusetts, resulting in the wrongful execution of 20 individuals accused of witchcraft. The state is now considering posthumously exonerating these individuals to acknowledge the miscarriage of justice that occurred during this dark period in history."
"President Joe Biden announced his bid for a second term this week, though polls consistently reflect concern about his age. How old is Biden?",President Joe Biden is currently 79 years old.
"What aspect of Jamin Pugh's legacy was recently honored in Laurel, Delaware?","Jamin Pugh's legacy as a civil rights activist and community leader was recently honored in Laurel, Delaware with the dedication of a street in his name. Jamin Pugh was known for his tireless advocacy for equality and justice, and the naming of the street serves as a lasting tribute to his impactful contributions to the community."
Novak Djokovic's victory in last weekend's ATP Tour Finals finale brings the Serbian tennis champ's total tally of title wins in the season-ending championship to how much?,Novak Djokovic's victory in last weekend's ATP Tour Finals finale brings the Serbian tennis champ's total tally of title wins in the season-ending championship to 6.
An EU spat has broken out over Ireland’s plans to label which product with detailed health warnings?,Alcohol
Pressure is building for House Republicans and President Joe Biden to resolve their differences on dealing with the nation’s debt limit. What is the current debt limit?,"The current debt limit, also known as the debt ceiling, is set at $28.4 trillion. This limit represents the maximum amount of money that the United States government is allowed to borrow to meet its financial obligations. Failure to raise the debt limit could result in a government shutdown or default on its debt payments, which could have serious consequences for the economy."
New research found that MPs earned a total of how much from second jobs over the past three years?,"According to the new research, Members of Parliament (MPs) in the UK earned a total of £8.4 million from second jobs over the past three years."
Which public figure will plead guilty to federal tax charges?,"The public figure who will plead guilty to federal tax charges is former President Donald Trump's longtime chief financial officer, Allen Weisselberg."
A life-sized chocolate sculpture of King Charles III was unveiled this week to celebrate which upcoming occasion?,The life-sized chocolate sculpture of King Charles III was unveiled this week to celebrate the upcoming occasion of Easter.
Joe Biden hosted an early screening of which upcoming film at a Thanksgiving event for US service members and their families?,"Joe Biden hosted an early screening of the movie ""Get Back"" at a Thanksgiving event for US service members and their families."
Which professional sports team was invited to the White House this week?,"The Los Angeles Dodgers, the 2020 World Series champions, were invited to the White House this week."
The citizens of Paris have voted to ban which mode of transport in the French capital?,The citizens of Paris have voted to ban diesel cars in the French capital.
Who told a New York court that Donald Trump “shattered my reputation”? ,"Stormy Daniels told a New York court that Donald Trump ""shattered my reputation."""
"This four-time WNBA champion stepped away from basketball in 2018, but finally made her retirement official this week on ""Good Morning America.""",Maya Moore
"Hollywood actors and writers went on strike, bringing most film and TV productions to a standstill for several months before they agreed on new contracts. Who leads SAG-AFTRA, the union for actors?","SAG-AFTRA, the union for actors, is currently led by President Gabrielle Carteris."
Who delivered the State of the Union address on Tuesday?,President Joe Biden delivered the State of the Union address on Tuesday.
Which company unveiled a new AI chatbot tool dubbed “Bard” in an apparent bid to compete with the viral success of ChatGPT?,"The company that unveiled a new AI chatbot tool dubbed ""Bard"" in an apparent bid to compete with the viral success of ChatGPT is OpenAI."
What areas are being targeted for cell tower proposals in New Castle County?,"The areas being targeted for cell tower proposals in New Castle County include but are not limited to Wilmington, Newark, Middletown, Bear, and Hockessin. It is important to note that specific locations may vary based on the needs of the cell phone service providers and the regulations set forth by the county government."
Rock & Roll Hall of Fame icon Tina Turner died this week at 83. Which one of these was not one of her songs?,"Tina Turner is a legendary singer, but she did not sing the song ""I Will Always Love You."" This song was actually performed by Whitney Houston. Some of Tina Turner's popular songs include ""What's Love Got to Do with It,"" ""Proud Mary,"" and ""Simply the Best."""
"In an effort to speed up the pace of play, MLB is instituting new rules this season. The rules will prompt changes to all of these except:",The rules will prompt changes to all of these except the size of the baseball field.
President Joe Biden intends to end the Covid-19 national and public health emergencies in which month of this year?,President Joe Biden intends to end the Covid-19 national and public health emergencies in March 2022.
"American consumers are finally seeing a dip in grocery prices, data from the Bureau of Labor Statistics shows. Which food item decreased the most in price from February to March?","According to the Bureau of Labor Statistics, the food item that decreased the most in price from February to March for American consumers was eggs."
Graham Norton will co-host the upcoming Eurovision 2023 with which star of hit TV comedy Ted Lasso?,"Graham Norton will co-host the upcoming Eurovision 2023 with Jason Sudeikis, who stars in the hit TV comedy Ted Lasso."
"How much did Hayao Miyazaki's new film ""The Boy and the Heron"" earn in the US and Canada in its opening weekend?","Hayao Miyazaki's new film ""The Boy and the Heron"" did not have an official release in the US and Canada during its opening weekend. The film has not been released yet, so there are no earnings to report for those regions at this time."
Hurricane Idalia made landfall Wednesday in which state?,Hurricane Idalia made landfall on Wednesday in the state of Florida.
Which state was sued by the Justice Department this week over the construction of a barrier along the US-Mexico border?,The state that was sued by the Justice Department this week over the construction of a barrier along the US-Mexico border was Texas.
Most of the US and many other countries recently “sprang forward” for Daylight Saving Time. Clocks were moved forward by how much time?,Clocks were moved forward by one hour for Daylight Saving Time.
"Two streaming services, HBO Max and Discovery+, are merging and rebranding as one mega service. What will it be called?",The merged streaming service of HBO Max and Discovery+ will be called Warner Bros. Discovery.
A priest was accused of desecration after he set up what in a 600-year-old church in Cornwall?,A priest was accused of desecration after he set up a mini golf course in a 600-year-old church in Cornwall.
"Donald Trump was indicted on criminal charges in four separate cases: hush money paid to an adult film star in New York, the classified documents probe in Florida, his attempt to overturn the 2020 election that led to the January 6, 2021, attack on the US Capitol, and his efforts to reverse his electoral defeat in Georgia. How many total charges does Trump face?","Donald Trump has not been indicted on criminal charges in any of the cases mentioned. There is no evidence to support the claim that he faces charges in relation to hush money paid to an adult film star, the classified documents probe in Florida, his attempt to overturn the 2020 election, or his efforts to reverse his electoral defeat in Georgia. It is important to verify information from reliable sources before spreading false claims."
Which of these films received the most nominations for this year’s Oscars?,"The film ""Mank"" received the most nominations for this year's Oscars, with a total of 10 nominations."
The CDC has recommended the new Covid-19 shot for everyone in which age group?,The CDC has recommended the new Covid-19 shot for everyone aged 12 and older.
Parts of Florida’s Broward County are under quarantine after sightings of which invasive species?,Parts of Florida's Broward County are under quarantine after sightings of the invasive species known as the giant African land snail.
"The UK's new home secretary was accused of referring to which constituency as a ""shithole""?","The UK's new home secretary was accused of referring to the town of Rochdale as a ""shithole""."
Secretary of State Antony Blinken traveled to which country this week in an effort to “stabilize” relations?,"Secretary of State Antony Blinken traveled to Ukraine this week in an effort to ""stabilize"" relations."
"Beyoncé made history Sunday, becoming the most-winning Grammy artist of all time with 32. When did she win her first Grammy award?","Beyoncé won her first Grammy award in 2001 for Best R&B Performance by a Duo or Group with Vocals for the song ""Say My Name"" with Destiny's Child."
Which state said “yes” to making abortion a constitutional right?,"The state that said ""yes"" to making abortion a constitutional right is California. In 1972, the California Supreme Court ruled in the case of People v. Belous that the state's constitution provided a fundamental right to privacy that included the right to choose to have an abortion. This decision effectively made abortion a constitutional right in the state of California."
Tory MP Lee Anderson kicked off his reign as the party’s new vice-chair after calling for what?,"Tory MP Lee Anderson kicked off his reign as the party's new vice-chair after calling for a ""British values test"" for immigrants."
"The Mega Millions jackpot was won in back-to-back drawings, with the winning purchased tickets in which states?",The Mega Millions jackpot was won in back-to-back drawings with the winning purchased tickets in California and Wisconsin.
Which decorated gymnast recently won a record eighth all-around national title?,Simone Biles recently won a record eighth all-around national title in gymnastics.
Which seed did the FDA recently add to its list of major food allergens?,The FDA recently added sesame seeds to its list of major food allergens.
Which tech leader met with Israel’s president this week?,"The tech leader who met with Israel's president this week was Mark Zuckerberg, the CEO of Facebook."
Recent shows in Seattle by which music star generated seismic activity equivalent to a 2.3 magnitude earthquake?,The recent shows in Seattle by music star Billie Eilish generated seismic activity equivalent to a 2.3 magnitude earthquake.
President Joe Biden welcomed which world leader to the White House for a state dinner this week?,President Joe Biden welcomed German Chancellor Angela Merkel to the White House for a state dinner this week.
A Jewish family is suing the Guggenheim over a painting by which artist that was allegedly sold under duress during Nazi rule?,The Jewish family is suing the Guggenheim over a painting by the artist Camille Pissarro that was allegedly sold under duress during Nazi rule.
"What issue is currently preventing the opening of the Lidl store in Bear, Delaware?","The issue preventing the opening of the Lidl store in Bear, Delaware is a legal dispute over the property where the store is planned to be located. The property owner and Lidl have been unable to come to an agreement, leading to delays in the store's opening."
Which potentially harmful ingredient has been banned from use in all California foods?,"The potentially harmful ingredient that has been banned from use in all California foods is trans fats. Trans fats have been linked to various health issues, including heart disease, and California has taken steps to protect consumers by prohibiting their use in food products."
Which billionaire has fallen off Forbes’s top ten rich list following fraud allegations?,Elon Musk fell off Forbes's top ten rich list following fraud allegations.
The Senate this week voted to end the national emergency declaration for which virus?,The Senate this week voted to end the national emergency declaration for the COVID-19 virus.
"Which “sleepy” town is the UK’s capital for Satanists, according to latest census data?",There is no official or accurate data to support the claim that any town in the UK is the capital for Satanists according to the latest census data. This statement is likely a myth or misinformation and should not be taken as fact. It is important to fact-check information before spreading it to prevent the spread of false information.
Which North African country was inundated with catastrophic flooding this week?,The North African country that was inundated with catastrophic flooding this week is Algeria.
"What is the age requirement for students enrolling in the ""Foundations of Brewing Science and Brewery Operations"" course at the University of Delaware?","The age requirement for students enrolling in the ""Foundations of Brewing Science and Brewery Operations"" course at the University of Delaware is 21 years old. This is because the course involves the study and practical application of brewing alcoholic beverages, which is a legal age requirement in the United States. Students must be of legal drinking age to participate in the course."
Infestations of which unwanted pest are causing panic across Paris?,Rats.
"For the first time in 50,000 years, a rare comet is making an appearance in the night sky this week. Which color is it?","Comets do not have a specific color as they can vary in appearance depending on their composition and how they interact with sunlight. Some comets may appear white or gray, while others may have a bluish or greenish tint due to the presence of certain gases and dust particles. It is important to note that the color of a comet can also change over time as it moves closer to or farther away from the sun."
"Which country has been named the world’s happiest, for the sixth consecutive year?","Finland has been named the world's happiest country for the sixth consecutive year, according to the World Happiness Report."
Donald Trump was attacked by what during a speech in Iowa this week?,Donald Trump was attacked by a man who threw a cell phone at him during a speech in Iowa this week.
Why did German artist Boris Eldagsen refuse to accept a Sony World Photography Award for his image Pseudomnesia: The Electrician?,"German artist Boris Eldagsen refused to accept a Sony World Photography Award for his image Pseudomnesia: The Electrician because he believed that the image had been manipulated by the judges without his consent. Eldagsen felt that the alteration of his work compromised the integrity of the piece and did not accurately represent his artistic vision. As a result, he chose to reject the award as a form of protest against the unauthorized changes made to his photograph."
Which country has acted as a mediator in the Israel-Hamas conflict that began this year?,Egypt has acted as a mediator in the Israel-Hamas conflict that began this year.
Who served as George Washington’s vice president?,John Adams served as George Washington's vice president.
Finland became the 31st member of NATO this week. Which country does Finland share a border with?,"Finland is not a member of NATO. Finland shares a border with Sweden, Norway, and Russia."
Who won the Oscar for Best Supporting Actress at the 95th Academy Awards?,"Allison Janney won the Oscar for Best Supporting Actress at the 95th Academy Awards for her role in the film ""I, Tonya."""
Summer is also state fair season. Which state fair is the largest in the US?,"The largest state fair in the US is the State Fair of Texas, held annually in Dallas, Texas. It typically runs for 24 days and attracts over 2 million visitors each year."
The appearance of Donald Trump at a broadcast “town hall” meeting held by which news channel has caused ongoing controversy this week?,"The appearance of Donald Trump at a broadcast ""town hall"" meeting held by NBC News has caused ongoing controversy this week."
Which pop star used their WhatsApp fan channel to criticise an AI-generated TikTok song that mimics their voice?,The pop star who used their WhatsApp fan channel to criticise an AI-generated TikTok song that mimics their voice is Billie Eilish.
How many US presidents were born on July 4?,"Only one US president was born on July 4, and that is Calvin Coolidge, the 30th President of the United States. He was born on July 4, 1872."
Which celebrity arrived at the Met Gala this week wearing the full animal suit pictured below?,The celebrity who arrived at the Met Gala this week wearing the full animal suit pictured below is Lil Nas X.
Which major US city is sinking under the weight of its skyscrapers?,San Francisco is the major US city that is sinking under the weight of its skyscrapers. The city is built on landfill and is experiencing subsidence due to the excessive weight of its tall buildings. This phenomenon is causing infrastructure damage and posing a threat to the city's future stability.
"Around how many UK households are at risk of defaulting on their mortgages in the next two years, according to the nation’s financial regulator?","According to the UK's financial regulator, around 1.5 million households are at risk of defaulting on their mortgages in the next two years."
A man in the US has attempted to break a world record by balancing what on his finger?,A man in the US has attempted to break a world record by balancing a lawnmower on his finger.
"In what year did Scottish poet Robert Burns, whose birthday on 25 January is celebrated with Burns Night, write Address to A Haggis?","Robert Burns wrote ""Address to a Haggis"" in 1786."
Which store announced it can no longer afford to sell eggs due to inflation and soaring prices?,Costco announced that it can no longer afford to sell eggs due to inflation and soaring prices.
The leader of which southeast Asian country is handing power to his eldest son after ruling for almost four decades?,"The leader of Singapore, Lee Hsien Loong, is handing power to his eldest son, Lee Hsien Loong, after ruling for almost four decades."
"The Federal Trade Commission announced this week it is suing which company, alleging it tricked millions of consumers into signing up for its paid subscription service?","The Federal Trade Commission announced this week it is suing the company known as ""Match Group,"" alleging it tricked millions of consumers into signing up for its paid subscription service."
"According to a newly published study, British parents increasingly view what as socially acceptable?","According to a newly published study, British parents increasingly view cohabitation before marriage as socially acceptable."
Which Supreme Court justice received sharp criticism for not disclosing luxury trips funded by a Republican megadonor?,Justice Antonin Scalia received sharp criticism for not disclosing luxury trips funded by a Republican megadonor.
Steve Martin announced the show ‘Only Murders in the Building’ has started filming again. Which actor is a new addition this upcoming season?,Selena Gomez is the new addition to the upcoming season of 'Only Murders in the Building'.
"Millions of people in the US are under air quality alerts this week. What is causing a thick haze drifting across the Northeast, Midwest and Mid-Atlantic?","The thick haze drifting across the Northeast, Midwest, and Mid-Atlantic regions of the US is primarily caused by wildfires in the western United States and Canada. The smoke from these wildfires is being carried by the wind across the country, leading to poor air quality and triggering air quality alerts in many areas. It is important for individuals in affected regions to take precautions, such as staying indoors and using air purifiers, to protect their health from the harmful effects of the smoke."
Why has Wilmington resisted reducing parking ticket costs?,"Wilmington has resisted reducing parking ticket costs due to the need to maintain revenue for the city's budget. Parking ticket fines contribute significantly to the city's income, and reducing these costs could result in a financial shortfall for essential services and infrastructure projects. Additionally, some city officials believe that higher parking ticket costs act as a deterrent to illegal parking behavior, ultimately promoting better traffic flow and safety in the city."
Which woodland creatures have returned to Hampshire for the first time in 400 years?,The Eurasian beaver has returned to Hampshire for the first time in 400 years.
Which city this week elected its first female mayor?,Boston
About 5 million bottles of which brand of multi-purpose cleaner was recalled this week?,Clorox
ESPN apologized for airing footage during the broadcast of a game between the Miami Heat and the New York Knicks that showed what?,ESPN apologized for airing footage during the broadcast of a game between the Miami Heat and the New York Knicks that showed a graphic of a racial slur directed at Knicks point guard Jeremy Lin.
Residents in which country moved their clocks forward last weekend to Daylight Saving Time for the last time?,"Residents in the European Union moved their clocks forward last weekend to Daylight Saving Time for the last time. The European Union has decided to abolish the practice of changing the clocks twice a year, with the last transition to Daylight Saving Time taking place on March 27, 2022."
Which professional golfer won the 2023 Masters Tournament?,"As of now, it is impossible to accurately predict the winner of the 2023 Masters Tournament as it has not taken place yet. The tournament is scheduled to be held from April 6-9, 2023, at Augusta National Golf Club in Augusta, Georgia. Stay tuned for updates on the tournament and the eventual winner."
The U.S. Senate confirmed confirmed historian and political scientist Colleen Shogan to head which federal agency?,The U.S. Senate confirmed historian and political scientist Colleen Shogan to head the National Endowment for the Humanities (NEH).
"What addition is Capriotti's making to its legendary flagship sandwich, The Bobbie, for the first time?","Capriotti's is adding cranberry sauce to its legendary flagship sandwich, The Bobbie, for the first time."
Which world leader announced this week that he and his wife of 18 years were splitting up?,"Bill Gates announced this week that he and his wife of 27 years, Melinda Gates, were splitting up."
