question,answer,reference,label,judgement
Who won the most recent world series game?,The most recent World Series game was won by the Atlanta Braves. They defeated the Houston Astros in Game 6 to win the 2021 World Series.,"Disambiguation 1. Question: Who won the most recent world series game on November 1,2017? Answer:Houston Astros
Disambiguation 2. Question: Who won the most recent world series game on October 31,2017? Answer:Los Angeles Dodgers
Disambiguation 3. Question: Who won the most recent world series game on October 29,2017? Answer:Houston Astros
",-1,Fail.
When did the last earthquake happen in england?,"The last significant earthquake in England occurred on February 17, 2008, with a magnitude of 5.2 on the Richter scale. It was centered near Market Rasen in Lincolnshire and was felt across much of England and parts of Wales.","Disambiguation 1. Question: When did the last earthquake happen in england, as of 2017? Answer:4 August 2017
Disambiguation 2. Question: When did the last earthquake happen in england, as of 2016? Answer:26 May 2015
Disambiguation 3. Question: When did the last earthquake happen in england, as of 2015? Answer:26 May 2015
",-1,Fail.
When does the sims 4 get to work come out?,"The Sims 4 Get to Work expansion pack was released on March 31, 2015.","Disambiguation 1. Question: When was the NA release of Sims 4: Get To Work? Answer:March 31, 2015
Disambiguation 2. Question: When was the EU release of Sims 4: Get To Work? Answer:April 2, 2015
",1,Pass.
Where is the champions league cup final being held?,"The Champions League Cup final is being held at the Atatürk Olympic Stadium in Istanbul, Turkey.","Disambiguation 1. Question: Where is the champions league cup final being hel in 2017? Answer:United Kingdom
Disambiguation 2. Question: Where is the champions league cup final being held in 2016? Answer:Italy
Disambiguation 3. Question: Where is the champions league cup final being held in 2015? Answer:Olympiastadion
",-1,Fail.
Where was the first olympics held in the united states?,"The first Olympics held in the United States were the 1904 Summer Olympics, which took place in St. Louis, Missouri.","Disambiguation 1. Question: Where was the first Summer Olympics held in the United States? Answer:St. Louis, Missouri
Disambiguation 2. Question: Where was the first Winter Olympics held in the United States? Answer:Lake Placid, New York
",1,Pass.
When did the republic of ireland became independent?,"The Republic of Ireland officially became independent on December 6, 1922, following the signing of the Anglo-Irish Treaty. This treaty established the Irish Free State as a self-governing dominion within the British Commonwealth. Ireland later declared itself a republic on April 18, 1949, officially severing all ties with the British monarchy.","Disambiguation 1. Question: When did the republic of ireland became independent as the Irish Free State? Answer:6 December 1922
Disambiguation 2. Question: When did the republic of ireland became independent under the terms of the Republic of Ireland Act 1948? Answer:18 April 1949
",1,Pass.
Who sang the national anthem at the superbowl?,"The national anthem at the Super Bowl LV in 2021 was performed by Grammy-winning artist, H.E.R.","Disambiguation 1. Question: Who sang the national anthem at the superbowl in 2017? Answer:Luke Bryan
Disambiguation 2. Question: Who sang the national anthem at the superbowl in 2016? Answer:Lady Gaga
Disambiguation 3. Question: Who sang the national anthem at the superbowl 2015? Answer:Idina Menzel
",-1,Fail.
Who won the 1st season of big brother?,Eddie McGee won the 1st season of Big Brother in the United States.,"Disambiguation 1. Question: Who won the 1st season of big brother in America? Answer:Eddie McGee
Disambiguation 2. Question: Who won the 1st season of big brother in Britain? Answer:Craig Phillips
Disambiguation 3. Question: Who won the 1st season of big brother in Australia? Answer:Ben Williams
Disambiguation 4. Question: Who won the 1st season of big brother in Africa? Answer:Cherise Makubalo
Disambiguation 5. Question: Who won the 1st season of big brother in Nigeria? Answer:Katung Aduwak
Disambiguation 6. Question: Who won the 1st season of big brother in Canada? Answer:Jillian MacLaughlin
Disambiguation 7. Question: Who won the 1st season of big brother in the netherlands? Answer:Bart Spring in 't Veld
Disambiguation 8. Question: Who won the 1st season of big brother in Germany? Answer:John Milz
",-1,Fail.
Who is the leader of ruling party in rajya sabha?,The leader of the ruling party in the Rajya Sabha is Thawar Chand Gehlot.,"Disambiguation 1. Question: Who is the leader of ruling party in rajya sabha in 2005? Answer:Manmohan Singh
Disambiguation 2. Question: Who is the leader of ruling party in rajya sabha in 2014? Answer:Arun Jaitley
Disambiguation 3. Question: Who is the leader of ruling party in rajya sabha in 2000? Answer:Jaswant Singh
",-1,Fail.
Who won the big brother naija last year?,Laycon won the Big Brother Naija last year.,"Disambiguation 1. Question: Who won the big brother naija in 2017? Answer:Efe Ejeba
Disambiguation 2. Question: Who won the big brother naija  in 2006? Answer:Katung Aduwak
",-1,Fail.
When did seasons in the sun come out?,"""Seasons in the Sun"" is a song written by Jacques Brel in 1961. The most popular version of the song was recorded by Terry Jacks and released in 1974.","Disambiguation 1. Question: When did seasons in the sun song come out? Answer:December 1973
Disambiguation 2. Question: When did seasons in the sun album come out? Answer:1974
",1,Pass.
Largest great white shark ever caught on rod and reel?,"The largest great white shark ever caught on rod and reel was caught off the coast of Ceduna, South Australia in April 1959. The shark measured 17.9 feet in length and weighed an estimated 2,664 pounds. This record-breaking catch was made by angler Alfred Dean and remains one of the largest great white sharks ever caught using a rod and reel.","Disambiguation 1. Question: Who caught the largest recorded great white shark ever on rod and reel? Answer:Frank Mundus and Donnie Braddick
Disambiguation 2. Question: Where did they catch the largest recorded great white shark ever on rod and reel? Answer:28 miles off Montauk
Disambiguation 3. Question: How heavy was the largest recorded great white shark ever caught on rod and reel? Answer:3,427-pounds
",-1,Fail.
When did blood transfusions become safer and why?,"Blood transfusions became safer in the early 20th century with the discovery of blood typing and cross-matching by Karl Landsteiner. This breakthrough allowed for the matching of blood types between donors and recipients, reducing the risk of adverse reactions during transfusions. Additionally, the development of blood banking and improved screening for infectious diseases further enhanced the safety of blood transfusions. Today, strict protocols and regulations are in place to ensure the safety of blood transfusions, making them a common and life-saving medical procedure.","Disambiguation 1. Question: What year did blood transfusions become safer thanks to Karl Landsteiner? Answer:1901
Disambiguation 2. Question: With what event did blood transfusions become safer and why in 1901? Answer:Karl Landsteiner discovered three human blood groups (O, A, and B)
Disambiguation 3. Question: What year did blood transfusions become safer thanks to Rhesus blood system discovery? Answer:1937–40
Disambiguation 4. Question: With what ?event did blood transfusions become safer and why in 1937-1940? Answer:discovered the Rhesus blood group system, which was found to be the cause of the majority of transfusion reactions
",1,Pass.
