question,answer,reference
Who plays the role of karmen in 7de laan?,I am unsure of the current actor playing the role of Karmen in 7de Laan as the cast of the show may change over time. It is recommended to check the latest information on the official 7de Laan website or social media channels for the most up-to-date casting details.,"Disambiguation 1. Question: Who plays the role of Karmen(who has no last name) in 7de laan? Answer:Erin le Roux
Disambiguation 2. Question: Who plays the role of Karmen Meintjies in 7de laan? Answer:Gabriella Linto
Disambiguation 3. Question: Who plays the role of Baby Karmen in 7de laan? Answer:Razeen Isaacs
"
Who constructed the suez canal and when was it finished?,"The Suez Canal was constructed by the Suez Canal Company, which was led by Ferdinand de Lesseps, a French diplomat and engineer. The construction of the Suez Canal began in 1859 and was completed in 1869.","Disambiguation 1. Question: Who is the company that constructed the suez canal? Answer:Universal Company of the Maritime Canal of Suez
Disambiguation 2. Question: When was the suez canal construction first finished? Answer:17 November 1869
Disambiguation 3. Question: Who launched construction the suez canal expansion? Answer:Egyptian government
Disambiguation 4. Question: When was the suez canal expansion finished? Answer:6 August 2015
Disambiguation 5. Question: When was the suez canal new side channel finished? Answer:24 February 2016
"
When did the last song of ice and fire book come out?,"The last book in the ""A Song of Ice and Fire"" series by George R.R. Martin is titled ""A Dance with Dragons,"" which was released on July 12, 2011. As of now, the next book in the series, ""The Winds of Winter,"" does not have a confirmed release date.","Disambiguation 1. Question: When did book 5 of the A Song of Ice and Fire series release? Answer:July 12, 2011
Disambiguation 2. Question: When did book 4 of the A Song of Ice and Fire series release in the UK? Answer:October 17, 2005
Disambiguation 3. Question: When did book 3 of the A Song of Ice and Fire series release in the UK? Answer:August 8, 2000
Disambiguation 4. Question: When did book 4 of the A Song of Ice and Fire series release in the US? Answer:November 8, 2005
Disambiguation 5. Question: When did book 3 of the A Song of Ice and Fire series release in the US? Answer:November 2000
"
Who owned the farmhouse where the two commanders of the civil war met to end the war?,"The question is ambiguous as it does not specify which civil war or provide any context to identify the farmhouse or the commanders involved. Without further information, it is not possible to determine who owned the farmhouse where the two commanders of the civil war met to end the war.","Disambiguation 1. Question: Who originally owned the farmhouse where the two commanders of the civil war met to end the war? Answer:McLean
Disambiguation 2. Question: Who purchased and owned the farmhouse in 1869 where the two commanders of the civil war met to end the war? Answer:John L. Pascoe
Disambiguation 3. Question: Who purchased and owned the farmhouse in 1872 where the two commanders of the civil war met to end the war? Answer:Nathaniel H. Ragland
Disambiguation 4. Question: Who purchased and owned the farmhouse in 1891 where the two commanders of the civil war met to end the war? Answer:Myron Dunlap
"
Where is the us fish and wildlife service located?,"The U.S. Fish and Wildlife Service is a federal government agency in the United States. It has multiple offices and locations throughout the country, including headquarters in Falls Church, Virginia. Additionally, there are regional offices and field offices located in various states to carry out the agency's mission of conserving, protecting, and enhancing fish, wildlife, plants, and their habitats.","Disambiguation 1. Question: Where is the us fish and wildlife service department located in the government? Answer:US Department of the Interior
Disambiguation 2. Question: Where is the us fish and wildlife service headquarters located? Answer:Bailey's Crossroads, Virginia, US
"
Who sings i'm in love with a monster from hotel transylvania 2?,"The song ""I'm in Love with a Monster"" from Hotel Transylvania 2 is performed by the American girl group Fifth Harmony.","Disambiguation 1. Question: What band sings i'm in love with a monster from hotel transylvania 2? Answer:Fifth Harmony
Disambiguation 2. Question: Who sings vocals in i'm in love with a monster from hotel transylvania 2? Answer:Ally Brooke, Normani, Dinah Jane, Lauren Jauregui, and Camila Cabello
"
Who is the new owner of rajasthan royals?,"The new owner of Rajasthan Royals is Manoj Badale, who is the lead owner of the IPL franchise.","Disambiguation 1. Question: Who is the new owner of rajasthan royals with 44% ownership? Answer:Amisha Hathiramani
Disambiguation 2. Question: Who is the new owner of rajasthan royals with 32% ownership? Answer:Manoj Badale
Disambiguation 3. Question: Who is the new owner of rajasthan royals with 11% ownership? Answer:Lachlan Murdoch
Disambiguation 4. Question: Who is the new owner of rajasthan royals with 3% ownership? Answer:Shane Warne
"
Where will the olympics take place in 2020?,"The Olympics in 2020 were scheduled to take place in Tokyo, Japan. However, due to the COVID-19 pandemic, the games were postponed to 2021.","Disambiguation 1. Question: Where will the 2020 Winter Youth Olympics take place? Answer:Lausanne, Switzerland
Disambiguation 2. Question: Where will the 2020 Summer Olympics take place? Answer:Tokyo
"
When did the us get involved in world war 1?,"The United States got involved in World War 1 on April 6, 1917, when Congress declared war on Germany.","Disambiguation 1. Question: When did the us President ask Congress to get involved in world war 1? Answer:April 2, 1917
Disambiguation 2. Question: When did the us begin major combat operations in world war 1? Answer:1918
"
Who sings i can go the distance in hercules?,"The song ""I Can Go The Distance"" in the movie Hercules is sung by the character Hercules himself.","Disambiguation 1. Question: Which character sings I can go the Distance in Hercules? Answer:Hercules
Disambiguation 2. Question: What singer sings I can go the Distance during the movie Hercules? Answer:Roger Bart
Disambiguation 3. Question: What singer sings I can go the Distance during the end credits of the movie Hercules? Answer:Michael Bolton
Disambiguation 4. Question: What singer sings I can go the Distance in the Spanish version of the movie Hercules? Answer:Ricky Martin
"
Who turns out to be the mother in how i met your mother?,"The mother in the TV show ""How I Met Your Mother"" is revealed to be Tracy McConnell.","Disambiguation 1. Question: Who turned out to be the mother in how i met your mother? Answer:Tracy Mosby (née McConnell)
Disambiguation 2. Question: Who is the actress of the mother in how i met your mother? Answer:Cristin Milioti
"
How many types of mangoes are grown in india?,"There are over 1,000 different varieties of mangoes grown in India. Some of the popular varieties include Alphonso, Kesar, Langra, Dasheri, and Totapuri.","Disambiguation 1. Question: How many total types of mangoes are grown in India? Answer:283
Disambiguation 2. Question: How many well known types of mangoes are grown in India? Answer:30
"
Simple gifts from aaron copland's appalachian spring is in?,"The question is incomplete and ambiguous. It seems like you are asking about the key signature or the musical form of the piece ""Simple Gifts"" from Aaron Copland's ""Appalachian Spring."" However, without specifying the exact aspect you are referring to, it is difficult to provide a clear answer. Please provide more context or clarify your question for a more accurate response.","Disambiguation 1. Question: Simple gifts from aaron copland's appalachian spring is composed in what year? Answer:1848
Disambiguation 2. Question: Simple gifts from aaron copland's appalachian spring is in what 1950 song set by Copland? Answer:Old American Songs
Disambiguation 3. Question: Simple gifts from aaron copland's appalachian spring is featured in this 1963 song? Answer:""Lord of the Dance""
Disambiguation 4. Question: Simple gifts from aaron copland's appalachian spring is featured in this docu series' theme song? Answer:CBS Reports
Disambiguation 5. Question: Simple gifts from aaron copland's appalachian spring ballet is in how many movements? Answer:14 movements
"
Who has the biggest ballpark in the mlb?,"The biggest ballpark in Major League Baseball (MLB) is Dodger Stadium, home of the Los Angeles Dodgers.","Disambiguation 1. Question: Who has the biggest ballpark in the MLB by capacity? Answer:Dodgers
Disambiguation 2. Question: Who has the biggest ballpark in MLB, by field dimensions? Answer:Houston Astros
"
How many game winners does larry bird have?,"Larry Bird, a former NBA player, is known for hitting numerous game-winning shots throughout his career. However, the exact number of game winners he has is not readily available or documented in a specific statistic. It is difficult to provide an exact number without detailed research or data analysis. Therefore, I would abstain from giving a specific number of game winners Larry Bird has without further information or clarification.","Disambiguation 1. Question: How many regular season game winners does larry bird have? Answer:15
Disambiguation 2. Question: How many playoff game winners does larry bird have? Answer:two
"
When does the new season of midsomer murders start?,"I'm sorry, but without specific information about which season of Midsomer Murders you are referring to or the current year, I am unable to provide an accurate answer. It would be best to check the official Midsomer Murders website or TV schedule for the most up-to-date information on the new season premiere date.","Disambiguation 1. Question: When does the new season of midsomer murders, season 18, start airing? Answer:6 January 2016
Disambiguation 2. Question: When does the new season of midsomer murders, season 17, start airing? Answer:28 January 2015
Disambiguation 3. Question: When does the new season of midsomer murders, season 16, start airing? Answer:24 December 2013
Disambiguation 4. Question: When does the new season of midsomer murders, season 18, start filming? Answer:March/April 2015
Disambiguation 5. Question: When does the new season of midsomer murders, season 17, start filming? Answer:April/May 2014
Disambiguation 6. Question: When does the new season of midsomer murders, season 16, start filming? Answer:June/July 2013
"
Which channel in youtube has the most subscribers?,"As of my last update, the YouTube channel with the most subscribers is T-Series, an Indian music label and film production company. They have surpassed other popular channels like PewDiePie and Cocomelon in terms of subscriber count.","Disambiguation 1. Question: What was the Youtube channel with the most subscribers as of December 23, 2013? Answer:PewDiePie
Disambiguation 2. Question: What was the Youtube channel with the most subscribers as of December 12, 2013? Answer:YouTube Spotlight
Disambiguation 3. Question: What was the Youtube channel with the most subscribers as of December 28, 2013? Answer:PewDiePie
"
Real name of katrina in death race 2?,The real name of the character Katrina in Death Race 2 is Lauren Cohan.,"Disambiguation 1. Question: What is the full name of Katrina in Death Race 2? Answer:Katrina Banks
Disambiguation 2. Question: What is the name of the actor who plays Katrina in Death Race 2? Answer:Tanit Phoenix
"
Who sang the song what's love got to do with it?,"The song ""What's Love Got to Do with It"" was sung by Tina Turner.","Disambiguation 1. Question: Who sang the song ""What's Love Got to Do with It"" in 1984? Answer:Tina Turner
Disambiguation 2. Question: Who sang the song ""What's Love Got to Do with It"" in 1996? Answer:Warren G featuring Adina Howard
"
Who's baby is georgina on gossip girl?,"Georgina Sparks' baby on Gossip Girl is actually her own child, Milo, whose father is Dan Humphrey.","Disambiguation 1. Question: Who is Georgina's baby's father on Gossip Girl? Answer:Serge
Disambiguation 2. Question: Who is Georgina's baby on Gossip Girl? Answer:Milo
"
Who won the 1st season of big brother?,The winner of the 1st season of Big Brother in the United States was Eddie McGee.,"Disambiguation 1. Question: Who won the 1st season of big brother in America? Answer:Eddie McGee
Disambiguation 2. Question: Who won the 1st season of big brother in Britain? Answer:Craig Phillips
Disambiguation 3. Question: Who won the 1st season of big brother in Australia? Answer:Ben Williams
Disambiguation 4. Question: Who won the 1st season of big brother in Africa? Answer:Cherise Makubalo
Disambiguation 5. Question: Who won the 1st season of big brother in Nigeria? Answer:Katung Aduwak
Disambiguation 6. Question: Who won the 1st season of big brother in Canada? Answer:Jillian MacLaughlin
Disambiguation 7. Question: Who won the 1st season of big brother in the netherlands? Answer:Bart Spring in 't Veld
Disambiguation 8. Question: Who won the 1st season of big brother in Germany? Answer:John Milz
"
When was the last time miami won in foxboro?,"The question is asking about the last time the Miami football team won a game in Foxboro. However, without additional context such as the specific sport (NFL, college football, etc.) or the date range being referred to, it is difficult to provide a precise answer. As an AI, I do not have real-time sports data, so I am unable to provide an exact date of the last Miami win in Foxboro. It is recommended to consult a reliable sports database or source for the most up-to-date information on this topic.","Disambiguation 1. Question: When, in 2019, was the last time miami won in foxboro? Answer:December 29
Disambiguation 2. Question: When, prior to 2019, was the last time miami won in foxboro? Answer:2008
"
When were cell phones first released to the public?,Cell phones were first released to the public in the early 1980s.,"Disambiguation 1. Question: When were mobile phones first released to the public? Answer:1949
Disambiguation 2. Question: When were cell phones first released to the public for use on a commercial cellular network? Answer:1979
"
When do haley and nathan get back together season 3?,"In the TV show ""One Tree Hill,"" Haley and Nathan get back together in Season 3, specifically in Episode 13 titled ""The Wind That Blew My Heart Away.""","Disambiguation 1. Question: What number episode do haley and nathan get back together season 3? Answer:10
Disambiguation 2. Question: What is the name of the episode that haley and nathan get back together season 3? Answer:""Brave New World""
"
When was the last time notre dame won a bowl game?,"The last time Notre Dame won a bowl game was on January 1, 2021, when they defeated the University of Alabama in the Rose Bowl.","Disambiguation 1. Question: When was the last time notre dame won a fiesta bowl game? Answer:January 1, 2016
Disambiguation 2. Question: When was the last time notre dame won a music city bowl game? Answer:December 30, 2014
Disambiguation 3. Question: When was the last time notre dame won a pinstripe bowl game? Answer:December 28, 2013
"
Who is the current president of the czech republic?,The current president of the Czech Republic is Miloš Zeman.,"Disambiguation 1. Question: Who is the 3rd president of the czech republic? Answer:Miloš Zeman
Disambiguation 2. Question: Who is the 2nd president of the czech republic? Answer:Václav Klaus
Disambiguation 3. Question: Who is the 1st president of the czech republic? Answer:Václav Havel
"
Where was the creature from the black lagoon made?,"The creature from the black lagoon was made by the team of special effects artists at Universal Studios in Hollywood, California.","Disambiguation 1. Question: Where was the film Creature from the Black Lagoon made? Answer:Universal City, California
Disambiguation 2. Question: Where was the Creature From the Black Lagoon: The Musical made? Answer:Los Angeles, California
"
Who wrote the lyrics to light my fire?,"The lyrics to ""Light My Fire"" were written by The Doors band members Robby Krieger and Jim Morrison.","Disambiguation 1. Question: Who wrote the lyrics to the 1967 song light my fire? Answer:Robby Krieger
Disambiguation 2. Question: Who wrote the lyrics to the 1993 song light my fire? Answer:Gianfranco Bortolotti
Disambiguation 3. Question: Who wrote the lyrics to the 2011 song light my fire? Answer:Ryo
"
A test for cranial nerve vi would be?,"A test for cranial nerve VI, also known as the abducens nerve, would typically involve assessing the function of the lateral rectus muscle, which is innervated by this nerve. One common test is the ""lateral gaze test,"" where the patient is asked to look laterally to each side while the examiner observes for any weakness or limitation in eye movement. Additionally, assessing for nystagmus or diplopia during lateral gaze can also help in evaluating the function of cranial nerve VI.","Disambiguation 1. Question: A test for cranial nerve vi involving following a target with their eyes would be? Answer:Ocular movements
Disambiguation 2. Question: A test for cranial nerve vi involving looking at a strip of vertical lines would be? Answer:optokinetic nystagmus test
Disambiguation 3. Question: A test for cranial nerve vi involving inspecting the eye and measuring the pupil would be? Answer:Extraocular movements
Disambiguation 4. Question: A test for cranial nerve vi involving a pen light would be? Answer:Pupillary light reflex
"
What year did 45 rpm records come out?,45 rpm records were introduced in 1949 by RCA Victor.,"Disambiguation 1. Question: What year did 7-inch 45 rpm records come out? Answer:31 March 1949
Disambiguation 2. Question: What year were 12-inch 45 rpm records introduced? Answer:1970s
"
When did basketball become a sport in the olympics?,Basketball became an official Olympic sport in the 1936 Berlin Olympics.,"Disambiguation 1. Question: When did basketball become a demonstration event in the Olympics? Answer:1904
Disambiguation 2. Question: When did basketball become a sport in the Summer Olympics? Answer:1936
Disambiguation 3. Question: When did women's basketball become a sport in the Summer Olympics? Answer:1976
"
What is the most northerly town in the world?,"The most northerly town in the world is considered to be Longyearbyen, located on the Svalbard archipelago in Norway.","Disambiguation 1. Question: What is the most northerly inhabited place in the world? Answer:Camp Barneo
Disambiguation 2. Question: What is the most northerly place with a permanent population in the world? Answer:Alert, Ellesmere Island
Disambiguation 3. Question: What is the most northerly civilian and functional settlement in the world? Answer:Ny-Ålesund
"
Who played mrs bennet in pride and prejudice?,"The character of Mrs. Bennet in ""Pride and Prejudice"" has been portrayed by various actresses in different adaptations of the novel. Some notable actresses who have played Mrs. Bennet include Alison Steadman in the 1995 BBC miniseries and Brenda Blethyn in the 2005 film adaptation.","Disambiguation 1. Question: Who played Mrs. Bennet in the 1995 British television drama Pride and Prejudice? Answer:Alison Steadman
Disambiguation 2. Question: Who played Mrs. Bennet in the 2005 film Pride and Prejudice? Answer:Brenda Blethyn
Disambiguation 3. Question: Who played Mrs. Bennet in the 1940 film Pride and Prejudice? Answer:Mary Boland
Disambiguation 4. Question: Who played Mrs. Bennet in the 1958 British television drama Pride and Prejudice? Answer:Marian Spencer
Disambiguation 5. Question: Who played Mrs. Bennet in the 1967 British television serial Pride and Prejudice? Answer:Vivian Pickles
Disambiguation 6. Question: Who played Mrs. Bennet in the 1980 BBC television serial Pride and Prejudice? Answer:Priscilla Morgan
"
Who won the 2018 pikes peak hill climb?,"The 2018 Pikes Peak International Hill Climb was won by Romain Dumas, who set a new overall record with a time of 7 minutes and 57.148 seconds driving an electric Volkswagen I.D. R Pikes Peak.","Disambiguation 1. Question: Who won the 2018 pikes peak hill climb overall? Answer:Romain Dumas
Disambiguation 2. Question: Who won the 2018 pikes peak hill climb for motorcycles? Answer:Carlin Dunne
"
Who plays cindy in the grinch who stole christmas?,"Taylor Momsen portrayed Cindy Lou Who in the 2000 film ""How the Grinch Stole Christmas.""","Disambiguation 1. Question: Who plays Cindy Lou Who in the 2000 film 'How the Grinch Stole Christmas'?|Who played Cindy in the film How the Grinch Stole Christmas (2000)?|Who played Cindy in the year 2000 film ""How the Grinch Stole Christmas""? Answer:Taylor Momsen
Disambiguation 2. Question: Who plays cindy in the grinch who stole christmas TV special?|Who voiced Cindy Lou Who in the 1966 t.v. special ""How the Grinch Stole Christmas""? Answer:June Foray
Disambiguation 3. Question: Who plays cindy in the grinch who stole christmas musical in 1998-1999?|Who played Cindy at the Old Globe Theatre, San Diego in the musical How the Grinch Stole Christmas in 1998-1999? Answer:Vanessa Anne Hudgens
Disambiguation 4. Question: Who plays Cindy Lou Who in the 2018 animated film ""The Grinch""?|Who played Cindy in the film How the Grinch Stole Christmas (2018)? Answer:Cameron Seely
Disambiguation 5. Question: Who played Cindy in the Broadway show How the Grinch Stole Christmas (2007)? Answer:Caroline London + Athena Ripka
Disambiguation 6. Question: Who played Cindy in the Broadway show How the Grinch Stole Christmas (2006)? Answer:Nicole Bocchi + Caroline London
"
When did the soviet union test its first atomic bomb?,"The Soviet Union tested its first atomic bomb on August 29, 1949.","Disambiguation 1. Question: When did the soviet union first test its first atomic bomb? Answer:29 August 1949
Disambiguation 2. Question: What time did the soviet union test its first atomic bomb? Answer:7:00 a.m
"
Who has the world record for bench press?,"The current world record for the bench press is held by Julius Maddox, who set the record on August 31, 2019, with a lift of 770 pounds (349.3 kg).","Disambiguation 1. Question: Who has the world record for bench press in IPC Powerlifgint? Answer:Siamand Rahman
Disambiguation 2. Question: Who has the world record for bench press without any equipment? Answer:Julius Maddox
Disambiguation 3. Question: Who has the world record for bench press single lift for a woman with a bench shirt? Answer:Sandra Lönn
Disambiguation 4. Question: Who has the world record for bench press for a man with a bench shirt? Answer:Tiny Meeker
Disambiguation 5. Question: Who has the world record for bench press for a woman with a bench shirt? Answer:Hugdal Hildeborg
"
When was the new york safe act passed?,"The New York Safe Act was passed on January 15, 2013.","Disambiguation 1. Question: When was the New York safe act passed by the senate? Answer:January 14, 2013
Disambiguation 2. Question: When was the New York safe act passed by the New York State Assembly? Answer:January 15, 2013
"
Where are fisher & paykel washing machines made?,Fisher & Paykel washing machines are primarily manufactured in New Zealand and Thailand.,"Disambiguation 1. Question: Where were fisher & paykel washing machines made for almost 20 years? Answer:Australia
Disambiguation 2. Question: Outside of New Zealand, where are fisher & paykel washing machines manufactured? Answer:Thailand, China, Italy and Mexico
Disambiguation 3. Question: Where were fisher & paykel washing machines made for almost 70 years? Answer:New Zealand
Disambiguation 4. Question: Where were fisher & paykel washing machines made beginning in 1956? Answer:Mount Wellington, Auckland
"
When did the first star wars movie come put?,"The first Star Wars movie, titled ""Star Wars: Episode IV - A New Hope,"" was released on May 25, 1977.","Disambiguation 1. Question: When did the first star wars movie come out, in less than 32 theaters? Answer:May 25, 1977
Disambiguation 2. Question: When did the first star wars movie come out, in additional theaters? Answer:May 26, 1977 and May 27, 1977
"
What is the cost of an airbus a380?,"The cost of an Airbus A380 can vary depending on several factors such as the configuration, age, condition, and market demand. As of my last update, the list price for a new Airbus A380 was around $445.6 million. However, actual selling prices can be influenced by negotiations, discounts, and other factors. It is recommended to consult with Airbus or a reputable aircraft broker for the most up-to-date and accurate pricing information.","Disambiguation 1. Question: What was the cost of the prototype of the Airbus A380? Answer:€9.5 billion ($10.7 billion)
Disambiguation 2. Question: What was the total developmental cost of the Airbus A380? Answer:€18 billion
Disambiguation 3. Question: What is the unit cost of an airbus A380? Answer:US$445.6 million
Disambiguation 4. Question: What is the 2016 estimate of the program cost of the Airbus A380? Answer:€25 billion
"
When do the new dr who episodes start?,I am unable to provide an exact answer to your question as the release date for new episodes of Doctor Who can vary. It is best to check official sources such as the BBC website or social media channels for the most up-to-date information on when the new episodes will start.,"Disambiguation 1. Question: When do the new dr who episodes in series 10 start? Answer:15 April 2017
Disambiguation 2. Question: When do the new dr who episodes in series 9 start? Answer:19 September 2015
Disambiguation 3. Question: When do the new dr who episodes in series 8 start? Answer:23 August 2014
"
When did us start fighting in europe ww2?,"The question is ambiguous as it is not clear what is meant by ""us"" - it could refer to the United States or it could refer to a group of people. Assuming ""us"" refers to the United States, the United States entered World War II after the attack on Pearl Harbor on December 7, 1941. This event prompted the U.S. to declare war on Japan the following day, and subsequently, on December 11, 1941, Germany and Italy declared war on the United States, leading to the U.S. involvement in the European theater of World War II.","Disambiguation 1. Question: When did us start fighting on the ground in europe during ww2? Answer:9 July 1943
Disambiguation 2. Question: When did us first start fighting in europe during ww2 with air raids? Answer:mid-1942
"
When did the cubs first win the world series?,The Chicago Cubs first won the World Series in 1907.,"Disambiguation 1. Question: What date did the cubs first win the world series? Answer:October 12, 1907
Disambiguation 2. Question: On which world series did the cubs first win the world series? Answer:1907 World Series
"
Who sang lead vocals on twist and shout by the beatles?,"The lead vocals on ""Twist and Shout"" by The Beatles were sung by John Lennon.","Disambiguation 1. Question: Who sang lead vocals on the song twist and shout by the beatles? Answer:John Lennon
Disambiguation 2. Question: Who sang lead vocals on the EP twist and shout by the beatles? Answer:George Harrison
Disambiguation 3. Question: Who sang lead vocals on the album twist and shout by the beatles? Answer:Ringo Starr
"
When does the secret life of bees take place?,"The Secret Life of Bees is a novel written by Sue Monk Kidd, and it takes place in South Carolina in the 1960s.","Disambiguation 1. Question: When does the secret life of bees novel take place? Answer:1964
Disambiguation 2. Question: When does the secret life of bees film take place? Answer:1964
"
Who sang the theme song to petticoat junction?,The theme song to Petticoat Junction was sung by the musical group The Wellingtons.,"Disambiguation 1. Question: Who sang the theme song to petticoat junction used on the original show? Answer:Curt Massey
Disambiguation 2. Question: What bluegrass band recorded a version of the theme song to petticoat junction? Answer:Flatt and Scruggs
Disambiguation 3. Question: Who sang the theme song to petticoat junction for the DVD release? Answer:Frank Hutchison
"
Most goals scored by a single player in an nhl game?,"The record for the most goals scored by a single player in an NHL game is seven goals, achieved by Joe Malone on January 31, 1920, while playing for the Quebec Bulldogs against the Toronto St. Patricks.","Disambiguation 1. Question: What was the most goals scored by a single player in an NHL game? Answer:7
Disambiguation 2. Question: What player scored the most goals in a single NHL game? Answer:Joe Malone
"
Where is the champions league cup final being held?,"The location of the Champions League Cup final varies each year and is determined by UEFA. Therefore, without specific information about the current year's final, it is not possible to provide a definitive answer.","Disambiguation 1. Question: Where is the champions league cup final being hel in 2017? Answer:United Kingdom
Disambiguation 2. Question: Where is the champions league cup final being held in 2016? Answer:Italy
Disambiguation 3. Question: Where is the champions league cup final being held in 2015? Answer:Olympiastadion
"
Who were the presidents that were assassinated while in office?,"The presidents who were assassinated while in office in the United States are Abraham Lincoln, James A. Garfield, William McKinley, and John F. Kennedy.","Disambiguation 1. Question: Who were the four presidents that were assassinated while in office? Answer:John F. Kennedy
Disambiguation 2. Question: Who was the first president that was assassinated while in office? Answer:Lincoln
Disambiguation 3. Question: Who was the most recent president that was assassinated while in office? Answer:John F. Kennedy
"
How many cricket stadium are there in india?,There are a total of 52 international cricket stadiums in India.,"Disambiguation 1. Question: How many total cricket stadium are there in india? Answer:52
Disambiguation 2. Question: How many active cricket stadium are there in india? Answer:23
Disambiguation 3. Question: How many former cricket stadium are there in india? Answer:29
"
What does it mean for a single to go platinum?,For a single to go platinum means that the song has sold over one million copies or has been streamed over one billion times. This is a significant achievement in the music industry and indicates a high level of popularity and success for the song.,"Disambiguation 1. Question: What does it mean for a single to go platinum according to RIAA certification? Answer:sale of one million units for albums and two million for singles
Disambiguation 2. Question: What does it mean for a single to go platinum according to IMPALA certification? Answer:400,000+ sales
Disambiguation 3. Question: What does it mean for a single to go platinum in the United states? Answer:1,000,000 sales
Disambiguation 4. Question: What does it mean for a single to go platinum in the United Kingdom? Answer:600,000 sales
Disambiguation 5. Question: What does it mean for a single to go platinum in Canada? Answer:80,000 sales
Disambiguation 6. Question: What does it mean for a single to go platinum in France? Answer:150,000 sales
"
When is the major league baseball all-star game being played?,"The Major League Baseball All-Star Game is typically played in mid-July each year. However, the specific date can vary depending on the schedule set by Major League Baseball. To provide the most accurate answer, it is recommended to check the official MLB website or other reliable sources for the exact date of the upcoming All-Star Game.","Disambiguation 1. Question: When is the 2017 major league baseball all-star game being played? Answer:July 11, 2017
Disambiguation 2. Question: When is the 2016 major league baseball all-star game being played? Answer:July 12, 2016
Disambiguation 3. Question: When is the 20057 major league baseball all-star game being played? Answer:July 14, 2015
"
How long has beasley been with the cowboys?,"Beasley was with the Dallas Cowboys from 2012 to 2018, so he was with the team for a total of 7 seasons.","Disambiguation 1. Question: How many seasons was Beasley with the Cowboys? Answer:seven
Disambiguation 2. Question: In what year did Beasley sign with the Cowboys? Answer:2012
"
When did the mayflower first come to america?,The Mayflower first came to America in 1620.,"Disambiguation 1. Question: When did the mayflower first leave England to come to america? Answer:1620
Disambiguation 2. Question: When did the mayflower first board to come to america? Answer:July 1620
Disambiguation 3. Question: When did the mayflower first leave to come to america after a rendezvous with the Speedwell? Answer:August 5 1620
Disambiguation 4. Question: When did the mayflower leave for a second time to come to america? Answer:September 6, 1620
Disambiguation 5. Question: When did the mayflower first come and land at america? Answer:November 27 1620
"
Who nominates judges to the us district courts?,The President of the United States nominates judges to the US District Courts.,"Disambiguation 1. Question: Who officially nominates judges to the us district courts? Answer:POTUS
Disambiguation 2. Question: Who can have substantial input when the President nominates judges to the us district courts? Answer:the senator
"
Who sang evermore in the movie beauty and the beast?,Evermore was sung by actor Dan Stevens in the live-action adaptation of Beauty and the Beast.,"Disambiguation 1. Question: What character sang ""Evermore"" in the 2017 film Beauty and the Beast? Answer:The Beast
Disambiguation 2. Question: What actor sang ""Evermore"" in the 2017 film Beauty and the Beast? Answer:Dan Stevens
"
Who came second in tour de france 2018?,The second-place finisher in the Tour de France 2018 was Tom Dumoulin from the Netherlands.,"Disambiguation 1. Question: What person came in 2nd in Tour de France in 2018? Answer:Tom Dumoulin
Disambiguation 2. Question: What country came in 2nd in Tour de France in 2018? Answer:Netherlands
Disambiguation 3. Question: What team came in 2nd in Tour de France in 2018? Answer:Team Sunweb
"
Who is the lord of leeds in the greatest showman?,"The question is based on a fictional character from the movie ""The Greatest Showman."" In the context of the film, there is no specific character referred to as the ""lord of Leeds."" Therefore, this question is unanswerable as there is no such character in the movie.","Disambiguation 1. Question: Who is the lord of leeds character in the greatest showman? Answer:a 500 lb man
Disambiguation 2. Question: What actor is the lord of leeds in the greatest showman? Answer:Daniel Everidge
"
When did the stock market crash in 2008?,"The stock market crash in 2008 occurred primarily in September and October of that year. The most significant drop happened on September 29, 2008, when the Dow Jones Industrial Average fell 777.68 points in a single day. This event marked the beginning of the global financial crisis.","Disambiguation 1. Question: Based on Dow Jones closing prices, when did the stock market crash in 2008? Answer:October
Disambiguation 2. Question: When did the Indonesian stock market crash in 2008, which resulted in the decision to halt the market? Answer:October 8
Disambiguation 3. Question: During the ICEX stock market crash in 2008, when did they order the first  suspension? Answer:6 October
"
When do most schools go back after summer?,"Most schools typically go back after summer break in late August or early September. However, the exact date can vary depending on the school district and location.","Disambiguation 1. Question: When do most schools go back after summer in the Northern Hemisphere? Answer:August or September
Disambiguation 2. Question: When do most schools go back after summer in the Southern Hemisphere? Answer:January or February
Disambiguation 3. Question: In the United States during the 20th century, when do most schools go back after summer? Answer:shortly after Labor Day
Disambiguation 4. Question: In the United States during the 21st century, when do most schools go back after summer? Answer:earlier in August or even late July
"
When did the boy is mine come out?,"The song ""The Boy Is Mine"" was released on May 19, 1998.","Disambiguation 1. Question: When did the boy is mine song first come out? Answer:May 19, 1998
Disambiguation 2. Question: When did the boy is mine album come out? Answer:July 14, 1998
"
What is the definition of poverty in canada?,"Poverty in Canada is typically defined as a situation where individuals or families lack the financial resources to meet their basic needs for food, shelter, clothing, and other essentials. The specific definition may vary depending on the organization or government agency providing the information. It is important to note that poverty can be measured in various ways, including income levels, access to education and healthcare, and overall quality of life.","Disambiguation 1. Question: What is the Market Basket measure definition of poverty in canada, defined in 2018? Answer:people that do not have ""enough income to purchase a specific basket of goods and services in their community
Disambiguation 2. Question: What is the definition of poverty in canada according to the Low Income Measure? Answer:household after-tax income below half of the median after-tax income
Disambiguation 3. Question: What is the definition of poverty in canada according to the Low-income Cut-Off? Answer:family that spends 20% more of their income on necessities, than the average Canadian family
"
